,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,95380281.0,88887139.0,84453212.0,79336242.0
Share Issued,95380281.0,88887139.0,84453212.0,79336242.0
Total Debt,17021000.0,19279000.0,26079000.0,29429000.0
Tangible Book Value,92238000.0,76657000.0,101614000.0,122729000.0
Invested Capital,103276000.0,87695000.0,112652000.0,133767000.0
Working Capital,89084000.0,70504000.0,92693000.0,119202000.0
Net Tangible Assets,92238000.0,76657000.0,101614000.0,122729000.0
Capital Lease Obligations,17021000.0,19279000.0,26079000.0,29429000.0
Common Stock Equity,103276000.0,87695000.0,112652000.0,133767000.0
Total Capitalization,103276000.0,87695000.0,112652000.0,133767000.0
Total Equity Gross Minority Interest,103276000.0,87695000.0,112652000.0,133767000.0
Stockholders Equity,103276000.0,87695000.0,112652000.0,133767000.0
Gains Losses Not Affecting Retained Earnings,320000.0,-107000.0,0.0,3000.0
Other Equity Adjustments,320000.0,-107000.0,,3000.0
Retained Earnings,-367461000.0,-345425000.0,-288799000.0,-232770000.0
Additional Paid In Capital,470322000.0,433138000.0,401367000.0,366455000.0
Capital Stock,95000.0,89000.0,84000.0,79000.0
Common Stock,95000.0,89000.0,84000.0,79000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,182262000.0,184506000.0,234838000.0,280201000.0
Total Non Current Liabilities Net Minority Interest,20811000.0,22228000.0,23909000.0,42855000.0
Other Non Current Liabilities,3790000.0,2949000.0,1001000.0,1159000.0
Tradeand Other Payables Non Current,,77000.0,94000.0,104000.0
Non Current Deferred Liabilities,,212000.0,1344000.0,16563000.0
Non Current Deferred Revenue,,212000.0,1344000.0,16563000.0
Long Term Debt And Capital Lease Obligation,17021000.0,19279000.0,21470000.0,25029000.0
Long Term Capital Lease Obligation,17021000.0,19279000.0,21470000.0,25029000.0
Current Liabilities,161451000.0,162278000.0,210929000.0,237346000.0
Current Deferred Liabilities,18041000.0,11291000.0,29442000.0,53142000.0
Current Deferred Revenue,18041000.0,11291000.0,29442000.0,53142000.0
Current Debt And Capital Lease Obligation,,4190000.0,4609000.0,4400000.0
Current Capital Lease Obligation,,4190000.0,4609000.0,4400000.0
Pensionand Other Post Retirement Benefit Plans Current,13278000.0,15556000.0,12367000.0,15089000.0
Payables And Accrued Expenses,130132000.0,135431000.0,164511000.0,164715000.0
Current Accrued Expenses,74931000.0,83299000.0,80413000.0,102277000.0
Payables,55201000.0,52132000.0,84098000.0,62438000.0
Total Tax Payable,,,12000.0,267000.0
Income Tax Payable,,,12000.0,267000.0
Accounts Payable,55201000.0,52132000.0,84098000.0,62171000.0
Total Assets,285538000.0,272201000.0,347490000.0,413968000.0
Total Non Current Assets,35003000.0,39419000.0,43868000.0,57420000.0
Other Non Current Assets,7754000.0,8236000.0,6856000.0,5172000.0
Non Current Prepaid Assets,,,122000.0,122000.0
Non Current Deferred Assets,,1384000.0,1565000.0,1269000.0
Non Current Deferred Taxes Assets,,1384000.0,1565000.0,1269000.0
Goodwill And Other Intangible Assets,11038000.0,11038000.0,11038000.0,11038000.0
Goodwill,11038000.0,11038000.0,11038000.0,11038000.0
Net PPE,16211000.0,20145000.0,24409000.0,39819000.0
Accumulated Depreciation,-33669000.0,-32169000.0,-29023000.0,-27922000.0
Gross PPE,49880000.0,52314000.0,53432000.0,67741000.0
Leases,4661000.0,4657000.0,4922000.0,8023000.0
Other Properties,11450000.0,12809000.0,14814000.0,23998000.0
Machinery Furniture Equipment,33769000.0,34848000.0,33696000.0,35720000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,250535000.0,232782000.0,303622000.0,356548000.0
Other Current Assets,10271000.0,6544000.0,9919000.0,
Prepaid Assets,,,9919000.0,8076000.0
Inventory,38408000.0,46554000.0,38390000.0,64705000.0
Receivables,65360000.0,65960000.0,79564000.0,77643000.0
Accounts Receivable,65360000.0,65960000.0,79564000.0,77643000.0
Allowance For Doubtful Accounts Receivable,-333000.0,-423000.0,-337000.0,-519000.0
Gross Accounts Receivable,65693000.0,66383000.0,79901000.0,78162000.0
Cash Cash Equivalents And Short Term Investments,136496000.0,113724000.0,175749000.0,206124000.0
Other Short Term Investments,79974000.0,29700000.0,0.0,19997000.0
Cash And Cash Equivalents,56522000.0,84024000.0,175749000.0,186127000.0
