,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.262,0.233,0.237,0.23656
Net Income From Continuing Operation Net Minority Interest,11696000.0,40005000.0,52681000.0,44675000.0
Reconciled Depreciation,8510000.0,8238000.0,8810000.0,8925000.0
Net Interest Income,87839000.0,99729000.0,87099000.0,83846000.0
Interest Expense,77044000.0,15848000.0,5558000.0,12256000.0
Interest Income,164883000.0,115577000.0,92657000.0,96102000.0
Normalized Income,11696000.0,40005000.0,52681000.0,44675000.0
Net Income From Continuing And Discontinued Operation,11696000.0,40005000.0,52681000.0,44675000.0
Diluted Average Shares,20143000.0,18884000.0,17486000.0,17438000.0
Basic Average Shares,19922000.0,18640000.0,17189000.0,17106000.0
Diluted EPS,0.58,2.1,2.97,2.52
Basic EPS,0.59,2.12,3.02,2.57
Diluted NI Availto Com Stockholders,11701000.0,39589000.0,51879000.0,43905000.0
Net Income Common Stockholders,11701000.0,39589000.0,51879000.0,43905000.0
Otherunder Preferred Stock Dividend,-5000.0,416000.0,802000.0,770000.0
Net Income,11696000.0,40005000.0,52681000.0,44675000.0
Net Income Including Noncontrolling Interests,11696000.0,40005000.0,52681000.0,44675000.0
Net Income Continuous Operations,11696000.0,40005000.0,52681000.0,44675000.0
Tax Provision,4158000.0,12177000.0,16396000.0,13843000.0
Pretax Income,15854000.0,52182000.0,69077000.0,58518000.0
Gain On Sale Of Security,-24643000.0,0.0,125000.0,2737000.0
Depreciation Amortization Depletion Income Statement,5296000.0,4754000.0,4380000.0,3961000.0
Depreciation And Amortization In Income Statement,5296000.0,4754000.0,4380000.0,3961000.0
Amortization,5296000.0,4754000.0,4380000.0,3961000.0
Amortization Of Intangibles Income Statement,5296000.0,4754000.0,4380000.0,3961000.0
Selling General And Administration,79317000.0,83910000.0,96568000.0,92339000.0
Selling And Marketing Expense,3027000.0,3254000.0,3182000.0,3133000.0
General And Administrative Expense,76290000.0,80656000.0,93386000.0,89206000.0
Other Gand A,,,23289000.0,21668000.0
Salaries And Wages,76290000.0,80656000.0,93386000.0,89206000.0
Total Revenue,166166000.0,208769000.0,230236000.0,227510000.0
Operating Revenue,166166000.0,208769000.0,230236000.0,227510000.0
Occupancy And Equipment,7477000.0,7605000.0,8148000.0,10058000.0
Professional Expense And Contract Services Expense,6743000.0,8367000.0,6292000.0,4834000.0
Other Non Interest Expense,49422000.0,51951000.0,49271000.0,46900000.0
