,2024-09-30,2023-09-30,2022-09-30,2021-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.232,0.224,0.232,0.216
Normalized EBITDA,290759000.0,307170000.0,338107000.0,328132000.0
Net Income From Continuing Operation Net Minority Interest,107983000.0,125643000.0,152152000.0,151746000.0
Reconciled Depreciation,90807000.0,87700000.0,80948000.0,74727000.0
Reconciled Cost Of Revenue,2256725000.0,2363241000.0,2346283000.0,2332783000.0
EBITDA,290759000.0,307170000.0,338107000.0,328132000.0
EBIT,199952000.0,219470000.0,257159000.0,253405000.0
Net Interest Income,-37872000.0,-49663000.0,-57534000.0,-58182000.0
Interest Expense,57527000.0,57025000.0,58253000.0,58597000.0
Interest Income,19655000.0,7362000.0,719000.0,415000.0
Normalized Income,107983000.0,125643000.0,152152000.0,151746000.0
Net Income From Continuing And Discontinued Operation,107983000.0,125643000.0,152152000.0,151746000.0
Total Expenses,3015073000.0,3099437000.0,3078552000.0,3049188000.0
Total Operating Income As Reported,185387000.0,210646000.0,260036000.0,254496000.0
Diluted Average Shares,66860000.0,66783000.0,68031250.0,69060000.0
Basic Average Shares,65711000.0,65493000.0,66525000.0,67392500.0
Diluted EPS,1.62,1.88,2.24,2.2
Basic EPS,1.64,1.92,2.288,2.248
Diluted NI Availto Com Stockholders,107983000.0,125643000.0,152152000.0,151746000.0
Net Income Common Stockholders,107983000.0,125643000.0,152152000.0,151746000.0
Net Income,107983000.0,125643000.0,152152000.0,151746000.0
Minority Interests,-1330000.0,-454000.0,-520000.0,-1027000.0
Net Income Including Noncontrolling Interests,109313000.0,126097000.0,152672000.0,152773000.0
Net Income Continuous Operations,109313000.0,126097000.0,152672000.0,152773000.0
Tax Provision,33112000.0,36348000.0,46234000.0,42035000.0
Pretax Income,142425000.0,162445000.0,198906000.0,194808000.0
Other Income Expense,-5090000.0,1462000.0,-3596000.0,-1506000.0
Other Non Operating Income Expenses,-5090000.0,1462000.0,-3596000.0,-1506000.0
Net Non Operating Interest Income Expense,-37872000.0,-49663000.0,-57534000.0,-58182000.0
Interest Expense Non Operating,57527000.0,57025000.0,58253000.0,58597000.0
Interest Income Non Operating,19655000.0,7362000.0,719000.0,415000.0
Operating Income,185387000.0,210646000.0,260036000.0,254496000.0
Operating Expense,758348000.0,736196000.0,732269000.0,716405000.0
Selling General And Administration,758348000.0,736196000.0,732269000.0,716405000.0
Gross Profit,943735000.0,946842000.0,992305000.0,970901000.0
Cost Of Revenue,2256725000.0,2363241000.0,2346283000.0,2332783000.0
Total Revenue,3200460000.0,3310083000.0,3338588000.0,3303684000.0
Operating Revenue,3200460000.0,3310083000.0,3338588000.0,3303684000.0
