,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-53288000.0,-33462000.0,-20484000.0,-5364000.0
Issuance Of Capital Stock,84529000.0,70366000.0,79734000.0,3772000.0
End Cash Position,15647000.0,27219000.0,12097000.0,4070000.0
Beginning Cash Position,27219000.0,12097000.0,4070000.0,5598000.0
Changes In Cash,-11572000.0,15122000.0,8027000.0,-1528000.0
Financing Cash Flow,84994000.0,70355000.0,78535000.0,3836000.0
Cash Flow From Continuing Financing Activities,84994000.0,70355000.0,78535000.0,3836000.0
Net Other Financing Charges,,-11000.0,-1210000.0,
Proceeds From Stock Option Exercised,465000.0,-11000.0,11000.0,64000.0
Net Preferred Stock Issuance,,0.0,79734000.0,3772000.0
Preferred Stock Issuance,,0.0,79734000.0,3772000.0
Net Common Stock Issuance,84529000.0,70366000.0,0.0,
Common Stock Issuance,84529000.0,70366000.0,0.0,
Investing Cash Flow,-43278000.0,-21771000.0,-50024000.0,0.0
Cash Flow From Continuing Investing Activities,-43278000.0,-21771000.0,-50024000.0,0.0
Net Investment Purchase And Sale,-43278000.0,-21771000.0,-50024000.0,0.0
Sale Of Investment,88900000.0,72065000.0,27250000.0,0.0
Purchase Of Investment,-132178000.0,-93836000.0,-77274000.0,0.0
Operating Cash Flow,-53288000.0,-33462000.0,-20484000.0,-5364000.0
Cash Flow From Continuing Operating Activities,-53288000.0,-33462000.0,-20484000.0,-5364000.0
Change In Working Capital,5834000.0,3718000.0,32000.0,1224000.0
Change In Other Working Capital,,1252000.0,490000.0,426000.0
Change In Other Current Liabilities,613000.0,-77000.0,0.0,
Change In Other Current Assets,,-720000.0,0.0,
Change In Payables And Accrued Expense,6247000.0,5473000.0,929000.0,860000.0
Change In Accrued Expense,5694000.0,2976000.0,512000.0,779000.0
Change In Payable,553000.0,2497000.0,417000.0,81000.0
Change In Account Payable,553000.0,2497000.0,417000.0,81000.0
Change In Prepaid Assets,-1026000.0,-1678000.0,-1387000.0,-62000.0
Other Non Cash Items,53000.0,77000.0,,6975000.0
Stock Based Compensation,8412000.0,4391000.0,974000.0,40000.0
Amortization Of Securities,-2855000.0,-692000.0,53000.0,0.0
Net Income From Continuing Operations,-64732000.0,-40956000.0,-21543000.0,-13603000.0
