,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-4861788.617886,-37443000.0,-1362369.020501,-56388008.195837
Tax Rate For Calcs,0.13505,0.21,0.038269,0.333657
Normalized EBITDA,639900000.0,330000000.0,35300000.0,-345000000.0
Total Unusual Items,-36000000.0,-178300000.0,-35600000.0,-169000000.0
Total Unusual Items Excluding Goodwill,-36000000.0,-178300000.0,-35600000.0,-169000000.0
Net Income From Continuing Operation Net Minority Interest,188200000.0,-271200000.0,-422800000.0,-616800000.0
Reconciled Depreciation,209500000.0,238200000.0,265400000.0,259800000.0
Reconciled Cost Of Revenue,1087000000.0,873700000.0,512900000.0,235400000.0
EBITDA,603900000.0,151700000.0,-300000.0,-514000000.0
EBIT,394400000.0,-86500000.0,-265700000.0,-773800000.0
Net Interest Income,-118000000.0,-158100000.0,-166900000.0,-148700000.0
Interest Expense,173000000.0,178500000.0,173300000.0,153500000.0
Interest Income,55000000.0,20400000.0,6400000.0,4800000.0
Normalized Income,219338211.382114,-130343000.0,-388562369.020501,-504188008.195837
Net Income From Continuing And Discontinued Operation,188200000.0,-271200000.0,-422800000.0,-616800000.0
Total Expenses,2694900000.0,2377700000.0,1735200000.0,1277100000.0
Rent Expense Supplemental,329700000.0,308300000.0,280000000.0,279800000.0
Total Operating Income As Reported,362900000.0,-89800000.0,-252500000.0,-755000000.0
Diluted Average Shares,152000000.0,120000000.0,119093803.0,116700000.0
Basic Average Shares,119100000.0,120000000.0,119093803.0,116700000.0
Diluted EPS,1.34,-2.26,-3.55,-5.25
Basic EPS,1.55,-2.26,-3.55,-5.25
Diluted NI Availto Com Stockholders,203100000.0,-267400000.0,-416700000.0,-612500000.0
Average Dilution Earnings,18200000.0,0.0,0.0,
Net Income Common Stockholders,184900000.0,-267400000.0,-416700000.0,-612500000.0
Otherunder Preferred Stock Dividend,3300000.0,-3800000.0,-6100000.0,-4300000.0
Net Income,188200000.0,-271200000.0,-422800000.0,-616800000.0
Minority Interests,-3300000.0,-3200000.0,-600000.0,1100000.0
Net Income Including Noncontrolling Interests,191500000.0,-268000000.0,-422200000.0,-617900000.0
Net Income Continuous Operations,191500000.0,-268000000.0,-422200000.0,-617900000.0
Tax Provision,29900000.0,3000000.0,-16800000.0,-309400000.0
Pretax Income,221400000.0,-265000000.0,-439000000.0,-927300000.0
Other Income Expense,-32400000.0,-183900000.0,-47400000.0,-187800000.0
Special Income Charges,-19600000.0,-166800000.0,-34300000.0,-164200000.0
Gain On Sale Of Ppe,7700000.0,6800000.0,-8000000.0,8900000.0
Other Special Charges,10700000.0,,6500000.0,
Impairment Of Capital Assets,16600000.0,174100000.0,20800000.0,152700000.0
Restructuring And Mergern Acquisition,0.0,-500000.0,-1000000.0,20400000.0
Earnings From Equity Interest,3600000.0,-5600000.0,-11800000.0,-18800000.0
Gain On Sale Of Security,-16400000.0,-11500000.0,-1300000.0,-4800000.0
Net Non Operating Interest Income Expense,-118000000.0,-158100000.0,-166900000.0,-148700000.0
Interest Expense Non Operating,173000000.0,178500000.0,173300000.0,153500000.0
Interest Income Non Operating,55000000.0,20400000.0,6400000.0,4800000.0
Operating Income,371800000.0,77000000.0,-224700000.0,-590800000.0
Operating Expense,1607900000.0,1504000000.0,1222300000.0,1041700000.0
Other Operating Expenses,466800000.0,407200000.0,282900000.0,229500000.0
Depreciation Amortization Depletion Income Statement,209500000.0,238200000.0,265400000.0,259800000.0
Depreciation And Amortization In Income Statement,209500000.0,238200000.0,265400000.0,259800000.0
Selling General And Administration,931600000.0,858600000.0,674000000.0,552400000.0
General And Administrative Expense,931600000.0,858600000.0,674000000.0,552400000.0
Other Gand A,198800000.0,177600000.0,161100000.0,127600000.0
Rent And Landing Fees,329700000.0,308300000.0,280000000.0,279800000.0
Salaries And Wages,403100000.0,372700000.0,232900000.0,145000000.0
Gross Profit,1979700000.0,1581000000.0,997600000.0,450900000.0
Cost Of Revenue,1087000000.0,873700000.0,512900000.0,235400000.0
Total Revenue,3066700000.0,2454700000.0,1510500000.0,686300000.0
Operating Revenue,2747600000.0,2185200000.0,1341700000.0,587600000.0
