,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,4618146.0,4618146.0,4618146.0,4618146.0
Ordinary Shares Number,33172938.0,19170173.0,18842066.0,18523138.0
Share Issued,37791084.0,23788319.0,23460212.0,23141284.0
Total Debt,31741000.0,12438000.0,10498000.0,26878000.0
Tangible Book Value,170501000.0,139132000.0,146064000.0,83246000.0
Invested Capital,199327000.0,144560000.0,151464000.0,109096000.0
Working Capital,63413000.0,81778000.0,85746000.0,19446000.0
Net Tangible Assets,170501000.0,139132000.0,146064000.0,83246000.0
Capital Lease Obligations,10814000.0,7857000.0,6335000.0,2992000.0
Common Stock Equity,178400000.0,139979000.0,147301000.0,85210000.0
Total Capitalization,196674000.0,143429000.0,150453000.0,90655000.0
Total Equity Gross Minority Interest,178400000.0,139979000.0,147301000.0,85210000.0
Stockholders Equity,178400000.0,139979000.0,147301000.0,85210000.0
Treasury Stock,47692000.0,47692000.0,47692000.0,47692000.0
Retained Earnings,71543000.0,83949000.0,92864000.0,32454000.0
Additional Paid In Capital,154511000.0,103698000.0,102106000.0,100425000.0
Capital Stock,38000.0,24000.0,23000.0,23000.0
Common Stock,38000.0,24000.0,23000.0,23000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,57102000.0,41185000.0,38135000.0,61461000.0
Total Non Current Liabilities Net Minority Interest,34054000.0,17301000.0,15514000.0,18918000.0
Other Non Current Liabilities,929000.0,733000.0,,287000.0
Long Term Debt And Capital Lease Obligation,27144000.0,8583000.0,7330000.0,6554000.0
Long Term Capital Lease Obligation,8870000.0,5133000.0,4178000.0,1109000.0
Long Term Debt,18274000.0,3450000.0,3152000.0,5445000.0
Long Term Provisions,5981000.0,7985000.0,8184000.0,12077000.0
Current Liabilities,23048000.0,23884000.0,22621000.0,42543000.0
Other Current Liabilities,2718000.0,2334000.0,385000.0,369000.0
Current Debt And Capital Lease Obligation,4597000.0,3855000.0,3168000.0,20324000.0
Current Capital Lease Obligation,1944000.0,2724000.0,2157000.0,1883000.0
Current Debt,2653000.0,1131000.0,1011000.0,18441000.0
Other Current Borrowings,2653000.0,1131000.0,1011000.0,18441000.0
Current Provisions,182000.0,548000.0,1775000.0,9370000.0
Payables And Accrued Expenses,15551000.0,17147000.0,17293000.0,12480000.0
Current Accrued Expenses,,,6477000.0,3326000.0
Interest Payable,,,0.0,69000.0
Payables,15551000.0,17147000.0,17293000.0,9154000.0
Total Tax Payable,948000.0,1039000.0,807000.0,1305000.0
Accounts Payable,14603000.0,16108000.0,16486000.0,7849000.0
Total Assets,235502000.0,181164000.0,185436000.0,146671000.0
Total Non Current Assets,149041000.0,75502000.0,77069000.0,84682000.0
Other Non Current Assets,26569000.0,24947000.0,23352000.0,17605000.0
Non Current Deferred Assets,,,0.0,10604000.0
Non Current Deferred Taxes Assets,,,0.0,10604000.0
Non Current Accounts Receivable,,,6846000.0,8852000.0
Investments And Advances,,0.0,2391000.0,8244000.0
Other Investments,,,552000.0,552000.0
Long Term Equity Investment,,0.0,2391000.0,7692000.0
Goodwill And Other Intangible Assets,7899000.0,847000.0,1237000.0,1964000.0
Other Intangible Assets,,847000.0,1237000.0,1964000.0
Net PPE,114573000.0,49708000.0,43243000.0,37413000.0
Accumulated Depreciation,-19293000.0,-11897000.0,-7684000.0,-3340000.0
Gross PPE,133866000.0,61605000.0,50927000.0,40753000.0
Leases,2149000.0,2149000.0,2089000.0,2089000.0
Construction In Progress,25059000.0,6373000.0,1190000.0,2143000.0
Other Properties,19924000.0,14853000.0,13072000.0,7980000.0
Machinery Furniture Equipment,85509000.0,37005000.0,33351000.0,27650000.0
Land And Improvements,1225000.0,1225000.0,1225000.0,891000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,86461000.0,105662000.0,108367000.0,61989000.0
Other Current Assets,2436000.0,2395000.0,1308000.0,1302000.0
Restricted Cash,,,10000000.0,5000000.0
Prepaid Assets,2779000.0,5143000.0,5353000.0,3295000.0
Inventory,19693000.0,17828000.0,7850000.0,9882000.0
Finished Goods,9524000.0,9479000.0,4901000.0,8361000.0
Raw Materials,10169000.0,8349000.0,2949000.0,1521000.0
Receivables,16192000.0,13864000.0,15103000.0,16578000.0
Other Receivables,4903000.0,75000.0,2146000.0,921000.0
Duefrom Related Parties Current,,0.0,2481000.0,3453000.0
Accounts Receivable,11289000.0,13789000.0,10476000.0,12204000.0
Allowance For Doubtful Accounts Receivable,,,0.0,-37000.0
Gross Accounts Receivable,11289000.0,13789000.0,10476000.0,12241000.0
Cash Cash Equivalents And Short Term Investments,45361000.0,66432000.0,78753000.0,25932000.0
Cash And Cash Equivalents,45361000.0,66432000.0,78753000.0,25932000.0
Cash Financial,45361000.0,66432000.0,78753000.0,
