,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,9661845.0,9674542.0,8665090.0,8391011.0
Ordinary Shares Number,31195065.0,31110892.0,32095591.0,32342392.0
Share Issued,40856910.0,40785434.0,40760681.0,40733403.0
Net Debt,283465000.0,147224000.0,47964000.0,156693000.0
Total Debt,514857000.0,495119000.0,380852000.0,433590000.0
Tangible Book Value,736541000.0,651021000.0,652762000.0,581644000.0
Invested Capital,1418253000.0,1302049000.0,1223967000.0,1214075000.0
Working Capital,629285000.0,627123000.0,550635000.0,526413000.0
Net Tangible Assets,736541000.0,651021000.0,652762000.0,581644000.0
Capital Lease Obligations,57972000.0,56119000.0,30852000.0,35581000.0
Common Stock Equity,961368000.0,863049000.0,873967000.0,816066000.0
Total Capitalization,1414035000.0,1302049000.0,1223967000.0,1214066000.0
Total Equity Gross Minority Interest,967320000.0,867543000.0,877605000.0,819865000.0
Minority Interest,5952000.0,4494000.0,3638000.0,3799000.0
Stockholders Equity,961368000.0,863049000.0,873967000.0,816066000.0
Gains Losses Not Affecting Retained Earnings,-133168000.0,-144927000.0,-145984000.0,-132408000.0
Other Equity Adjustments,9079000.0,17707000.0,-1614000.0,-9544000.0
Foreign Currency Translation Adjustments,-124901000.0,-146851000.0,-105880000.0,-83203000.0
Minimum Pension Liabilities,-17346000.0,-15783000.0,-38490000.0,-39661000.0
Treasury Stock,364665000.0,364923000.0,280143000.0,256009000.0
Retained Earnings,1010942000.0,931318000.0,863057000.0,770746000.0
Additional Paid In Capital,448218000.0,441540000.0,436996000.0,433696000.0
Capital Stock,41000.0,41000.0,41000.0,41000.0
Common Stock,41000.0,41000.0,41000.0,41000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,867694000.0,774712000.0,678459000.0,730071000.0
Total Non Current Liabilities Net Minority Interest,619015000.0,563396000.0,470293000.0,539208000.0
Other Non Current Liabilities,28447000.0,17752000.0,14237000.0,3197000.0
Derivative Product Liabilities,,0.0,5176000.0,12714000.0
Employee Benefits,87264000.0,56454000.0,75364000.0,82210000.0
Non Current Pension And Other Postretirement Benefit Plans,85307000.0,55059000.0,72107000.0,79924000.0
Non Current Deferred Liabilities,,,12499000.0,13377000.0
Non Current Deferred Taxes Liabilities,,,12499000.0,10784000.0
Long Term Debt And Capital Lease Obligation,503304000.0,489190000.0,375516000.0,427710000.0
Long Term Capital Lease Obligation,50637000.0,50190000.0,25516000.0,29710000.0
Long Term Debt,452667000.0,439000000.0,350000000.0,398000000.0
Current Liabilities,248679000.0,211316000.0,208166000.0,190863000.0
Current Deferred Liabilities,7127000.0,15176000.0,6959000.0,8206000.0
Current Deferred Revenue,7127000.0,15176000.0,6959000.0,8206000.0
Current Debt And Capital Lease Obligation,11553000.0,5929000.0,5336000.0,5880000.0
Current Capital Lease Obligation,7335000.0,5929000.0,5336000.0,5871000.0
Current Debt,4218000.0,,,9000.0
Other Current Borrowings,4218000.0,,,9000.0
Pensionand Other Post Retirement Benefit Plans Current,9356000.0,6683000.0,10742000.0,5941000.0
Current Provisions,2721000.0,2359000.0,3608000.0,11250000.0
Payables And Accrued Expenses,217922000.0,181169000.0,181521000.0,159586000.0
Current Accrued Expenses,98167000.0,78186000.0,81897000.0,77856000.0
Interest Payable,,,,701000.0
Payables,119755000.0,102983000.0,99624000.0,81730000.0
Dividends Payable,8111000.0,7778000.0,6742000.0,6469000.0
Total Tax Payable,24540000.0,25498000.0,23928000.0,26088000.0
Income Tax Payable,14369000.0,15224000.0,14887000.0,16222000.0
Accounts Payable,87104000.0,69707000.0,68954000.0,49173000.0
Total Assets,1835014000.0,1642255000.0,1556064000.0,1549936000.0
Total Non Current Assets,957050000.0,803816000.0,797263000.0,832660000.0
Other Non Current Assets,102901000.0,103021000.0,81416000.0,74662000.0
Non Current Deferred Assets,22941000.0,15196000.0,26376000.0,38757000.0
Non Current Deferred Taxes Assets,22941000.0,15196000.0,26376000.0,38757000.0
Non Current Accounts Receivable,4392000.0,27913000.0,31849000.0,36265000.0
Goodwill And Other Intangible Assets,224827000.0,212028000.0,221205000.0,234422000.0
