,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,-8579760.0,0.0,0.0
Tax Rate For Calcs,0.116,0.21,0.256,0.194
Normalized EBITDA,349516000.0,432656000.0,433339000.0,346693000.0
Total Unusual Items,0.0,-40856000.0,0.0,0.0
Total Unusual Items Excluding Goodwill,0.0,-40856000.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,-154603000.0,-53907000.0,49799000.0,20810000.0
Reconciled Depreciation,202336000.0,203970000.0,199155000.0,181502000.0
Reconciled Cost Of Revenue,7392381000.0,6366316000.0,5449871000.0,4531634000.0
EBITDA,349516000.0,391800000.0,433339000.0,346693000.0
EBIT,147180000.0,187830000.0,234184000.0,165191000.0
Net Interest Income,-324593000.0,-233584000.0,-165322000.0,-138953000.0
Interest Expense,324593000.0,233584000.0,165322000.0,138953000.0
Normalized Income,-154603000.0,-21630760.0,49799000.0,20810000.0
Net Income From Continuing And Discontinued Operation,-154603000.0,-53907000.0,49799000.0,20810000.0
Total Expenses,8678995000.0,7491874000.0,6463898000.0,5415181000.0
Total Operating Income As Reported,147180000.0,187830000.0,234184000.0,165191000.0
Diluted NI Availto Com Stockholders,-154603000.0,-53907000.0,49799000.0,20810000.0
Net Income Common Stockholders,-154603000.0,-53907000.0,49799000.0,20810000.0
Net Income,-154603000.0,-53907000.0,49799000.0,20810000.0
Minority Interests,2232000.0,312000.0,-1463000.0,-341000.0
Net Income Including Noncontrolling Interests,-156835000.0,-54219000.0,51262000.0,21151000.0
Net Income Continuous Operations,-156835000.0,-54219000.0,51262000.0,21151000.0
Tax Provision,-20578000.0,8465000.0,17600000.0,5087000.0
Pretax Income,-177413000.0,-45754000.0,68862000.0,26238000.0
Other Income Expense,,-40856000.0,,
Special Income Charges,0.0,-40856000.0,0.0,0.0
Impairment Of Capital Assets,0.0,40856000.0,0.0,0.0
Net Non Operating Interest Income Expense,-324593000.0,-233584000.0,-165322000.0,-138953000.0
Interest Expense Non Operating,324593000.0,233584000.0,165322000.0,138953000.0
Operating Income,147180000.0,228686000.0,234184000.0,165191000.0
Operating Expense,1286614000.0,1125558000.0,1014027000.0,883547000.0
Selling General And Administration,1286614000.0,1125558000.0,1014027000.0,883547000.0
Gross Profit,1433794000.0,1354244000.0,1248211000.0,1048738000.0
Cost Of Revenue,7392381000.0,6366316000.0,5449871000.0,4531634000.0
Total Revenue,8826175000.0,7720560000.0,6698082000.0,5580372000.0
Operating Revenue,8826175000.0,7720560000.0,6698082000.0,5580372000.0
