,2024-07-31,2023-07-31,2021-08-31,2020-08-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.0,0.27,0.27
Total Unusual Items,0.0,,0.0,
Total Unusual Items Excluding Goodwill,0.0,,0.0,
Net Income From Continuing Operation Net Minority Interest,13012774.0,-8766621.0,28147100.0,11220930.0
Net Interest Income,14680790.0,15614629.0,22457980.0,21371602.0
Interest Expense,7658286.0,7307956.0,2219028.0,4216717.0
Interest Income,22339076.0,22922585.0,24677008.0,25588319.0
Normalized Income,13012774.0,-8766621.0,28147100.0,11220930.0
Net Income From Continuing And Discontinued Operation,13012774.0,-8766621.0,28147100.0,11220930.0
Diluted Average Shares,,27395691.0,26305701.0,26095186.0
Basic Average Shares,,27395691.0,26305701.0,26095186.0
Diluted EPS,,-0.32,1.07,0.43
Basic EPS,,-0.32,1.07,0.43
Diluted NI Availto Com Stockholders,13012774.0,-8766621.0,28147100.0,11220930.0
Net Income Common Stockholders,13012774.0,-8766621.0,28147100.0,11220930.0
Net Income,13012774.0,-8766621.0,28147100.0,11220930.0
Net Income Including Noncontrolling Interests,13012774.0,-8766621.0,28147100.0,11220930.0
Net Income Continuous Operations,13012774.0,-8766621.0,28147100.0,11220930.0
Pretax Income,13012774.0,-8766621.0,28147100.0,11220930.0
Special Income Charges,0.0,,0.0,
Restructuring And Mergern Acquisition,0.0,,0.0,
Gain On Sale Of Security,-15992760.0,-13318682.0,1130070.0,-3971202.0
Operating Expense,143681.0,289395.0,309187.0,302863.0
Other Operating Expenses,-158680.0,29982.0,36760.0,38427.0
Selling General And Administration,302361.0,259413.0,272427.0,264436.0
General And Administrative Expense,302361.0,259413.0,272427.0,264436.0
Total Revenue,13156455.0,-8477226.0,28456287.0,11523793.0
Operating Revenue,13156455.0,-8477226.0,28456287.0,11523793.0
