,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.21,0.27,0.0
Net Income From Continuing Operation Net Minority Interest,18408670.0,113787532.0,88733804.0,-112670983.0
Net Interest Income,-1981.0,,,
Interest Expense,1981.0,,,
Interest Income,0.0,,,
Normalized Income,18408670.0,113787532.0,88733804.0,-112670983.0
Net Income From Continuing And Discontinued Operation,18408670.0,113787532.0,88733804.0,-112670983.0
Diluted Average Shares,,28305356.0,29093050.0,30125931.0
Basic Average Shares,,28305356.0,29093050.0,30125931.0
Diluted EPS,,4.02,3.05,-3.74
Basic EPS,,4.02,3.05,-3.74
Diluted NI Availto Com Stockholders,18408670.0,113787532.0,88733804.0,-112670983.0
Net Income Common Stockholders,18408670.0,113787532.0,88733804.0,-112670983.0
Net Income,18408670.0,113787532.0,88733804.0,-112670983.0
Net Income Including Noncontrolling Interests,18408670.0,113787532.0,88733804.0,-112670983.0
Net Income Continuous Operations,18408670.0,113787532.0,88733804.0,-112670983.0
Pretax Income,18408670.0,113787532.0,88733804.0,-112670983.0
Gain On Sale Of Security,23189380.0,34812764.0,-18947670.0,-88925790.0
Operating Expense,155862.0,250435.0,412773.0,742685.0
Other Operating Expenses,-127896.0,82577.0,115024.0,383326.0
Selling General And Administration,283758.0,167858.0,297749.0,359359.0
General And Administrative Expense,283758.0,167858.0,297749.0,359359.0
Total Revenue,18564532.0,114037967.0,89146577.0,-111928298.0
Operating Revenue,18564532.0,114037967.0,89146577.0,-111928298.0
