,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,35917000.0,-22950000.0,-218771000.0,-108675000.0
Repayment Of Debt,-889624000.0,-725214000.0,-652234000.0,-807569000.0
Issuance Of Debt,716326000.0,999354000.0,860985000.0,1736178000.0
Issuance Of Capital Stock,412610000.0,0.0,474481000.0,1578659000.0
Capital Expenditure,-330238000.0,-322946000.0,-491831000.0,-402355000.0
Interest Paid Supplemental Data,134513000.0,118161000.0,87720000.0,82775000.0
Income Tax Paid Supplemental Data,5828000.0,7885000.0,10786000.0,1485000.0
End Cash Position,60392000.0,53063000.0,82958000.0,621051000.0
Beginning Cash Position,53063000.0,82958000.0,621051000.0,240613000.0
Effect Of Exchange Rate Changes,-1468000.0,-4727000.0,-3443000.0,5982000.0
Changes In Cash,8797000.0,-25168000.0,-534650000.0,374456000.0
Financing Cash Flow,-285000.0,23325000.0,431489000.0,2329901000.0
Cash Flow From Continuing Financing Activities,-285000.0,23325000.0,431489000.0,2329901000.0
Net Other Financing Charges,-3375000.0,-19959000.0,-32246000.0,-17029000.0
Proceeds From Stock Option Exercised,5999000.0,7853000.0,8025000.0,6748000.0
Cash Dividends Paid,-242221000.0,-238709000.0,-227522000.0,-167086000.0
Preferred Stock Dividend Paid,,,,0.0
Common Stock Dividend Paid,-242221000.0,-238709000.0,-227522000.0,-167086000.0
Net Common Stock Issuance,412610000.0,0.0,474481000.0,1578659000.0
Common Stock Issuance,412610000.0,0.0,474481000.0,1578659000.0
Net Issuance Payments Of Debt,-173298000.0,274140000.0,208751000.0,928609000.0
Net Short Term Debt Issuance,-116193000.0,115494000.0,405985000.0,9678000.0
Short Term Debt Payments,-832519000.0,-413860000.0,-405000000.0,-627075000.0
Short Term Debt Issuance,716326000.0,529354000.0,810985000.0,636753000.0
Net Long Term Debt Issuance,-57105000.0,158646000.0,-197234000.0,918931000.0
Long Term Debt Payments,-57105000.0,-311354000.0,-247234000.0,-180494000.0
Long Term Debt Issuance,0.0,470000000.0,50000000.0,1099425000.0
Investing Cash Flow,-357073000.0,-348489000.0,-1239199000.0,-2249125000.0
Cash Flow From Continuing Investing Activities,-357073000.0,-348489000.0,-1239199000.0,-2249125000.0
Net Other Investing Changes,,,11600000.0,
Net Investment Purchase And Sale,,0.0,0.0,-41951000.0
Sale Of Investment,,0.0,0.0,880399000.0
Purchase Of Investment,,0.0,0.0,-922350000.0
Net Business Purchase And Sale,-34906000.0,-30256000.0,-748327000.0,-1885012000.0
Sale Of Business,36896000.0,0.0,596000.0,154000.0
Purchase Of Business,-71802000.0,-30256000.0,-748923000.0,-1885166000.0
Net PPE Purchase And Sale,-322167000.0,-318233000.0,-490872000.0,-322162000.0
Sale Of PPE,8071000.0,4713000.0,959000.0,80193000.0
Purchase Of PPE,-330238000.0,-322946000.0,-491831000.0,-402355000.0
Operating Cash Flow,366155000.0,299996000.0,273060000.0,293680000.0
Cash Flow From Continuing Operating Activities,366155000.0,299996000.0,273060000.0,293680000.0
Change In Working Capital,-46817000.0,-110989000.0,-112711000.0,2285000.0
Change In Other Working Capital,19626000.0,3568000.0,3701000.0,-4289000.0
Change In Other Current Liabilities,-37605000.0,-34162000.0,-36107000.0,
Change In Other Current Assets,-49635000.0,-25057000.0,-12325000.0,
Change In Payables And Accrued Expense,23545000.0,13291000.0,-7504000.0,19471000.0
Change In Receivables,-2748000.0,-68629000.0,-60476000.0,-12897000.0
Changes In Account Receivables,-2748000.0,-68629000.0,-60476000.0,-12897000.0
Other Non Cash Items,47936000.0,57163000.0,63830000.0,5147000.0
Stock Based Compensation,23592000.0,27137000.0,23931000.0,17897000.0
Provisionand Write Offof Assets,6422000.0,7394000.0,6466000.0,5356000.0
Asset Impairment Charge,258487000.0,7380000.0,3312000.0,8236000.0
Deferred Tax,-10781000.0,-25971000.0,-9147000.0,-13732000.0
Deferred Income Tax,-10781000.0,-25971000.0,-9147000.0,-13732000.0
Depreciation Amortization Depletion,353743000.0,331446000.0,319840000.0,216043000.0
Depreciation And Amortization,353743000.0,331446000.0,319840000.0,216043000.0
Amortization Cash Flow,,2131000.0,2261000.0,152000.0
Amortization Of Intangibles,,2131000.0,2261000.0,152000.0
Depreciation,,331446000.0,319840000.0,215891000.0
Operating Gains Losses,69842000.0,25910000.0,7848000.0,27893000.0
Earnings Losses From Equity Investments,10169000.0,9300000.0,2004000.0,250000.0
Gain Loss On Investment Securities,54322000.0,5689000.0,,-22124000.0
Net Foreign Currency Exchange Gain Loss,,975000.0,610000.0,45278000.0
Gain Loss On Sale Of Business,0.0,4148000.0,0.0,0.0
Net Income From Continuing Operations,-336269000.0,-19474000.0,-30309000.0,24555000.0
