,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,2186000000.0,-6104000000.0,-3293000000.0,-3901000000.0
Repurchase Of Capital Stock,-600000000.0,-200000000.0,-100000000.0,-100000000.0
Repayment Of Debt,-2163000000.0,-2885000000.0,-4627000000.0,-33975000000.0
Issuance Of Debt,2363000000.0,2177000000.0,3530000000.0,36177000000.0
Capital Expenditure,-1122000000.0,-555000000.0,-399000000.0,-365000000.0
End Cash Position,2623000000.0,1152000000.0,905000000.0,381000000.0
Beginning Cash Position,1152000000.0,905000000.0,381000000.0,322000000.0
Effect Of Exchange Rate Changes,28000000.0,66000000.0,-63000000.0,19000000.0
Changes In Cash,1443000000.0,181000000.0,587000000.0,40000000.0
Financing Cash Flow,-856000000.0,-769000000.0,-1632000000.0,1763000000.0
Cash Flow From Continuing Financing Activities,-856000000.0,-769000000.0,-1632000000.0,1763000000.0
Net Other Financing Charges,-82000000.0,396000000.0,-228000000.0,-32000000.0
Proceeds From Stock Option Exercised,9000000.0,92000000.0,116000000.0,9000000.0
Cash Dividends Paid,-383000000.0,-349000000.0,-323000000.0,-316000000.0
Preferred Stock Dividend Paid,0.0,-8000000.0,-34000000.0,-34000000.0
Common Stock Dividend Paid,-383000000.0,-341000000.0,-289000000.0,-282000000.0
Net Common Stock Issuance,-600000000.0,-200000000.0,-100000000.0,-100000000.0
Common Stock Payments,-600000000.0,-200000000.0,-100000000.0,-100000000.0
Net Issuance Payments Of Debt,200000000.0,-708000000.0,-1097000000.0,2202000000.0
Net Short Term Debt Issuance,398000000.0,24000000.0,-2094000000.0,1915000000.0
Short Term Debt Payments,-987000000.0,-1856000000.0,-4623000000.0,-31861000000.0
Short Term Debt Issuance,1385000000.0,1880000000.0,2529000000.0,33776000000.0
Net Long Term Debt Issuance,-198000000.0,-732000000.0,997000000.0,287000000.0
Long Term Debt Payments,-1176000000.0,-1029000000.0,-4000000.0,-2114000000.0
Long Term Debt Issuance,978000000.0,297000000.0,1001000000.0,2401000000.0
Investing Cash Flow,-1009000000.0,6499000000.0,5113000000.0,1813000000.0
Cash Flow From Continuing Investing Activities,-1009000000.0,6499000000.0,5113000000.0,1813000000.0
Net Other Investing Changes,163000000.0,6731000000.0,5082000000.0,1965000000.0
Interest Received Cfi,,,-177000000.0,0.0
Net Investment Purchase And Sale,-84000000.0,-130000000.0,-171000000.0,33000000.0
Sale Of Investment,49000000.0,326000000.0,171000000.0,370000000.0
Purchase Of Investment,-133000000.0,-456000000.0,-342000000.0,-337000000.0
Net Business Purchase And Sale,34000000.0,453000000.0,601000000.0,180000000.0
Sale Of Business,170000000.0,508000000.0,647000000.0,194000000.0
Purchase Of Business,-136000000.0,-55000000.0,-46000000.0,-14000000.0
Capital Expenditure Reported,-1122000000.0,-555000000.0,-399000000.0,-365000000.0
Operating Cash Flow,3308000000.0,-5549000000.0,-2894000000.0,-3536000000.0
Cash Flow From Continuing Operating Activities,3308000000.0,-5549000000.0,-2894000000.0,-3536000000.0
Change In Working Capital,673000000.0,-7627000000.0,-5007000000.0,-5097000000.0
Change In Other Working Capital,-64000000.0,-7530000000.0,-4679000000.0,-2583000000.0
Change In Other Current Assets,23000000.0,325000000.0,-82000000.0,46000000.0
Change In Payables And Accrued Expense,-939000000.0,67000000.0,1633000000.0,155000000.0
Change In Accrued Expense,,,39000000.0,58000000.0
Change In Payable,,,1594000000.0,97000000.0
Change In Account Payable,,,1594000000.0,97000000.0
Change In Prepaid Assets,-121000000.0,-14000000.0,-48000000.0,-162000000.0
Change In Inventory,1518000000.0,-269000000.0,-1301000000.0,-2298000000.0
Change In Receivables,256000000.0,-206000000.0,-530000000.0,-255000000.0
Changes In Account Receivables,256000000.0,-206000000.0,-530000000.0,-255000000.0
Other Non Cash Items,117000000.0,97000000.0,6000000.0,55000000.0
Stock Based Compensation,69000000.0,65000000.0,61000000.0,71000000.0
Asset Impairment Charge,104000000.0,162000000.0,226000000.0,80000000.0
Deferred Tax,-1000000.0,-119000000.0,-272000000.0,71000000.0
Deferred Income Tax,-1000000.0,-119000000.0,-272000000.0,71000000.0
Depreciation Amortization Depletion,451000000.0,408000000.0,424000000.0,435000000.0
Operating Gains Losses,-442000000.0,-213000000.0,-499000000.0,-316000000.0
Earnings Losses From Equity Investments,-157000000.0,-106000000.0,-160000000.0,
Gain Loss On Investment Securities,-4000000.0,-6000000.0,-417000000.0,-110000000.0
Net Foreign Currency Exchange Gain Loss,-281000000.0,-101000000.0,78000000.0,-206000000.0
Net Income From Continuing Operations,2337000000.0,1678000000.0,2167000000.0,1165000000.0
