,2023-10-31,2022-10-31,2021-10-31,2020-10-31
Ordinary Shares Number,37789586.0,37685920.0,37611624.0,37537596.0
Share Issued,37789586.0,37685920.0,37611624.0,37537596.0
Net Debt,284993916.0,292635323.0,386013331.0,349564555.0
Total Debt,285633449.0,293523708.0,386895233.0,353127602.0
Tangible Book Value,520821190.0,552552245.0,676391385.0,662853265.0
Invested Capital,806454639.0,846075953.0,1063286618.0,1015980867.0
Net Tangible Assets,520821190.0,552552245.0,676391385.0,662853265.0
Common Stock Equity,520821190.0,552552245.0,676391385.0,662853265.0
Total Capitalization,806454639.0,846075953.0,1063286618.0,1015980867.0
Total Equity Gross Minority Interest,520821190.0,552552245.0,676391385.0,662853265.0
Stockholders Equity,520821190.0,552552245.0,676391385.0,662853265.0
Retained Earnings,-114344776.0,-103335542.0,6239829.0,-19905289.0
Capital Stock,635165966.0,655887787.0,670151556.0,682758554.0
Common Stock,635165966.0,655887787.0,670151556.0,682758554.0
Total Liabilities Net Minority Interest,352014947.0,375206036.0,476038721.0,394530970.0
Derivative Product Liabilities,4290138.0,6824567.0,13020408.0,15844451.0
Long Term Debt And Capital Lease Obligation,285633449.0,293523708.0,386895233.0,353127602.0
Payables,51004923.0,57692469.0,72061736.0,19544521.0
Other Payable,3849383.0,1950415.0,3546882.0,2907486.0
Accounts Payable,47155540.0,55742054.0,68514854.0,16637035.0
Total Assets,872836137.0,927758281.0,1152430106.0,1057384235.0
Investments And Advances,834472978.0,874035990.0,1114514164.0,1023582132.0
Investmentin Financial Assets,834472978.0,874035990.0,1114514164.0,1023582132.0
Available For Sale Securities,5684688.0,,,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,825251617.0,868723676.0,1107594056.0,1016266298.0
Prepaid Assets,2400.0,2429.0,,2365.0
Receivables,26228268.0,31406967.0,17729455.0,12708291.0
Cash And Cash Equivalents,639533.0,888385.0,881902.0,3563047.0
Cash Financial,639533.0,888385.0,881902.0,3563047.0
Cash Cash Equivalents And Federal Funds Sold,12017833.0,21585161.0,20186487.0,21091447.0
