,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0
Normalized EBITDA,-204542000.0,-141961000.0,-73560000.0,4848000.0
Total Unusual Items,,,0.0,-39417000.0
Total Unusual Items Excluding Goodwill,,,0.0,-39417000.0
Net Income From Continuing Operation Net Minority Interest,-192410000.0,-140241000.0,-72273000.0,-74808000.0
Reconciled Depreciation,3588000.0,5878000.0,1991000.0,720000.0
EBITDA,-204542000.0,-141961000.0,-73560000.0,-34569000.0
EBIT,-208130000.0,-147839000.0,-75551000.0,-35289000.0
Net Interest Income,13077000.0,3989000.0,467000.0,144000.0
Interest Income,13077000.0,3989000.0,467000.0,144000.0
Normalized Income,-192410000.0,-140241000.0,-72273000.0,-35391000.0
Net Income From Continuing And Discontinued Operation,-192410000.0,-140241000.0,-72273000.0,-74808000.0
Total Expenses,208130000.0,147839000.0,75551000.0,43160000.0
Total Operating Income As Reported,-208130000.0,-147839000.0,-75551000.0,-82199000.0
Diluted Average Shares,79657942.0,58739713.0,43805922.0,11081257.0
Basic Average Shares,79657942.0,58739713.0,43805922.0,11081257.0
Diluted EPS,-2.42,-2.39,-1.649845,-16.17
Basic EPS,-2.42,-2.39,-1.649845,-16.17
Diluted NI Availto Com Stockholders,-192410000.0,-140241000.0,-72273000.0,-179208000.0
Net Income Common Stockholders,-192410000.0,-140241000.0,-72273000.0,-179208000.0
Otherunder Preferred Stock Dividend,,,,104400000.0
Preferred Stock Dividends,,,,104400000.0
Net Income,-192410000.0,-140241000.0,-72273000.0,-74808000.0
Net Income Including Noncontrolling Interests,-192410000.0,-140241000.0,-72273000.0,-74808000.0
Net Income Continuous Operations,-192410000.0,-140241000.0,-72273000.0,-74808000.0
Pretax Income,-192410000.0,-140241000.0,-72273000.0,-74808000.0
Other Income Expense,2643000.0,3609000.0,2811000.0,-39663000.0
Other Non Operating Income Expenses,2643000.0,3609000.0,2811000.0,-246000.0
Special Income Charges,,,0.0,-39417000.0
Gain On Sale Of Ppe,,,0.0,7493000.0
Other Special Charges,,,,46910000.0
Gain On Sale Of Security,,,,-1025000.0
Net Non Operating Interest Income Expense,13077000.0,3989000.0,467000.0,144000.0
Interest Income Non Operating,13077000.0,3989000.0,467000.0,144000.0
Operating Income,-208130000.0,-147839000.0,-75551000.0,-35289000.0
Operating Expense,208130000.0,147839000.0,75551000.0,43160000.0
Research And Development,173755000.0,121627000.0,55913000.0,25738000.0
Selling General And Administration,34375000.0,26212000.0,19638000.0,17422000.0
General And Administrative Expense,34375000.0,26212000.0,19638000.0,17422000.0
Other Gand A,34375000.0,26212000.0,19638000.0,17422000.0
Total Revenue,0.0,0.0,0.0,7871000.0
Operating Revenue,0.0,0.0,0.0,7871000.0
