,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,149700000.0,107600000.0,107400000.0,163400000.0
Repurchase Of Capital Stock,-132000000.0,-165000000.0,-80000000.0,-44400000.0
Repayment Of Debt,-122700000.0,-785900000.0,-182100000.0,-218100000.0
Issuance Of Debt,55000000.0,805000000.0,95000000.0,320000000.0
Issuance Of Capital Stock,,,,290000000.0
Capital Expenditure,-83800000.0,-74800000.0,-79800000.0,-55400000.0
Interest Paid Supplemental Data,33900000.0,26900000.0,21500000.0,24100000.0
Income Tax Paid Supplemental Data,72100000.0,63200000.0,52500000.0,10900000.0
End Cash Position,70800000.0,106000000.0,98100000.0,136900000.0
Beginning Cash Position,106000000.0,98100000.0,136900000.0,45300000.0
Effect Of Exchange Rate Changes,300000.0,-800000.0,0.0,400000.0
Changes In Cash,-35500000.0,8700000.0,-38800000.0,91200000.0
Cash Flow From Discontinued Operation,,,0.0,0.0
Financing Cash Flow,-258600000.0,-201900000.0,-212100000.0,13500000.0
Cash Flow From Continuing Financing Activities,-258600000.0,-201900000.0,-212100000.0,13500000.0
Net Other Financing Charges,-10200000.0,-9800000.0,,
Proceeds From Stock Option Exercised,-1800000.0,-2000000.0,-3600000.0,-4800000.0
Cash Dividends Paid,-46900000.0,-44200000.0,-41400000.0,-39200000.0
Common Stock Dividend Paid,,,,-39200000.0
Net Preferred Stock Issuance,,,,290000000.0
Preferred Stock Issuance,,,,290000000.0
Net Common Stock Issuance,-132000000.0,-165000000.0,-80000000.0,-44400000.0
Common Stock Payments,-132000000.0,-165000000.0,-80000000.0,-44400000.0
Net Issuance Payments Of Debt,-67700000.0,19100000.0,-87100000.0,101900000.0
Net Short Term Debt Issuance,-65000000.0,0.0,0.0,0.0
Short Term Debt Payments,-120000000.0,0.0,0.0,-30000000.0
Short Term Debt Issuance,55000000.0,0.0,0.0,30000000.0
Net Long Term Debt Issuance,-67700000.0,19100000.0,-87100000.0,101900000.0
Long Term Debt Payments,-122700000.0,-785900000.0,-182100000.0,-188100000.0
Long Term Debt Issuance,55000000.0,805000000.0,95000000.0,290000000.0
Investing Cash Flow,-10400000.0,28200000.0,-13900000.0,-141100000.0
Cash From Discontinued Investing Activities,0.0,0.0,-11800000.0,-6400000.0
Cash Flow From Continuing Investing Activities,-10400000.0,28200000.0,-2100000.0,-134700000.0
Net Other Investing Changes,3000000.0,1300000.0,100000.0,29700000.0
Net Business Purchase And Sale,70400000.0,101700000.0,77600000.0,-109000000.0
Sale Of Business,96900000.0,104500000.0,78300000.0,81500000.0
Purchase Of Business,-26500000.0,-2800000.0,-700000.0,-190500000.0
Net PPE Purchase And Sale,-83800000.0,-74800000.0,-79800000.0,-55400000.0
Purchase Of PPE,-83800000.0,-74800000.0,-79800000.0,-55400000.0
Operating Cash Flow,233500000.0,182400000.0,187200000.0,218800000.0
Cash Flow From Continuing Operating Activities,233500000.0,182400000.0,187200000.0,218800000.0
Change In Working Capital,-2800000.0,-49300000.0,-22100000.0,16300000.0
Change In Other Working Capital,-15300000.0,-15400000.0,-19200000.0,23200000.0
Change In Payables And Accrued Expense,8000000.0,-1800000.0,38600000.0,-11900000.0
Change In Payable,,,38600000.0,-11900000.0
Change In Account Payable,,,38600000.0,-11900000.0
Change In Inventory,6100000.0,-19700000.0,-10600000.0,-7700000.0
Change In Receivables,-1600000.0,-12400000.0,-30900000.0,12700000.0
Other Non Cash Items,-5400000.0,10000000.0,-2700000.0,1000000.0
Stock Based Compensation,18800000.0,14300000.0,11300000.0,6800000.0
Asset Impairment Charge,,,0.0,0.0
Deferred Tax,-800000.0,-1600000.0,8700000.0,-89300000.0
Deferred Income Tax,-800000.0,-1600000.0,8700000.0,-89300000.0
Depreciation Amortization Depletion,89200000.0,83700000.0,96500000.0,84000000.0
Depreciation And Amortization,89200000.0,83700000.0,96500000.0,84000000.0
Operating Gains Losses,-89300000.0,-77600000.0,-87700000.0,299100000.0
Pension And Employee Benefit Expense,,-700000.0,100000.0,367700000.0
Earnings Losses From Equity Investments,-89300000.0,-77600000.0,-87700000.0,-64000000.0
Gain Loss On Sale Of PPE,,0.0,0.0,-21000000.0
Gain Loss On Sale Of Business,,,400000.0,16400000.0
Net Income From Continuing Operations,223800000.0,202900000.0,183200000.0,-99100000.0
