,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-38025018.0,160032900.0,467227660.0,162322205.696144
Tax Rate For Calcs,0.054,0.34,0.34,0.252475
Normalized EBITDA,14820684000.0,10665165000.0,11275794000.0,6688314000.0
Total Unusual Items,-704167000.0,470685000.0,1374199000.0,642925000.0
Total Unusual Items Excluding Goodwill,-704167000.0,470685000.0,1374199000.0,642925000.0
Net Income From Continuing Operation Net Minority Interest,1048972000.0,1126186000.0,6312140000.0,859482000.0
Reconciled Depreciation,3364943000.0,3014480000.0,2504384000.0,2340854000.0
Reconciled Cost Of Revenue,28549896000.0,30556819000.0,20263186000.0,12759562000.0
EBITDA,14116517000.0,11135850000.0,12649993000.0,7331239000.0
EBIT,10751574000.0,8121370000.0,10145609000.0,4990385000.0
Net Interest Income,-3814770000.0,-4100152000.0,-3745780000.0,-2562814000.0
Interest Expense,5637823000.0,5468745000.0,3894733000.0,2999424000.0
Interest Income,2507847000.0,2177245000.0,1012288000.0,570750000.0
Normalized Income,1715113982.0,815533900.0,5405168660.0,378879205.696144
Net Income From Continuing And Discontinued Operation,1094391000.0,1176032000.0,6312140000.0,859482000.0
Total Expenses,31882153000.0,33367412000.0,22191553000.0,17219743000.0
Diluted Average Shares,468586500.0,468645000.0,459805000.0,460318500.0
Basic Average Shares,466751250.0,467269250.0,458633250.0,458633250.0
Diluted EPS,2.3004,2.4692,13.7164,1.8548
Basic EPS,2.3784,2.5536,13.7628,1.874
Diluted NI Availto Com Stockholders,1094391000.0,1174293000.0,6306891000.0,853743000.0
Average Dilution Earnings,,-1739000.0,-5249000.0,-5739000.0
Net Income Common Stockholders,1094391000.0,1176032000.0,6312140000.0,859482000.0
Otherunder Preferred Stock Dividend,,,,0.0
Net Income,1094391000.0,1176032000.0,6312140000.0,859482000.0
Minority Interests,-3790353000.0,-1644843000.0,-384320000.0,-628812000.0
Net Income Including Noncontrolling Interests,4884744000.0,2820875000.0,6696460000.0,1488294000.0
Net Income Discontinuous Operations,45419000.0,49846000.0,0.0,0.0
Net Income Continuous Operations,4839325000.0,2771029000.0,6696460000.0,1488294000.0
Tax Provision,274426000.0,-118404000.0,-445584000.0,502667000.0
Pretax Income,5113751000.0,2652625000.0,6250876000.0,1990961000.0
Other Income Expense,1342177000.0,797403000.0,6095055000.0,1335683000.0
Other Non Operating Income Expenses,502452000.0,108941000.0,-90425000.0,80956000.0
Special Income Charges,-221174000.0,216778000.0,168860000.0,64107000.0
Gain On Sale Of Ppe,-31900000.0,975042000.0,7295000.0,-37701000.0
Gain On Sale Of Business,14884000.0,988077000.0,0.0,0.0
Other Special Charges,204158000.0,857605000.0,254703000.0,-245792000.0
Write Off,,0.0,0.0,143984000.0
Restructuring And Mergern Acquisition,0.0,-99341000.0,-416268000.0,0.0
Earnings From Equity Interest,2046344000.0,326718000.0,4720856000.0,611802000.0
Gain On Sale Of Security,-482993000.0,253907000.0,1205339000.0,578818000.0
Net Non Operating Interest Income Expense,-3814770000.0,-4100152000.0,-3745780000.0,-2562814000.0
Total Other Finance Cost,684794000.0,808652000.0,863335000.0,134140000.0
Interest Expense Non Operating,5637823000.0,5468745000.0,3894733000.0,2999424000.0
Interest Income Non Operating,2507847000.0,2177245000.0,1012288000.0,570750000.0
Operating Income,7586344000.0,5955374000.0,3901601000.0,3218092000.0
Operating Expense,3332257000.0,2810593000.0,1928367000.0,2219920000.0
Other Operating Expenses,-502452000.0,-108941000.0,90425000.0,-29823000.0
Other Taxes,-43835000.0,-114812000.0,-287049000.0,-132399000.0
Depreciation Amortization Depletion Income Statement,,0.0,0.0,100593000.0
Depreciation And Amortization In Income Statement,,0.0,0.0,100593000.0
Depreciation Income Statement,,0.0,0.0,100593000.0
Selling General And Administration,3878544000.0,3034346000.0,2124991000.0,2251726000.0
Selling And Marketing Expense,1350570000.0,1276279000.0,723419000.0,661907000.0
General And Administrative Expense,2527974000.0,1758067000.0,1401572000.0,1589819000.0
Other Gand A,2527974000.0,1758067000.0,1401572000.0,1589819000.0
Gross Profit,10918601000.0,8765967000.0,5829968000.0,5438012000.0
Cost Of Revenue,28549896000.0,30556819000.0,20263186000.0,14999823000.0
Total Revenue,39468497000.0,39322786000.0,26093154000.0,20437835000.0
Excise Taxes,7323932000.0,7872439000.0,5472930000.0,4488331000.0
Operating Revenue,46792429000.0,47195225000.0,31566084000.0,24926166000.0
