,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,1534487.0,1524468.0,1523999.0,1375000.0
Share Issued,1534487.0,1524468.0,1523999.0,1375000.0
Total Debt,2253553.0,1449864.0,1053039.0,1884118.0
Tangible Book Value,41958562.0,44878399.0,73285686.0,41655357.0
Invested Capital,44613664.0,46886489.0,74061289.0,43193428.0
Working Capital,33053174.0,37529692.0,66719577.0,40392883.0
Net Tangible Assets,41958562.0,44878399.0,73285686.0,41655357.0
Capital Lease Obligations,,0.0,1053039.0,351551.0
Common Stock Equity,42360111.0,45436625.0,74061289.0,41660861.0
Total Capitalization,42360111.0,45436625.0,74061289.0,41660861.0
Total Equity Gross Minority Interest,42360111.0,45436625.0,74061289.0,41660861.0
Stockholders Equity,42360111.0,45436625.0,74061289.0,41660861.0
Gains Losses Not Affecting Retained Earnings,-2631495.0,-1400151.0,3485676.0,2092079.0
Other Equity Adjustments,-2631495.0,-1400151.0,3485676.0,2092079.0
Retained Earnings,3412457.0,5257627.0,28996464.0,35743917.0
Additional Paid In Capital,41564418.0,41564418.0,41564418.0,3814665.0
Capital Stock,14731.0,14731.0,14731.0,10200.0
Common Stock,14731.0,14731.0,14731.0,10200.0
Total Liabilities Net Minority Interest,6467631.0,12609790.0,20018844.0,51679647.0
Total Non Current Liabilities Net Minority Interest,0.0,0.0,537447.0,0.0
Tradeand Other Payables Non Current,,,,0.0
Long Term Debt And Capital Lease Obligation,,0.0,537447.0,0.0
Long Term Capital Lease Obligation,,0.0,537447.0,0.0
Current Liabilities,6467631.0,12609790.0,19481397.0,51679647.0
Other Current Liabilities,,832.0,2744.0,
Current Deferred Liabilities,931315.0,1289483.0,2538989.0,9169561.0
Current Deferred Revenue,931315.0,1289483.0,2538989.0,9169561.0
Current Debt And Capital Lease Obligation,2253553.0,1449864.0,515592.0,1884118.0
Current Capital Lease Obligation,,0.0,515592.0,351551.0
Current Debt,2253553.0,1449864.0,,1532567.0
Line Of Credit,2253553.0,1449864.0,0.0,1532567.0
Payables And Accrued Expenses,3282763.0,9869611.0,16424072.0,40625968.0
Current Accrued Expenses,727799.0,744181.0,2728300.0,591622.0
Payables,2554964.0,9125430.0,13695772.0,40034346.0
Dueto Related Parties Current,12176.0,14499.0,0.0,715546.0
Dividends Payable,,0.0,1255375.0,3371648.0
Total Tax Payable,249917.0,257262.0,278440.0,570540.0
Income Tax Payable,249917.0,257262.0,278440.0,570540.0
Accounts Payable,2292871.0,8853669.0,12161957.0,35376612.0
Total Assets,48827742.0,58046415.0,94080133.0,93340508.0
Total Non Current Assets,9306937.0,7906933.0,7879159.0,1267978.0
Non Current Prepaid Assets,0.0,2735592.0,2960789.0,0.0
Non Current Deferred Assets,,,,0.0
Non Current Deferred Taxes Assets,,,,0.0
Investments And Advances,6848964.0,2261787.0,1569218.0,0.0
Long Term Equity Investment,6848964.0,2261787.0,1569218.0,0.0
Goodwill And Other Intangible Assets,401549.0,558226.0,775603.0,5504.0
Other Intangible Assets,401549.0,558226.0,775603.0,5504.0
Net PPE,2056424.0,2351328.0,2573549.0,1262474.0
Accumulated Depreciation,-798193.0,-473027.0,-314525.0,-511645.0
Gross PPE,2854617.0,2824355.0,2888074.0,1774119.0
Leases,477349.0,367235.0,283607.0,373966.0
Other Properties,2087885.0,2150137.0,2431112.0,1260305.0
Machinery Furniture Equipment,289383.0,306983.0,173355.0,139848.0
Buildings And Improvements,,,1195092.0,353238.0
Properties,0.0,0.0,0.0,0.0
Current Assets,39520805.0,50139482.0,86200974.0,92072530.0
Other Current Assets,235508.0,60110.0,620023.0,190568.0
Current Deferred Assets,,,0.0,425537.0
Restricted Cash,,0.0,4131313.0,3695598.0
Prepaid Assets,4705703.0,5504524.0,14409149.0,12896360.0
Receivables,28709213.0,34812781.0,62288951.0,68287809.0
Receivables Adjustments Allowances,-6678.0,-6874.0,-20621.0,-8903.0
Duefrom Related Parties Current,30075.0,28667.0,1748769.0,0.0
Taxes Receivable,2603043.0,2689170.0,4197620.0,3141867.0
Notes Receivable,,,,0.0
Accounts Receivable,26082773.0,32101818.0,56363183.0,65154845.0
Allowance For Doubtful Accounts Receivable,-13417481.0,-17681792.0,-6426781.0,-4702394.0
Gross Accounts Receivable,39500254.0,49783610.0,62789964.0,69857239.0
Cash Cash Equivalents And Short Term Investments,5870381.0,9762067.0,4751538.0,6576658.0
Other Short Term Investments,2554319.0,3082990.0,0.0,
Cash And Cash Equivalents,3316062.0,6679077.0,4751538.0,6576658.0
