,2023-11-30,2022-11-30,2021-11-30,2020-11-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.0,0.27,0.0
Net Income From Continuing Operation Net Minority Interest,13926000.0,-22826000.0,1072836.0,-7483214.0
Net Interest Income,9618000.0,10546000.0,12394503.0,12944905.0
Interest Expense,1156000.0,768000.0,487941.0,674020.0
Interest Income,10774000.0,11314000.0,12882444.0,13618925.0
Normalized Income,13926000.0,-22826000.0,1072836.0,-7483214.0
Net Income From Continuing And Discontinued Operation,13926000.0,-22826000.0,1072836.0,-7483214.0
Diluted Average Shares,,16908148.0,13410450.0,17007305.0
Basic Average Shares,,16908148.0,13410450.0,17007305.0
Diluted EPS,,-1.35,0.08,-0.44
Basic EPS,,-1.35,0.08,-0.44
Diluted NI Availto Com Stockholders,13926000.0,-22826000.0,1072836.0,-7483214.0
Net Income Common Stockholders,13926000.0,-22826000.0,1072836.0,-7483214.0
Net Income,13926000.0,-22826000.0,1072836.0,-7483214.0
Net Income Including Noncontrolling Interests,13926000.0,-22826000.0,1072836.0,-7483214.0
Net Income Continuous Operations,13926000.0,-22826000.0,1072836.0,-7483214.0
Pretax Income,13926000.0,-22826000.0,1072836.0,-7483214.0
Gain On Sale Of Security,-14942000.0,-10497000.0,-3852598.0,-13702637.0
Operating Expense,641000.0,562000.0,687189.0,720576.0
Other Operating Expenses,71000.0,97000.0,22982.0,21904.0
Selling General And Administration,570000.0,465000.0,664207.0,698672.0
General And Administrative Expense,570000.0,465000.0,664207.0,698672.0
Total Revenue,14567000.0,-22264000.0,1760025.0,-6762638.0
Operating Revenue,14567000.0,-22264000.0,1760025.0,-6762638.0
