,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.174,0.137,0.087,0.136
Net Income From Continuing Operation Net Minority Interest,1390880000.0,1747631000.0,5857397000.0,1045363000.0
Reconciled Depreciation,40075000.0,67097000.0,74871000.0,71053000.0
Net Interest Income,84629000.0,-45613000.0,-37625000.0,-40931000.0
Interest Expense,431868000.0,317225000.0,198268000.0,166162000.0
Interest Income,516497000.0,271612000.0,160643000.0,125231000.0
Normalized Income,1390880000.0,1747631000.0,5857397000.0,1045363000.0
Net Income From Continuing And Discontinued Operation,1390880000.0,1747631000.0,5857397000.0,1045363000.0
Diluted Average Shares,755419936.0,740942399.0,719766879.0,697258296.0
Basic Average Shares,755204556.0,740664038.0,719766879.0,696933548.0
Diluted EPS,1.84,2.36,8.13,1.5
Basic EPS,1.84,2.36,8.14,1.5
Diluted NI Availto Com Stockholders,1390880000.0,1747631000.0,5857397000.0,1045363000.0
Average Dilution Earnings,,,,0.0
Net Income Common Stockholders,1390880000.0,1747631000.0,5857397000.0,1045363000.0
Net Income,1390880000.0,1747631000.0,5857397000.0,1045363000.0
Minority Interests,-1053373000.0,-1241278000.0,-6517598000.0,-1216143000.0
Net Income Including Noncontrolling Interests,2444253000.0,2988909000.0,12374995000.0,2261506000.0
Net Income Continuous Operations,2444253000.0,2988909000.0,12374995000.0,2261506000.0
Tax Provision,513461000.0,472880000.0,1184401000.0,356014000.0
Pretax Income,2957714000.0,3461789000.0,13559396000.0,2617520000.0
Gain On Sale Of Security,2470863000.0,6126825000.0,7118898000.0,2528170000.0
Operating Expense,4048935000.0,3670843000.0,3092955000.0,2615648000.0
Other Operating Expenses,27196000.0,-22283000.0,2759000.0,35383000.0
Selling General And Administration,1236292000.0,1123346000.0,928223000.0,724646000.0
General And Administrative Expense,1236292000.0,1123346000.0,928223000.0,724646000.0
Total Revenue,7006649000.0,7132632000.0,16652351000.0,5233168000.0
Operating Revenue,7006649000.0,7132632000.0,16652351000.0,5233168000.0
