,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,18369115.0,17940283.0,17707737.0,
Share Issued,18369115.0,17940283.0,17707737.0,
Net Debt,69857000.0,7475000.0,,18314000.0
Total Debt,114982000.0,78825000.0,29411000.0,39662000.0
Tangible Book Value,249154000.0,220968000.0,207722000.0,147286000.0
Invested Capital,391017000.0,328125000.0,266937000.0,199150000.0
Net Tangible Assets,249154000.0,220968000.0,207722000.0,147286000.0
Capital Lease Obligations,12117000.0,11055000.0,9002000.0,9397000.0
Common Stock Equity,288152000.0,260355000.0,246528000.0,168885000.0
Total Capitalization,391017000.0,328125000.0,266937000.0,199150000.0
Total Equity Gross Minority Interest,288152000.0,260355000.0,246528000.0,168885000.0
Stockholders Equity,288152000.0,260355000.0,246528000.0,168885000.0
Gains Losses Not Affecting Retained Earnings,-4459000.0,-6441000.0,-38000.0,295000.0
Other Equity Adjustments,-4459000.0,-6441000.0,-38000.0,295000.0
Retained Earnings,70575000.0,48516000.0,32403000.0,21694000.0
Capital Stock,222036000.0,218280000.0,214163000.0,146896000.0
Common Stock,222036000.0,218280000.0,214163000.0,146896000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,2072100000.0,2023572000.0,2013338000.0,1410163000.0
Long Term Debt And Capital Lease Obligation,114982000.0,78825000.0,29411000.0,39662000.0
Long Term Capital Lease Obligation,12117000.0,11055000.0,9002000.0,9397000.0
Long Term Debt,102865000.0,67770000.0,20409000.0,30265000.0
Total Assets,2360252000.0,2283927000.0,2259866000.0,1579048000.0
Investments And Advances,183651000.0,166526000.0,55567000.0,24702000.0
Held To Maturity Securities,53616000.0,53946000.0,0.0,
Goodwill And Other Intangible Assets,38998000.0,39387000.0,38806000.0,21599000.0
Other Intangible Assets,1195000.0,1584000.0,2022000.0,1876000.0
Goodwill,37803000.0,37803000.0,36784000.0,19723000.0
Net PPE,22561000.0,22941000.0,27708000.0,15051000.0
Accumulated Depreciation,-8575000.0,-7045000.0,-5533000.0,-4641000.0
Gross PPE,31136000.0,29986000.0,33241000.0,19692000.0
Leases,5584000.0,5351000.0,3774000.0,3655000.0
Other Properties,9291000.0,8607000.0,8069000.0,8534000.0
Machinery Furniture Equipment,6109000.0,5876000.0,4946000.0,4051000.0
Buildings And Improvements,4766000.0,4766000.0,7536000.0,1946000.0
Land And Improvements,5386000.0,5386000.0,8916000.0,1506000.0
Other Short Term Investments,130035000.0,112580000.0,55567000.0,24702000.0
Cash And Cash Equivalents,33008000.0,60295000.0,22435000.0,11951000.0
Cash Financial,33008000.0,60295000.0,22435000.0,11951000.0
Cash Cash Equivalents And Federal Funds Sold,102848000.0,101303000.0,592499000.0,259402000.0
