,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,3520894.0,3490086.0,3454128.0,3405035.0
Share Issued,3520894.0,3490086.0,3454128.0,3405035.0
Net Debt,82378000.0,137846000.0,,
Total Debt,194444000.0,204377000.0,,4113000.0
Tangible Book Value,108379000.0,101729000.0,110280000.0,105074000.0
Invested Capital,302823000.0,306106000.0,,
Net Tangible Assets,108379000.0,101729000.0,110280000.0,105074000.0
Capital Lease Obligations,,,,4113000.0
Common Stock Equity,108379000.0,101729000.0,110280000.0,105074000.0
Total Capitalization,157823000.0,306106000.0,,
Total Equity Gross Minority Interest,108379000.0,101729000.0,110280000.0,105074000.0
Stockholders Equity,108379000.0,101729000.0,110280000.0,105074000.0
Gains Losses Not Affecting Retained Earnings,-18006000.0,-20446000.0,-155000.0,3279000.0
Other Equity Adjustments,-18006000.0,-20446000.0,-155000.0,3279000.0
Retained Earnings,103445000.0,100278000.0,89764000.0,82524000.0
Additional Paid In Capital,14280000.0,13268000.0,12115000.0,10811000.0
Capital Stock,8660000.0,8629000.0,8556000.0,8460000.0
Common Stock,8660000.0,8629000.0,8556000.0,8460000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,1717218000.0,1514988000.0,1192758000.0,1025078000.0
Long Term Debt And Capital Lease Obligation,49444000.0,204377000.0,,4113000.0
Long Term Capital Lease Obligation,,,,4113000.0
Long Term Debt,49444000.0,204377000.0,,
Current Debt And Capital Lease Obligation,145000000.0,0.0,,
Current Debt,145000000.0,0.0,,
Other Current Borrowings,145000000.0,0.0,,
Total Assets,1825597000.0,1616717000.0,1303038000.0,1130152000.0
Investments And Advances,137443000.0,149156000.0,192321000.0,164955000.0
Net PPE,18108000.0,18064000.0,18249000.0,18725000.0
Accumulated Depreciation,-17512000.0,-16574000.0,-15771000.0,-14775000.0
Gross PPE,35620000.0,34638000.0,34020000.0,33500000.0
Machinery Furniture Equipment,9729000.0,9345000.0,8815000.0,8358000.0
Buildings And Improvements,19247000.0,18649000.0,18561000.0,18498000.0
Land And Improvements,6644000.0,6644000.0,6644000.0,6644000.0
Other Short Term Investments,137443000.0,149156000.0,192321000.0,164955000.0
Cash And Cash Equivalents,112066000.0,66531000.0,63840000.0,79698000.0
Cash Financial,15417000.0,16629000.0,14536000.0,12644000.0
Cash Cash Equivalents And Federal Funds Sold,147921000.0,76127000.0,65117000.0,81187000.0
