,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,20457697.0,20364000.0,16442812.0,11734947.0
Share Issued,20457697.0,20364000.0,16442812.0,11734947.0
Net Debt,8388105.0,16758936.0,62171963.0,
Total Debt,130014558.0,157131777.0,171418011.0,0.0
Tangible Book Value,320052224.0,339059368.0,273075173.0,91647711.0
Invested Capital,450066782.0,496191145.0,444493184.0,
Net Tangible Assets,320052225.0,339059369.0,273075174.0,91647712.0
Common Stock Equity,320052224.0,339059368.0,273075173.0,91647711.0
Preferred Stock Equity,1.0,1.0,1.0,1.0
Total Capitalization,408066783.0,436191146.0,369647830.0,
Total Equity Gross Minority Interest,320052225.0,339059369.0,273075174.0,91647712.0
Stockholders Equity,320052225.0,339059369.0,273075174.0,91647712.0
Gains Losses Not Affecting Retained Earnings,,0.0,-168750.0,0.0
Retained Earnings,-29958243.0,-9962186.0,-1092877.0,517720.0
Additional Paid In Capital,349805890.0,348817914.0,274172934.0,91068197.0
Capital Stock,204578.0,203641.0,163867.0,61795.0
Common Stock,204577.0,203640.0,163866.0,61794.0
Preferred Stock,1.0,1.0,1.0,1.0
Total Liabilities Net Minority Interest,146532830.0,180117530.0,191773186.0,2313980.0
Long Term Debt And Capital Lease Obligation,88014558.0,97131777.0,96572656.0,
Long Term Debt,88014558.0,97131777.0,96572656.0,
Long Term Provisions,115473.0,754128.0,683177.0,60537.0
Current Debt And Capital Lease Obligation,42000000.0,60000000.0,74845355.0,0.0
Current Debt,42000000.0,60000000.0,74845355.0,0.0
Line Of Credit,42000000.0,60000000.0,74845355.0,0.0
Payables And Accrued Expenses,15688114.0,21394983.0,18143018.0,2098548.0
Current Accrued Expenses,4957982.0,5735386.0,4147501.0,772798.0
Payables,10730132.0,15659597.0,13995517.0,1325750.0
Dividends Payable,9819695.0,11403840.0,8221406.0,0.0
Accounts Payable,894000.0,4237611.0,5774111.0,1325750.0
Total Assets,466585055.0,519176899.0,464848360.0,93961692.0
Investments And Advances,,,15881250.0,
Prepaid Assets,,460844.0,949279.0,72095.0
Receivables,5553445.0,5257475.0,4412938.0,927292.0
Accounts Receivable,5553445.0,5257475.0,4412938.0,927292.0
Other Short Term Investments,,0.0,15881250.0,0.0
Cash And Cash Equivalents,121626453.0,140372841.0,109246048.0,9623820.0
Cash Cash Equivalents And Federal Funds Sold,121626453.0,140372841.0,109246048.0,9623820.0
