,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,3865740.0,-436430.0,0.0,0.0
Tax Rate For Calcs,0.19,0.19,0.19,0.0
Normalized EBITDA,-148544000.0,-153296000.0,-155679000.0,-125811000.0
Total Unusual Items,20346000.0,-2297000.0,0.0,
Total Unusual Items Excluding Goodwill,20346000.0,-2297000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,-113871000.0,-165456000.0,-158090000.0,-130092000.0
Reconciled Depreciation,9840000.0,6075000.0,6567000.0,7594000.0
EBITDA,-128198000.0,-155593000.0,-155679000.0,-125811000.0
EBIT,-138038000.0,-161668000.0,-162246000.0,-133405000.0
Net Interest Income,5964000.0,1542000.0,1095000.0,2313000.0
Interest Income,5964000.0,1542000.0,1095000.0,2313000.0
Normalized Income,-130351260.0,-163595430.0,-158090000.0,-130092000.0
Net Income From Continuing And Discontinued Operation,-113871000.0,-165456000.0,-158090000.0,-130092000.0
Total Expenses,198319000.0,188816000.0,168395000.0,137363000.0
Total Operating Income As Reported,-139741000.0,-163965000.0,-162246000.0,-133405000.0
Diluted Average Shares,201073496.0,161207067.0,155805503.0,142463960.0
Basic Average Shares,201073496.0,161207067.0,155805503.0,142463960.0
Diluted EPS,-0.54,-1.02,-1.02,-0.9
Basic EPS,-0.54,-1.02,-1.02,-0.9
Diluted NI Availto Com Stockholders,-113871000.0,-165456000.0,-158090000.0,-130092000.0
Net Income Common Stockholders,-113871000.0,-165456000.0,-158090000.0,-130092000.0
Net Income,-113871000.0,-165456000.0,-158090000.0,-130092000.0
Net Income Including Noncontrolling Interests,-113871000.0,-165456000.0,-158090000.0,-130092000.0
Net Income Continuous Operations,-113871000.0,-165456000.0,-158090000.0,-130092000.0
Tax Provision,1336000.0,2497000.0,791000.0,162000.0
Pretax Income,-112535000.0,-162959000.0,-157299000.0,-129930000.0
Other Income Expense,19539000.0,-2833000.0,3852000.0,1162000.0
Other Non Operating Income Expenses,-807000.0,-536000.0,3852000.0,1162000.0
Special Income Charges,20346000.0,-2297000.0,0.0,
Restructuring And Mergern Acquisition,-20346000.0,2297000.0,0.0,
Net Non Operating Interest Income Expense,5964000.0,1542000.0,1095000.0,2313000.0
Interest Income Non Operating,5964000.0,1542000.0,1095000.0,2313000.0
Operating Income,-138038000.0,-161668000.0,-162246000.0,-133405000.0
Operating Expense,198319000.0,188816000.0,168395000.0,137363000.0
Other Operating Expenses,,-2344000.0,-2153000.0,-1196000.0
Research And Development,126509000.0,127726000.0,111090000.0,91568000.0
Selling General And Administration,71810000.0,61090000.0,57305000.0,45795000.0
General And Administrative Expense,71810000.0,61090000.0,57305000.0,45795000.0
Other Gand A,25260000.0,17211000.0,16758000.0,45795000.0
Salaries And Wages,46550000.0,43879000.0,40547000.0,31405000.0
Total Revenue,60281000.0,27148000.0,6149000.0,3958000.0
Operating Revenue,60281000.0,27148000.0,6149000.0,3958000.0
