,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,0.0,,,
Preferred Shares Number,54500000.0,67500000.0,61500000.0,61500000.0
Ordinary Shares Number,694300000.0,574600000.0,522200000.0,539500000.0
Share Issued,694300000.0,574600000.0,522200000.0,539500000.0
Total Debt,80000000.0,95000000.0,126000000.0,177000000.0
Tangible Book Value,6097000000.0,5710000000.0,8276000000.0,9064000000.0
Invested Capital,6703000000.0,6331000000.0,8928000000.0,9767000000.0
Net Tangible Assets,7731000000.0,7344000000.0,9765000000.0,10553000000.0
Common Stock Equity,6623000000.0,6236000000.0,8802000000.0,9590000000.0
Preferred Stock Equity,1634000000.0,1634000000.0,1489000000.0,1489000000.0
Total Capitalization,8337000000.0,7965000000.0,10417000000.0,11256000000.0
Total Equity Gross Minority Interest,8257000000.0,7870000000.0,10291000000.0,11079000000.0
Stockholders Equity,8257000000.0,7870000000.0,10291000000.0,11079000000.0
Gains Losses Not Affecting Retained Earnings,-517000000.0,-672000000.0,301000000.0,719000000.0
Other Equity Adjustments,-517000000.0,-672000000.0,301000000.0,719000000.0
Retained Earnings,-8148000000.0,-7284000000.0,-5214000000.0,-5106000000.0
Additional Paid In Capital,15281000000.0,14186000000.0,13710000000.0,13972000000.0
Capital Stock,1641000000.0,1640000000.0,1494000000.0,1494000000.0
Common Stock,7000000.0,6000000.0,5000000.0,5000000.0
Preferred Stock,1634000000.0,1634000000.0,1489000000.0,1489000000.0
Total Liabilities Net Minority Interest,63339000000.0,43878000000.0,57858000000.0,70738000000.0
Derivative Product Liabilities,362000000.0,99000000.0,86000000.0,2000000.0
Long Term Debt And Capital Lease Obligation,80000000.0,95000000.0,126000000.0,177000000.0
Long Term Debt,80000000.0,95000000.0,126000000.0,177000000.0
Payables And Accrued Expenses,325000000.0,402000000.0,168000000.0,6247000000.0
Payables,325000000.0,402000000.0,168000000.0,6247000000.0
Other Payable,210000000.0,302000000.0,80000000.0,6157000000.0
Dividends Payable,115000000.0,100000000.0,88000000.0,90000000.0
Accounts Payable,,,400000000.0,219000000.0
Total Assets,71596000000.0,51748000000.0,68149000000.0,81817000000.0
Investments And Advances,4242000000.0,3677000000.0,5531000000.0,66119000000.0
Available For Sale Securities,4242000000.0,3677000000.0,5531000000.0,66119000000.0
Goodwill And Other Intangible Assets,526000000.0,526000000.0,526000000.0,526000000.0
Goodwill,526000000.0,526000000.0,526000000.0,526000000.0
Receivables,0.0,120000000.0,0.0,210000000.0
Other Receivables,,120000000.0,,210000000.0
Cash And Cash Equivalents,518000000.0,1018000000.0,998000000.0,1017000000.0
Cash Cash Equivalents And Federal Funds Sold,13389000000.0,8956000000.0,12000000000.0,14072000000.0
