,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-698460.0,0.0,-2696490.0,0.0
Tax Rate For Calcs,0.21,0.0,0.27,0.26
Normalized EBITDA,5247000.0,-23092000.0,-22779000.0,9367000.0
Total Unusual Items,-3326000.0,-89000.0,-9987000.0,0.0
Total Unusual Items Excluding Goodwill,-3326000.0,-89000.0,-9987000.0,0.0
Net Income From Continuing Operation Net Minority Interest,-3853000.0,-29628000.0,-43994000.0,5283000.0
Reconciled Depreciation,3855000.0,4365000.0,2560000.0,1516000.0
Reconciled Cost Of Revenue,26660000.0,30775000.0,32084000.0,14594000.0
EBITDA,1921000.0,-23181000.0,-32766000.0,9367000.0
EBIT,-1934000.0,-27546000.0,-35326000.0,7851000.0
Net Interest Income,-1376000.0,-1959000.0,-7032000.0,-698000.0
Interest Expense,1698000.0,2019000.0,7034000.0,698000.0
Interest Income,322000.0,60000.0,2000.0,0.0
Normalized Income,-1225460.0,-29539000.0,-36703490.0,5283000.0
Net Income From Continuing And Discontinued Operation,-3853000.0,-29628000.0,-43994000.0,5283000.0
Total Expenses,78111000.0,101186000.0,88475000.0,36680000.0
Total Operating Income As Reported,-2073000.0,-27517000.0,-34881000.0,7851000.0
Diluted Average Shares,18232422.0,17531274.0,10189844.0,9160344.0
Basic Average Shares,18232422.0,17531274.0,10189844.0,9160344.0
Diluted EPS,-0.21,-1.69,-4.32,0.576725
Basic EPS,-0.21,-1.69,-4.32,0.576725
Diluted NI Availto Com Stockholders,-3853000.0,-29628000.0,-43994000.0,5283000.0
Net Income Common Stockholders,-3853000.0,-29628000.0,-43994000.0,5283000.0
Net Income,-3853000.0,-29628000.0,-43994000.0,5283000.0
Net Income Including Noncontrolling Interests,-3853000.0,-29628000.0,-43994000.0,5283000.0
Net Income Continuous Operations,-3853000.0,-29628000.0,-43994000.0,5283000.0
Tax Provision,221000.0,63000.0,1634000.0,1870000.0
Pretax Income,-3632000.0,-29565000.0,-42360000.0,7153000.0
Other Income Expense,-3326000.0,-89000.0,-9987000.0,
Special Income Charges,-3143000.0,0.0,-9540000.0,0.0
Other Special Charges,,,9540000.0,
Impairment Of Capital Assets,3143000.0,0.0,,
Gain On Sale Of Security,-183000.0,-89000.0,-447000.0,
Net Non Operating Interest Income Expense,-1376000.0,-1959000.0,-7032000.0,-698000.0
Interest Expense Non Operating,1698000.0,2019000.0,7034000.0,698000.0
Interest Income Non Operating,322000.0,60000.0,2000.0,0.0
Operating Income,1070000.0,-27517000.0,-25341000.0,7851000.0
Operating Expense,51451000.0,70411000.0,56391000.0,22086000.0
Research And Development,7541000.0,10943000.0,16558000.0,0.0
Selling General And Administration,43910000.0,59468000.0,39833000.0,22086000.0
Gross Profit,52521000.0,42894000.0,31050000.0,29937000.0
Cost Of Revenue,26660000.0,30775000.0,32084000.0,14594000.0
Total Revenue,79181000.0,73669000.0,63134000.0,44531000.0
Operating Revenue,59662000.0,70995000.0,63097000.0,44679000.0
