,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-18570.0,0.0,0.0,0.0
Tax Rate For Calcs,0.001,0.001,0.27,0.0
Normalized EBITDA,-162363000.0,-170479000.0,-169629000.0,-71236000.0
Total Unusual Items,-18570000.0,0.0,,
Total Unusual Items Excluding Goodwill,-18570000.0,0.0,,
Net Income From Continuing Operation Net Minority Interest,-190418000.0,-168710000.0,-171962000.0,-69784000.0
Reconciled Depreciation,398000.0,723000.0,189000.0,73000.0
EBITDA,-180933000.0,-170479000.0,-169629000.0,-71236000.0
EBIT,-181331000.0,-171202000.0,-169818000.0,-71309000.0
Net Interest Income,5734000.0,1876000.0,1315000.0,1330000.0
Interest Income,5734000.0,1876000.0,1315000.0,1330000.0
Normalized Income,-171866570.0,-168710000.0,-171962000.0,-69784000.0
Net Income From Continuing And Discontinued Operation,-190418000.0,-168710000.0,-171962000.0,-69784000.0
Total Expenses,181331000.0,171202000.0,169818000.0,71309000.0
Total Operating Income As Reported,-199901000.0,-171202000.0,-169818000.0,-71309000.0
Diluted Average Shares,104057220.0,76654856.0,62782126.0,26897390.0
Basic Average Shares,104057220.0,76654856.0,62782126.0,26897390.0
Diluted EPS,-1.83,-2.2,-2.74,-2.59
Basic EPS,-1.83,-2.2,-2.74,-2.59
Diluted NI Availto Com Stockholders,-190418000.0,-168710000.0,-171962000.0,-69784000.0
Net Income Common Stockholders,-190418000.0,-168710000.0,-171962000.0,-69784000.0
Net Income,-190418000.0,-168710000.0,-171962000.0,-69784000.0
Net Income Including Noncontrolling Interests,-190418000.0,-168710000.0,-171962000.0,-69784000.0
Net Income Continuous Operations,-190418000.0,-168710000.0,-171962000.0,-69784000.0
Tax Provision,-126000.0,-265000.0,1007000.0,0.0
Pretax Income,-190544000.0,-168975000.0,-170955000.0,-69784000.0
Other Income Expense,-14947000.0,351000.0,-2452000.0,195000.0
Other Non Operating Income Expenses,3623000.0,351000.0,-2452000.0,195000.0
Special Income Charges,-18570000.0,0.0,,
Impairment Of Capital Assets,18570000.0,0.0,,
Net Non Operating Interest Income Expense,5734000.0,1876000.0,1315000.0,1330000.0
Interest Income Non Operating,5734000.0,1876000.0,1315000.0,1330000.0
Operating Income,-181331000.0,-171202000.0,-169818000.0,-71309000.0
Operating Expense,181331000.0,171202000.0,169818000.0,71309000.0
Research And Development,133070000.0,118870000.0,120735000.0,49663000.0
Selling General And Administration,48261000.0,52332000.0,49083000.0,21646000.0
General And Administrative Expense,48261000.0,52332000.0,49083000.0,21646000.0
Other Gand A,48261000.0,52332000.0,49083000.0,21646000.0
Total Revenue,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0
