,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.173,0.183,0.2439,0.34
Net Income From Continuing Operation Net Minority Interest,-608400000.0,1225000000.0,2974700000.0,348200000.0
Reconciled Depreciation,180600000.0,147400000.0,52000000.0,52100000.0
Net Interest Income,181600000.0,96200000.0,30200000.0,43700000.0
Interest Expense,542900000.0,322000000.0,291800000.0,257500000.0
Interest Income,724500000.0,418200000.0,322000000.0,301200000.0
Normalized Income,-608400000.0,1225000000.0,2974700000.0,348200000.0
Net Income From Continuing And Discontinued Operation,-608400000.0,1225000000.0,2974700000.0,348200000.0
Diluted Average Shares,361395823.0,365707722.0,362574564.0,358393802.0
Basic Average Shares,361395823.0,361278064.0,355241653.0,350464315.0
Diluted EPS,-1.68,3.35,8.2,0.97
Basic EPS,-1.68,3.39,8.37,0.99
Diluted NI Availto Com Stockholders,-608400000.0,1225000000.0,2974700000.0,348200000.0
Net Income Common Stockholders,-608400000.0,1225000000.0,2974700000.0,348200000.0
Preferred Stock Dividends,,,0.0,0.0
Net Income,-608400000.0,1225000000.0,2974700000.0,348200000.0
Minority Interests,-111700000.0,-59700000.0,-70500000.0,-34600000.0
Net Income Including Noncontrolling Interests,-496700000.0,1284700000.0,3045200000.0,382800000.0
Net Income Continuous Operations,-496700000.0,1284700000.0,3045200000.0,382800000.0
Tax Provision,-104200000.0,287800000.0,982300000.0,197200000.0
Pretax Income,-600900000.0,1572500000.0,4027500000.0,580000000.0
Gain On Sale Of Security,6900000.0,-41500000.0,2500000.0,-21300000.0
Operating Expense,1925100000.0,1782800000.0,1504300000.0,1296700000.0
Other Operating Expenses,200000.0,1000000.0,1500000.0,-7200000.0
Selling General And Administration,652100000.0,575800000.0,431700000.0,349300000.0
General And Administrative Expense,652100000.0,575800000.0,431700000.0,349300000.0
Total Revenue,1324200000.0,3355300000.0,5531800000.0,1876700000.0
Operating Revenue,1324200000.0,3355300000.0,5531800000.0,1876700000.0
