,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.0,0.27,0.0
Net Income From Continuing Operation Net Minority Interest,155000000.0,-1190000000.0,749000000.0,-266000000.0
Reconciled Depreciation,,,,0.0
Net Interest Income,-246000000.0,965000000.0,1286000000.0,845000000.0
Interest Expense,2287000000.0,625000000.0,75000000.0,674000000.0
Interest Income,2041000000.0,1590000000.0,1361000000.0,1519000000.0
Normalized Income,155000000.0,-1190000000.0,749000000.0,-266000000.0
Net Income From Continuing And Discontinued Operation,155000000.0,-1190000000.0,749000000.0,-266000000.0
Diluted NI Availto Com Stockholders,32000000.0,-1295000000.0,649000000.0,-362000000.0
Net Income Common Stockholders,32000000.0,-1295000000.0,649000000.0,-362000000.0
Preferred Stock Dividends,123000000.0,105000000.0,100000000.0,96000000.0
Net Income,155000000.0,-1190000000.0,749000000.0,-266000000.0
Net Income Including Noncontrolling Interests,155000000.0,-1190000000.0,749000000.0,-266000000.0
Net Income Continuous Operations,155000000.0,-1190000000.0,749000000.0,-266000000.0
Pretax Income,155000000.0,-1190000000.0,749000000.0,-266000000.0
Gain On Sale Of Security,497000000.0,-2081000000.0,-449000000.0,-1018000000.0
Selling General And Administration,62000000.0,41000000.0,54000000.0,56000000.0
General And Administrative Expense,62000000.0,41000000.0,54000000.0,56000000.0
Salaries And Wages,62000000.0,41000000.0,54000000.0,56000000.0
Total Revenue,251000000.0,-1116000000.0,837000000.0,-173000000.0
Operating Revenue,251000000.0,-1116000000.0,837000000.0,-173000000.0
Other Non Interest Expense,34000000.0,33000000.0,34000000.0,37000000.0
