,2023-10-31,2022-10-31,2021-10-31,2020-10-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.0,0.27,0.27
Net Income From Continuing Operation Net Minority Interest,22733902.0,-69132912.0,67929436.0,69956772.0
Net Interest Income,40554035.0,45440349.0,49871109.0,47102795.0
Interest Expense,14264962.0,3959112.0,1894977.0,5004488.0
Interest Income,54818997.0,49399461.0,51766086.0,52107283.0
Normalized Income,22733902.0,-69132912.0,67929436.0,69956772.0
Net Income From Continuing And Discontinued Operation,22733902.0,-69132912.0,67929436.0,69956772.0
Diluted Average Shares,37889837.0,37572235.0,37738576.0,37611168.0
Basic Average Shares,37889837.0,37572235.0,37738576.0,37611168.0
Diluted EPS,0.6,-1.84,1.8,1.86
Basic EPS,0.6,-1.84,1.8,1.86
Diluted NI Availto Com Stockholders,22733902.0,-69132912.0,67929436.0,69956772.0
Net Income Common Stockholders,22733902.0,-69132912.0,67929436.0,69956772.0
Net Income,22733902.0,-69132912.0,67929436.0,69956772.0
Net Income Including Noncontrolling Interests,22733902.0,-69132912.0,67929436.0,69956772.0
Net Income Continuous Operations,22733902.0,-69132912.0,67929436.0,69956772.0
Pretax Income,22733902.0,-69132912.0,67929436.0,69956772.0
Gain On Sale Of Security,-26980600.0,5785814.0,21225445.0,-25350199.0
Operating Expense,582483.0,552046.0,1084017.0,777089.0
Other Operating Expenses,84888.0,65984.0,78331.0,-971189.0
Selling General And Administration,497595.0,486062.0,1005686.0,1748278.0
General And Administrative Expense,497595.0,486062.0,1005686.0,1748278.0
Total Revenue,23316385.0,-68580866.0,69013453.0,70733861.0
Operating Revenue,23316385.0,-68580866.0,69013453.0,70733861.0
