,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.0,0.27,0.27
Net Income From Continuing Operation Net Minority Interest,241188456.0,-183921826.0,249204915.0,99217097.0
Net Interest Income,1104522.0,139636.0,-2552.0,28794.0
Interest Expense,90928.0,1086.0,2552.0,
Interest Income,1195450.0,140722.0,0.0,28794.0
Normalized Income,241188456.0,-183921826.0,249204915.0,99217097.0
Net Income From Continuing And Discontinued Operation,241188456.0,-183921826.0,249204915.0,99217097.0
Diluted Average Shares,,103910636.0,103835381.0,104439049.0
Basic Average Shares,,103910636.0,103835381.0,104439049.0
Diluted EPS,,-1.77,2.4,0.95
Basic EPS,,-1.77,2.4,0.95
Diluted NI Availto Com Stockholders,241188456.0,-183921826.0,249204915.0,99217097.0
Net Income Common Stockholders,241188456.0,-183921826.0,249204915.0,99217097.0
Net Income,241188456.0,-183921826.0,249204915.0,99217097.0
Net Income Including Noncontrolling Interests,241188456.0,-183921826.0,249204915.0,99217097.0
Net Income Continuous Operations,241188456.0,-183921826.0,249204915.0,99217097.0
Pretax Income,241188456.0,-183921826.0,249204915.0,99217097.0
Gain On Sale Of Security,6898653.0,130874764.0,61079780.0,24431844.0
Operating Expense,1032176.0,894404.0,930874.0,979176.0
Other Operating Expenses,63109.0,29866.0,21172.0,13799.0
Selling General And Administration,969067.0,864538.0,909702.0,965377.0
General And Administrative Expense,969067.0,864538.0,909702.0,965377.0
Total Revenue,242220632.0,-183027422.0,250135789.0,100196273.0
Operating Revenue,242220632.0,-183027422.0,250135789.0,100196273.0
