,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,61764000.0,6042000.0,-57663000.0,-135831000.0
Repurchase Of Capital Stock,0.0,-10000000.0,0.0,0.0
Repayment Of Debt,-61882000.0,-31183000.0,-12894000.0,-14663000.0
Issuance Of Debt,41404000.0,36117000.0,20977000.0,640000.0
Issuance Of Capital Stock,,0.0,0.0,200000000.0
Capital Expenditure,-40966000.0,-30660000.0,-21191000.0,-17486000.0
Interest Paid Supplemental Data,43411000.0,8484000.0,5161000.0,4948000.0
Income Tax Paid Supplemental Data,17347000.0,8550000.0,2455000.0,3427000.0
End Cash Position,250789000.0,245046000.0,279223000.0,350485000.0
Beginning Cash Position,245046000.0,279223000.0,350485000.0,313644000.0
Effect Of Exchange Rate Changes,-6205000.0,5564000.0,-4943000.0,-3767000.0
Changes In Cash,11948000.0,-39741000.0,-66319000.0,40608000.0
Financing Cash Flow,-38224000.0,-25301000.0,-1170000.0,173696000.0
Cash Flow From Continuing Financing Activities,-38224000.0,-25301000.0,-1170000.0,173696000.0
Net Other Financing Charges,,-3200000.0,-170000.0,-12098000.0
Proceeds From Stock Option Exercised,4000.0,340000.0,889000.0,370000.0
Cash Dividends Paid,-17750000.0,-17375000.0,-9972000.0,-553000.0
Preferred Stock Dividend Paid,-17750000.0,-17375000.0,-9972000.0,-553000.0
Net Preferred Stock Issuance,,0.0,0.0,200000000.0
Preferred Stock Issuance,,0.0,0.0,200000000.0
Net Common Stock Issuance,0.0,-10000000.0,0.0,0.0
Common Stock Payments,0.0,-10000000.0,0.0,0.0
Net Issuance Payments Of Debt,-20478000.0,4934000.0,8083000.0,-14023000.0
Net Short Term Debt Issuance,593000.0,4545000.0,7053000.0,-14288000.0
Short Term Debt Payments,-33277000.0,-27027000.0,-9981000.0,-14288000.0
Short Term Debt Issuance,33870000.0,31572000.0,17034000.0,0.0
Net Long Term Debt Issuance,-21071000.0,389000.0,1030000.0,265000.0
Long Term Debt Payments,-28605000.0,-4156000.0,-2913000.0,-375000.0
Long Term Debt Issuance,7534000.0,4545000.0,3943000.0,640000.0
Investing Cash Flow,-52558000.0,-51142000.0,-28677000.0,-14743000.0
Cash Flow From Continuing Investing Activities,-52558000.0,-51142000.0,-28677000.0,-14743000.0
Net Other Investing Changes,-11592000.0,-13463000.0,-1736000.0,
Net Business Purchase And Sale,0.0,-7019000.0,-5750000.0,2743000.0
Sale Of Business,,,,2743000.0
Purchase Of Business,0.0,-7019000.0,-5750000.0,
Net Intangibles Purchase And Sale,,-26372000.0,-18823000.0,-14028000.0
Purchase Of Intangibles,,-26372000.0,-18823000.0,-14028000.0
Net PPE Purchase And Sale,-9820000.0,-4288000.0,-2368000.0,-3458000.0
Purchase Of PPE,-9820000.0,-4288000.0,-2368000.0,-3458000.0
Capital Expenditure Reported,-31146000.0,-26372000.0,-18823000.0,
Operating Cash Flow,102730000.0,36702000.0,-36472000.0,-118345000.0
Cash Flow From Continuing Operating Activities,102730000.0,36702000.0,-36472000.0,-118345000.0
Change In Working Capital,-28231000.0,-484000.0,12482000.0,-32840000.0
Change In Other Working Capital,12772000.0,9497000.0,4534000.0,10000.0
Change In Other Current Liabilities,-26949000.0,-27926000.0,22003000.0,-5298000.0
Change In Other Current Assets,-47719000.0,28069000.0,-14045000.0,27105000.0
Change In Payables And Accrued Expense,119438000.0,7135000.0,81593000.0,-177448000.0
Change In Payable,119438000.0,7135000.0,81593000.0,-177448000.0
Change In Account Payable,69195000.0,5235000.0,66175000.0,-113638000.0
Change In Receivables,-85773000.0,-17259000.0,-81603000.0,122791000.0
Changes In Account Receivables,-70196000.0,-16690000.0,-63003000.0,108894000.0
Other Non Cash Items,8753000.0,2428000.0,2500000.0,2364000.0
Stock Based Compensation,3454000.0,7292000.0,12338000.0,7312000.0
Provisionand Write Offof Assets,13839000.0,30807000.0,7100000.0,23366000.0
Asset Impairment Charge,0.0,0.0,5106000.0,5578000.0
Deferred Tax,-14143000.0,11981000.0,-12625000.0,-21478000.0
Deferred Income Tax,-14143000.0,11981000.0,-12625000.0,-21478000.0
Depreciation Amortization Depletion,43440000.0,41098000.0,39524000.0,33097000.0
Depreciation And Amortization,43440000.0,41098000.0,39524000.0,33097000.0
Amortization Cash Flow,27975000.0,28985000.0,27288000.0,21699000.0
Amortization Of Intangibles,27975000.0,28985000.0,27288000.0,21699000.0
Depreciation,15465000.0,12113000.0,12236000.0,11398000.0
Operating Gains Losses,51128000.0,12101000.0,2968000.0,7125000.0
Earnings Losses From Equity Investments,1060000.0,164000.0,-342000.0,2059000.0
Net Foreign Currency Exchange Gain Loss,50068000.0,11937000.0,3310000.0,5066000.0
Gain Loss On Sale Of PPE,,,0.0,0.0
Net Income From Continuing Operations,24490000.0,-68521000.0,-105865000.0,-142869000.0
