,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.0,0.27,0.27
Net Income From Continuing Operation Net Minority Interest,26865743.0,-19138536.0,17785538.0,2885935.0
Net Interest Income,21441274.0,17678418.0,17606814.0,19881795.0
Interest Expense,5157004.0,2700689.0,1305308.0,1875281.0
Interest Income,26598278.0,20379107.0,18912122.0,21757076.0
Normalized Income,26865743.0,-19138536.0,17785538.0,2885935.0
Net Income From Continuing And Discontinued Operation,26865743.0,-19138536.0,17785538.0,2885935.0
Diluted Average Shares,,14176693.0,13473892.0,13552995.0
Basic Average Shares,,14176693.0,13473892.0,13552995.0
Diluted EPS,,-1.35,1.32,0.36
Basic EPS,,-1.35,1.32,0.36
Diluted NI Availto Com Stockholders,26865743.0,-19138536.0,17785538.0,2885935.0
Net Income Common Stockholders,26865743.0,-19138536.0,17785538.0,2885935.0
Net Income,26865743.0,-19138536.0,17785538.0,2885935.0
Net Income Including Noncontrolling Interests,26865743.0,-19138536.0,17785538.0,2885935.0
Net Income Continuous Operations,26865743.0,-19138536.0,17785538.0,2885935.0
Pretax Income,26865743.0,-19138536.0,17785538.0,2885935.0
Gain On Sale Of Security,-5625243.0,-13597726.0,-636458.0,-28971097.0
Operating Expense,1217242.0,1044525.0,979571.0,1257899.0
Other Operating Expenses,20021.0,22558.0,21058.0,20570.0
Selling General And Administration,1197221.0,1021967.0,958513.0,1237329.0
General And Administrative Expense,1197221.0,1021967.0,958513.0,1237329.0
Total Revenue,28082985.0,-18094011.0,18765109.0,4143834.0
Operating Revenue,28082985.0,-18094011.0,18765109.0,4143834.0
