,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,691804000.0,606633000.0,526464000.0,511940000.0
Repurchase Of Capital Stock,-196494000.0,-205571000.0,-134679000.0,-161029000.0
Repayment Of Debt,0.0,0.0,-45000000.0,-75000000.0
Issuance Of Debt,,0.0,0.0,375000000.0
Capital Expenditure,-25318000.0,-24370000.0,-23018000.0,-35370000.0
Interest Paid Supplemental Data,46069000.0,20844000.0,11146000.0,11941000.0
Income Tax Paid Supplemental Data,144117000.0,115339000.0,130426000.0,54174000.0
End Cash Position,860201000.0,614391000.0,667667000.0,912672000.0
Beginning Cash Position,614391000.0,667667000.0,912672000.0,872094000.0
Effect Of Exchange Rate Changes,49000.0,-27403000.0,-11822000.0,10924000.0
Changes In Cash,245761000.0,-25873000.0,-233183000.0,29654000.0
Financing Cash Flow,-231319000.0,-245508000.0,-245852000.0,96597000.0
Cash Flow From Continuing Financing Activities,-231319000.0,-245508000.0,-245852000.0,96597000.0
Net Other Financing Charges,-64939000.0,-65532000.0,-97550000.0,-71934000.0
Proceeds From Stock Option Exercised,30114000.0,25595000.0,31377000.0,29560000.0
Net Common Stock Issuance,-196494000.0,-205571000.0,-134679000.0,-161029000.0
Common Stock Payments,-196494000.0,-205571000.0,-134679000.0,-161029000.0
Net Issuance Payments Of Debt,0.0,0.0,-45000000.0,300000000.0
Net Long Term Debt Issuance,0.0,0.0,-45000000.0,300000000.0
Long Term Debt Payments,0.0,0.0,-45000000.0,-75000000.0
Long Term Debt Issuance,,0.0,0.0,375000000.0
Investing Cash Flow,-240042000.0,-411368000.0,-536813000.0,-614253000.0
Cash Flow From Continuing Investing Activities,-240042000.0,-411368000.0,-536813000.0,-614253000.0
Net Other Investing Changes,-5813000.0,-734000.0,-2990000.0,-6555000.0
Net Business Purchase And Sale,-208911000.0,-386264000.0,-510805000.0,-572328000.0
Purchase Of Business,-208911000.0,-386264000.0,-510805000.0,-572328000.0
Capital Expenditure Reported,-25318000.0,-24370000.0,-23018000.0,-35370000.0
Operating Cash Flow,717122000.0,631003000.0,549482000.0,547310000.0
Cash Flow From Continuing Operating Activities,717122000.0,631003000.0,549482000.0,547310000.0
Change In Working Capital,-73835000.0,-78305000.0,-154628000.0,-116124000.0
Change In Other Working Capital,34507000.0,33003000.0,26547000.0,5448000.0
Change In Other Current Liabilities,-8643000.0,-14817000.0,-42000.0,14802000.0
Change In Other Current Assets,-8563000.0,-3613000.0,-3217000.0,-14818000.0
Change In Payables And Accrued Expense,41584000.0,-8151000.0,35417000.0,41075000.0
Change In Payable,41584000.0,-8151000.0,35417000.0,41075000.0
Change In Account Payable,27853000.0,-8250000.0,53846000.0,21362000.0
Change In Tax Payable,13731000.0,99000.0,-18429000.0,19713000.0
Change In Income Tax Payable,13731000.0,99000.0,-18429000.0,19713000.0
Change In Receivables,-132720000.0,-84727000.0,-213333000.0,-162631000.0
Changes In Account Receivables,-102516000.0,-114986000.0,-149017000.0,-160319000.0
Other Non Cash Items,24752000.0,27401000.0,24901000.0,23151000.0
Stock Based Compensation,221891000.0,168128000.0,166338000.0,145615000.0
Provisionand Write Offof Assets,2704000.0,6222000.0,1006000.0,6438000.0
Deferred Tax,-91306000.0,-130716000.0,-34490000.0,-30932000.0
Deferred Income Tax,-91306000.0,-130716000.0,-34490000.0,-30932000.0
Depreciation Amortization Depletion,132504000.0,114563000.0,106867000.0,85275000.0
Depreciation And Amortization,132504000.0,114563000.0,106867000.0,85275000.0
Depreciation,,,,106246000.0
Operating Gains Losses,,,-15139000.0,
Gain Loss On Investment Securities,,,-15139000.0,
Net Income From Continuing Operations,500412000.0,523710000.0,454627000.0,433887000.0
