,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.0,0.27,0.27
Net Income From Continuing Operation Net Minority Interest,279961281.0,-1336058713.0,248549733.0,1485000026.0
Net Interest Income,-21132.0,0.0,0.0,
Interest Expense,21132.0,,,
Interest Income,0.0,0.0,0.0,
Normalized Income,279961281.0,-1336058713.0,248549733.0,1485000026.0
Net Income From Continuing And Discontinued Operation,279961281.0,-1336058713.0,248549733.0,1485000026.0
Diluted Average Shares,75258409.0,78637947.0,78160293.0,78075711.0
Basic Average Shares,75258409.0,78637947.0,78160293.0,78075711.0
Diluted EPS,3.72,-16.99,3.18,19.02
Basic EPS,3.72,-16.99,3.18,19.02
Diluted NI Availto Com Stockholders,279961281.0,-1336058713.0,248549733.0,1485000026.0
Net Income Common Stockholders,279961281.0,-1336058713.0,248549733.0,1485000026.0
Net Income,279961281.0,-1336058713.0,248549733.0,1485000026.0
Net Income Including Noncontrolling Interests,279961281.0,-1336058713.0,248549733.0,1485000026.0
Net Income Continuous Operations,279961281.0,-1336058713.0,248549733.0,1485000026.0
Pretax Income,279961281.0,-1336058713.0,248549733.0,1485000026.0
Gain On Sale Of Security,-40472403.0,-1429488159.0,29937781.0,1440501352.0
Operating Expense,2243754.0,1840451.0,2158967.0,1869921.0
Other Operating Expenses,909093.0,409898.0,326296.0,374865.0
Selling General And Administration,1334661.0,1430553.0,1832671.0,1495056.0
General And Administrative Expense,1334661.0,1430553.0,1832671.0,1495056.0
Total Revenue,282205035.0,-1334218262.0,250708700.0,1486869947.0
Operating Revenue,282205035.0,-1334218262.0,250708700.0,1486869947.0
