,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,1970000000.0,1153000000.0,1714000000.0,2183000000.0
Repurchase Of Capital Stock,-213000000.0,-11000000.0,-319000000.0,-313000000.0
Repayment Of Debt,-21000000.0,-477000000.0,0.0,-150000000.0
Issuance Of Debt,,0.0,0.0,634000000.0
Issuance Of Capital Stock,15000000.0,16000000.0,66000000.0,22000000.0
End Cash Position,1225000000.0,872000000.0,2131000000.0,2810000000.0
Beginning Cash Position,872000000.0,2131000000.0,2810000000.0,2314000000.0
Changes In Cash,353000000.0,-1259000000.0,-679000000.0,496000000.0
Financing Cash Flow,-2031000000.0,-1361000000.0,-1957000000.0,-123000000.0
Cash Flow From Continuing Financing Activities,-2031000000.0,-1361000000.0,-1957000000.0,-123000000.0
Net Other Financing Charges,-1128000000.0,324000000.0,670000000.0,18000000.0
Cash Dividends Paid,-684000000.0,-1213000000.0,-2374000000.0,-334000000.0
Common Stock Dividend Paid,-684000000.0,-1213000000.0,-2374000000.0,-334000000.0
Net Common Stock Issuance,-198000000.0,5000000.0,-253000000.0,-291000000.0
Common Stock Payments,-213000000.0,-11000000.0,-319000000.0,-313000000.0
Common Stock Issuance,15000000.0,16000000.0,66000000.0,22000000.0
Net Issuance Payments Of Debt,-21000000.0,-477000000.0,0.0,484000000.0
Net Long Term Debt Issuance,-21000000.0,-477000000.0,,484000000.0
Long Term Debt Payments,-21000000.0,-477000000.0,0.0,-150000000.0
Long Term Debt Issuance,,0.0,0.0,634000000.0
Investing Cash Flow,414000000.0,-1051000000.0,-436000000.0,-1564000000.0
Cash Flow From Continuing Investing Activities,414000000.0,-1051000000.0,-436000000.0,-1564000000.0
Net Other Investing Changes,-6000000.0,-4000000.0,32000000.0,-1000000.0
Net Investment Purchase And Sale,-99000000.0,-647000000.0,-1675000000.0,-514000000.0
Sale Of Investment,2202000000.0,4120000000.0,6887000000.0,11122000000.0
Purchase Of Investment,-2301000000.0,-4767000000.0,-8562000000.0,-11636000000.0
Net Investment Properties Purchase And Sale,-69000000.0,-55000000.0,-16000000.0,-55000000.0
Sale Of Investment Properties,3000000.0,31000000.0,46000000.0,5000000.0
Purchase Of Investment Properties,-72000000.0,-86000000.0,-62000000.0,-60000000.0
Net Business Purchase And Sale,554000000.0,-190000000.0,1357000000.0,-706000000.0
Sale Of Business,2254000000.0,1335000000.0,5693000000.0,1224000000.0
Purchase Of Business,-1700000000.0,-1525000000.0,-4336000000.0,-1930000000.0
Operating Cash Flow,1970000000.0,1153000000.0,1714000000.0,2183000000.0
Cash Flow From Continuing Operating Activities,1970000000.0,1153000000.0,1714000000.0,2183000000.0
Change In Working Capital,1033000000.0,186000000.0,805000000.0,384000000.0
Change In Other Working Capital,305000000.0,-183000000.0,-144000000.0,25000000.0
Change In Other Current Liabilities,72000000.0,-69000000.0,-70000000.0,-71000000.0
Change In Other Current Assets,-19000000.0,-138000000.0,344000000.0,138000000.0
Change In Payables And Accrued Expense,151000000.0,115000000.0,113000000.0,13000000.0
Change In Payable,151000000.0,115000000.0,113000000.0,13000000.0
Change In Account Payable,151000000.0,115000000.0,113000000.0,13000000.0
Change In Receivables,-794000000.0,-644000000.0,-350000000.0,-533000000.0
Other Non Cash Items,-31000000.0,-141000000.0,-44000000.0,1246000000.0
Amortization Of Securities,0.0,0.0,-98000000.0,-154000000.0
Depreciation And Amortization,78000000.0,100000000.0,187000000.0,299000000.0
Operating Gains Losses,38000000.0,110000000.0,-1131000000.0,-313000000.0
Gain Loss On Investment Securities,38000000.0,110000000.0,-1131000000.0,-313000000.0
Net Income From Continuing Operations,852000000.0,898000000.0,1995000000.0,721000000.0
