,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.0,0.27,0.0
Net Income From Continuing Operation Net Minority Interest,149975428.0,-72693929.0,325319315.0,-18856419.0
Net Interest Income,-1285.0,,,
Interest Expense,1285.0,,,
Interest Income,0.0,,,
Normalized Income,149975428.0,-72693929.0,325319315.0,-18856419.0
Net Income From Continuing And Discontinued Operation,149975428.0,-72693929.0,325319315.0,-18856419.0
Diluted Average Shares,,181734822.0,185896751.0,235705238.0
Basic Average Shares,,181734822.0,185896751.0,235705238.0
Diluted EPS,,-0.4,1.75,-0.08
Basic EPS,,-0.4,1.75,-0.08
Diluted NI Availto Com Stockholders,149975428.0,-72693929.0,325319315.0,-18856419.0
Net Income Common Stockholders,149975428.0,-72693929.0,325319315.0,-18856419.0
Net Income,149975428.0,-72693929.0,325319315.0,-18856419.0
Net Income Including Noncontrolling Interests,149975428.0,-72693929.0,325319315.0,-18856419.0
Net Income Continuous Operations,149975428.0,-72693929.0,325319315.0,-18856419.0
Pretax Income,149975428.0,-72693929.0,325319315.0,-18856419.0
Gain On Sale Of Security,102916064.0,147577243.0,226398980.0,26013676.0
Operating Expense,1516593.0,1518363.0,2162969.0,2102669.0
Other Operating Expenses,794374.0,996493.0,1329515.0,1238389.0
Selling General And Administration,722219.0,521870.0,833454.0,864280.0
General And Administrative Expense,722219.0,521870.0,833454.0,864280.0
Total Revenue,151492021.0,-71175566.0,327482284.0,-16753750.0
Operating Revenue,151492021.0,-71175566.0,327482284.0,-16753750.0
