,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,46421000.0,56097000.0,27577000.0,16930000.0
Repurchase Of Capital Stock,-6614000.0,-2792000.0,-2407000.0,-4100000.0
Repayment Of Debt,-99600000.0,-233750000.0,-283519000.0,-72269000.0
Issuance Of Debt,148850000.0,380500000.0,314500000.0,66640000.0
Issuance Of Capital Stock,0.0,94350000.0,72430000.0,0.0
Capital Expenditure,,,,-167811000.0
Interest Paid Supplemental Data,21636000.0,9862000.0,7274000.0,9716000.0
Income Tax Paid Supplemental Data,118000.0,107000.0,406000.0,5026000.0
End Cash Position,17819000.0,21194000.0,31349000.0,33825000.0
Beginning Cash Position,21194000.0,31349000.0,33825000.0,134905000.0
Changes In Cash,-3375000.0,-10155000.0,-2476000.0,-101080000.0
Financing Cash Flow,2765000.0,201377000.0,72914000.0,-26888000.0
Cash Flow From Continuing Financing Activities,2765000.0,201377000.0,72914000.0,-26888000.0
Net Other Financing Charges,-1208000.0,-3569000.0,-2023000.0,-2689000.0
Proceeds From Stock Option Exercised,375000.0,315000.0,-162000.0,0.0
Cash Dividends Paid,-39038000.0,-33677000.0,-25905000.0,-14470000.0
Preferred Stock Dividend Paid,-4772000.0,-4781000.0,-2325000.0,0.0
Common Stock Dividend Paid,-34266000.0,-28896000.0,-23580000.0,-14470000.0
Net Preferred Stock Issuance,0.0,0.0,72430000.0,0.0
Preferred Stock Issuance,0.0,0.0,72430000.0,0.0
Net Common Stock Issuance,-6614000.0,91558000.0,-2407000.0,-4100000.0
Common Stock Payments,-6614000.0,-2792000.0,-2407000.0,-4100000.0
Common Stock Issuance,,94350000.0,,0.0
Net Issuance Payments Of Debt,49250000.0,146750000.0,30981000.0,-5629000.0
Net Long Term Debt Issuance,49250000.0,146750000.0,30981000.0,-5629000.0
Long Term Debt Payments,-99600000.0,-233750000.0,-283519000.0,-72269000.0
Long Term Debt Issuance,148850000.0,380500000.0,314500000.0,66640000.0
Investing Cash Flow,-52561000.0,-267629000.0,-102967000.0,-91122000.0
Cash Flow From Continuing Investing Activities,-52561000.0,-267629000.0,-102967000.0,-91122000.0
Net Other Investing Changes,,,596000.0,-3621000.0
Net Investment Purchase And Sale,-33948000.0,5520000.0,-507000.0,-5270000.0
Sale Of Investment,2160000.0,61628000.0,0.0,22965000.0
Purchase Of Investment,-36108000.0,-56108000.0,-507000.0,-28235000.0
Net Investment Properties Purchase And Sale,-102949000.0,-313926000.0,-256381000.0,-167811000.0
Purchase Of Investment Properties,-102949000.0,-313926000.0,-256381000.0,-167811000.0
Net Business Purchase And Sale,0.0,0.0,23864000.0,-41000.0
Sale Of Business,0.0,0.0,23864000.0,0.0
Purchase Of Business,,0.0,,-41000.0
Net PPE Purchase And Sale,84336000.0,40777000.0,129461000.0,85621000.0
Sale Of PPE,84336000.0,40777000.0,129461000.0,85621000.0
Purchase Of PPE,,,,-167811000.0
Capital Expenditure Reported,,,,-167811000.0
Operating Cash Flow,46421000.0,56097000.0,27577000.0,16930000.0
Cash Flow From Continuing Operating Activities,46421000.0,56097000.0,27577000.0,16930000.0
Change In Working Capital,-5842000.0,12321000.0,-6468000.0,1114000.0
Change In Other Working Capital,-535000.0,1230000.0,1186000.0,-2511000.0
Change In Other Current Liabilities,0.0,0.0,-831000.0,0.0
Change In Other Current Assets,-3080000.0,5360000.0,-18108000.0,1521000.0
Change In Payables And Accrued Expense,-2383000.0,5729000.0,5310000.0,2623000.0
Change In Accrued Expense,-2597000.0,3863000.0,5680000.0,3402000.0
Change In Payable,214000.0,1866000.0,-370000.0,-779000.0
Change In Account Payable,214000.0,1866000.0,-370000.0,-340000.0
Change In Tax Payable,,0.0,0.0,-439000.0
Change In Income Tax Payable,,0.0,0.0,-439000.0
Change In Inventory,-46000.0,7000.0,6391000.0,-493000.0
Change In Receivables,202000.0,-5000.0,-416000.0,-26000.0
Other Non Cash Items,588000.0,2979000.0,1022000.0,-349000.0
Stock Based Compensation,3673000.0,3232000.0,3168000.0,2786000.0
Unrealized Gain Loss On Investment Securities,3902000.0,1697000.0,-10340000.0,8240000.0
Asset Impairment Charge,1556000.0,0.0,17599000.0,9147000.0
Amortization Of Securities,-137000.0,-174000.0,-2000.0,-161000.0
Deferred Tax,521000.0,-3013000.0,-3038000.0,-90532000.0
Deferred Income Tax,521000.0,-3013000.0,-3038000.0,-90532000.0
Depreciation Amortization Depletion,44173000.0,28855000.0,20581000.0,19063000.0
Depreciation And Amortization,44173000.0,28855000.0,20581000.0,19063000.0
Operating Gains Losses,-7543000.0,7042000.0,-24885000.0,-10887000.0
Earnings Losses From Equity Investments,,,0.0,0.0
Gain Loss On Investment Securities,-7543000.0,-4671000.0,-28316000.0,-7156000.0
Gain Loss On Sale Of PPE,,,,-7509000.0
Gain Loss On Sale Of Business,0.0,11713000.0,0.0,0.0
Net Income From Continuing Operations,5530000.0,3158000.0,29940000.0,78509000.0
