,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-8555456.0,0.0,-1236060.0,0.0
Tax Rate For Calcs,0.364,0.133,0.27,0.03
Normalized EBITDA,331832000.0,173305000.0,91135000.0,118014000.0
Total Unusual Items,-23504000.0,0.0,-4578000.0,0.0
Total Unusual Items Excluding Goodwill,-23504000.0,0.0,-4578000.0,0.0
Net Income From Continuing Operation Net Minority Interest,48155000.0,-25002000.0,71517000.0,26752000.0
Reconciled Depreciation,149256000.0,138939000.0,68917000.0,61550000.0
Reconciled Cost Of Revenue,240598000.0,254445000.0,126251000.0,130180000.0
EBITDA,308328000.0,173305000.0,86557000.0,118014000.0
EBIT,159072000.0,34366000.0,17640000.0,56464000.0
Net Interest Income,-67724000.0,-62166000.0,-21002000.0,-28650000.0
Interest Expense,83339000.0,63213000.0,21014000.0,28882000.0
Interest Income,15615000.0,1047000.0,12000.0,232000.0
Normalized Income,63103544.0,-25002000.0,74858940.0,26752000.0
Net Income From Continuing And Discontinued Operation,48155000.0,-25002000.0,71517000.0,26752000.0
Total Expenses,399806000.0,430614000.0,254662000.0,253784000.0
Total Operating Income As Reported,166961000.0,33319000.0,17628000.0,56232000.0
Diluted Average Shares,41788125.0,33829495.0,41045805.0,35151353.0
Basic Average Shares,33741213.0,33829495.0,34936817.0,34407959.0
Diluted EPS,1.29,-0.74,1.86,0.76
Basic EPS,1.43,-0.74,2.05,0.78
Diluted NI Availto Com Stockholders,54044000.0,-25002000.0,76192000.0,26752000.0
Average Dilution Earnings,5889000.0,0.0,4675000.0,
Net Income Common Stockholders,48155000.0,-25002000.0,71517000.0,26752000.0
Net Income,48155000.0,-25002000.0,71517000.0,26752000.0
Net Income Including Noncontrolling Interests,48155000.0,-25002000.0,71517000.0,26752000.0
Net Income Continuous Operations,48155000.0,-25002000.0,71517000.0,26752000.0
Tax Provision,27578000.0,-3845000.0,-74891000.0,830000.0
Pretax Income,75733000.0,-28847000.0,-3374000.0,27582000.0
Other Income Expense,-23504000.0,,-4578000.0,
Special Income Charges,-23504000.0,0.0,-4578000.0,0.0
Other Special Charges,23504000.0,,,
Restructuring And Mergern Acquisition,0.0,0.0,4578000.0,0.0
Net Non Operating Interest Income Expense,-67724000.0,-62166000.0,-21002000.0,-28650000.0
Interest Expense Non Operating,83339000.0,63213000.0,21014000.0,28882000.0
Interest Income Non Operating,15615000.0,1047000.0,12000.0,232000.0
Operating Income,166961000.0,33319000.0,22206000.0,56232000.0
Operating Expense,159208000.0,176169000.0,128411000.0,123604000.0
Research And Development,0.0,3983000.0,9451000.0,9772000.0
Selling General And Administration,159208000.0,172186000.0,118960000.0,113832000.0
Gross Profit,326169000.0,209488000.0,150617000.0,179836000.0
Cost Of Revenue,240598000.0,254445000.0,126251000.0,130180000.0
Total Revenue,566767000.0,463933000.0,276868000.0,310016000.0
Operating Revenue,566767000.0,463933000.0,276868000.0,310016000.0
