,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,8926105.0,8557623.0,5001000.0,3842345.0
Ordinary Shares Number,131073895.0,133381375.0,136937998.0,138096653.0
Share Issued,131073895.0,133381375.0,136937998.0,138096653.0
Net Debt,124804000.0,193857000.0,609616000.0,767267000.0
Total Debt,570188000.0,705856000.0,874829000.0,1045969000.0
Tangible Book Value,1468471000.0,1475362000.0,1370184000.0,1249621000.0
Invested Capital,1882062000.0,1955105000.0,2114351000.0,2109093000.0
Working Capital,223366000.0,245615000.0,232880000.0,117926000.0
Net Tangible Assets,1468471000.0,1475362000.0,1370184000.0,1249621000.0
Capital Lease Obligations,157839000.0,227483000.0,132540000.0,188446000.0
Common Stock Equity,1469713000.0,1476732000.0,1372062000.0,1251570000.0
Total Capitalization,1669630000.0,1838952000.0,2031843000.0,1982302000.0
Total Equity Gross Minority Interest,1586160000.0,1596590000.0,1385899000.0,1251570000.0
Minority Interest,116447000.0,119858000.0,13837000.0,0.0
Stockholders Equity,1469713000.0,1476732000.0,1372062000.0,1251570000.0
Gains Losses Not Affecting Retained Earnings,,,-42436000.0,-86207000.0
Other Equity Adjustments,,,-42436000.0,-86207000.0
Treasury Stock,56438000.0,47631000.0,23294000.0,16895000.0
Retained Earnings,609479000.0,556996000.0,460648000.0,377528000.0
Additional Paid In Capital,971766000.0,975725000.0,975725000.0,975725000.0
Capital Stock,1400000.0,1419000.0,1419000.0,1419000.0
Common Stock,1400000.0,1419000.0,1419000.0,1419000.0
Total Liabilities Net Minority Interest,934302000.0,963312000.0,978384000.0,1165061000.0
Total Non Current Liabilities Net Minority Interest,278959000.0,469430000.0,758883000.0,908283000.0
Derivative Product Liabilities,679000.0,929000.0,12962000.0,32958000.0
Long Term Debt And Capital Lease Obligation,278280000.0,468501000.0,745921000.0,874160000.0
Long Term Capital Lease Obligation,78363000.0,106281000.0,86140000.0,143428000.0
Long Term Debt,199917000.0,362220000.0,659781000.0,730732000.0
Long Term Provisions,,,,1165000.0
Current Liabilities,655343000.0,493882000.0,219501000.0,256778000.0
Other Current Liabilities,,,11983000.0,42805000.0
Current Deferred Liabilities,,,4591000.0,6633000.0
Current Deferred Revenue,,,4591000.0,6633000.0
Current Debt And Capital Lease Obligation,291908000.0,237355000.0,128908000.0,171809000.0
Current Capital Lease Obligation,79476000.0,121202000.0,46400000.0,45018000.0
Current Debt,212432000.0,116153000.0,82508000.0,126791000.0
Other Current Borrowings,,,82508000.0,126791000.0
Payables And Accrued Expenses,,,74019000.0,35531000.0
Current Accrued Expenses,,,34060000.0,27924000.0
Payables,230636000.0,168953000.0,39959000.0,7607000.0
Other Payable,510000.0,605000.0,158000.0,178000.0
Dueto Related Parties Current,,,7000.0,16000.0
Total Tax Payable,8121000.0,2489000.0,1231000.0,995000.0
Income Tax Payable,,,1231000.0,995000.0
Accounts Payable,222005000.0,165859000.0,38570000.0,6418000.0
Total Assets,2520462000.0,2559902000.0,2364283000.0,2416631000.0
Total Non Current Assets,1641753000.0,1820405000.0,1911902000.0,2041927000.0
Non Current Deferred Taxes Assets,6855000.0,6720000.0,0.0,
Non Current Note Receivables,,,0.0,115150000.0
Non Current Accounts Receivable,,,10526000.0,18061000.0
Financial Assets,11002000.0,23806000.0,0.0,
Investments And Advances,,,0.0,5027000.0
Long Term Equity Investment,301000.0,0.0,0.0,5027000.0
Investmentsin Joint Venturesat Cost,301000.0,0.0,0.0,5027000.0
Goodwill And Other Intangible Assets,1242000.0,1370000.0,1878000.0,1949000.0
Other Intangible Assets,,,,1949000.0
Net PPE,1609147000.0,1769956000.0,1899498000.0,1901740000.0
Accumulated Depreciation,-702133000.0,-603927000.0,-608417000.0,-631108000.0
Gross PPE,2311280000.0,2373883000.0,2507915000.0,2532848000.0
Machinery Furniture Equipment,2311280000.0,2373883000.0,2507915000.0,546000.0
Current Assets,878709000.0,739497000.0,452381000.0,374704000.0
Hedging Assets Current,37083000.0,23474000.0,23682000.0,7969000.0
Assets Held For Sale Current,44296000.0,86869000.0,39027000.0,0.0
Restricted Cash,,,,33900000.0
Prepaid Assets,,,29507000.0,45038000.0
Inventory,188592000.0,135932000.0,54584000.0,15057000.0
Other Inventories,149400000.0,96045000.0,27989000.0,1257000.0
Raw Materials,39192000.0,39887000.0,26595000.0,15057000.0
Receivables,,,169658000.0,188125000.0
Other Receivables,,,18400000.0,19679000.0
Duefrom Related Parties Current,,,1317000.0,1589000.0
Loans Receivable,,,0.0,18073000.0
Accounts Receivable,315238000.0,197593000.0,143723000.0,148784000.0
Cash Cash Equivalents And Short Term Investments,290816000.0,287787000.0,135923000.0,118515000.0
Other Short Term Investments,3271000.0,3271000.0,3250000.0,28259000.0
Cash And Cash Equivalents,287545000.0,284516000.0,132673000.0,90256000.0
