,2024-01-31,2023-01-31,2022-01-31,2021-01-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.262439,0.21,0.21,0.27
Normalized EBITDA,293827000.0,-40754000.0,-65982000.0,-46152000.0
Net Income From Continuing Operation Net Minority Interest,89327000.0,-183245000.0,-234802000.0,-92629000.0
Reconciled Depreciation,145254000.0,93810000.0,68810000.0,40158000.0
Reconciled Cost Of Revenue,755723000.0,601231000.0,383221000.0,229545000.0
EBITDA,293827000.0,-40754000.0,-65982000.0,-46152000.0
EBIT,148573000.0,-134564000.0,-134792000.0,-86310000.0
Net Interest Income,123174000.0,27176000.0,-21443000.0,3409000.0
Interest Expense,25756000.0,25319000.0,25231000.0,1559000.0
Interest Income,148930000.0,52495000.0,3788000.0,4968000.0
Normalized Income,89327000.0,-183245000.0,-234802000.0,-92629000.0
Net Income From Continuing And Discontinued Operation,89327000.0,-183245000.0,-234802000.0,-92629000.0
Total Expenses,3057550000.0,2431348000.0,1594142000.0,966967000.0
Total Operating Income As Reported,-1995000.0,-190112000.0,-142548000.0,-92529000.0
Diluted Average Shares,243635000.0,233139000.0,227142000.0,217756000.0
Basic Average Shares,238637000.0,233139000.0,227142000.0,217756000.0
Diluted EPS,0.37,-0.79,-1.03,-0.43
Basic EPS,0.37,-0.79,-1.03,-0.43
Diluted NI Availto Com Stockholders,89327000.0,-183245000.0,-234802000.0,-92629000.0
Net Income Common Stockholders,89327000.0,-183245000.0,-234802000.0,-92629000.0
Net Income,89327000.0,-183245000.0,-234802000.0,-92629000.0
Minority Interests,-1258000.0,-960000.0,-2424000.0,0.0
Net Income Including Noncontrolling Interests,90585000.0,-182285000.0,-232378000.0,-92629000.0
Net Income Continuous Operations,90585000.0,-182285000.0,-232378000.0,-92629000.0
Tax Provision,32232000.0,22402000.0,72355000.0,4760000.0
Pretax Income,122817000.0,-159883000.0,-160023000.0,-87869000.0
Other Income Expense,1638000.0,3053000.0,3968000.0,1251000.0
Other Non Operating Income Expenses,1638000.0,3053000.0,3968000.0,1251000.0
Net Non Operating Interest Income Expense,123174000.0,27176000.0,-21443000.0,3409000.0
Interest Expense Non Operating,25756000.0,25319000.0,25231000.0,1559000.0
Interest Income Non Operating,148930000.0,52495000.0,3788000.0,4968000.0
Operating Income,-1995000.0,-190112000.0,-142548000.0,-92529000.0
Operating Expense,2301827000.0,1830117000.0,1210921000.0,737422000.0
Research And Development,768497000.0,608364000.0,371283000.0,214670000.0
Selling General And Administration,1533330000.0,1221753000.0,839638000.0,522752000.0
Selling And Marketing Expense,1140566000.0,904409000.0,616546000.0,401316000.0
General And Administrative Expense,392764000.0,317344000.0,223092000.0,121436000.0
Other Gand A,392764000.0,317344000.0,223092000.0,121436000.0
Gross Profit,2299832000.0,1640005000.0,1068373000.0,644893000.0
Cost Of Revenue,755723000.0,601231000.0,383221000.0,229545000.0
Total Revenue,3055555000.0,2241236000.0,1451594000.0,874438000.0
Operating Revenue,3055555000.0,2241236000.0,1451594000.0,874438000.0
