,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-1774000.0,27539000.0,18369000.0,40860000.0
Repurchase Of Capital Stock,0.0,-2434000.0,0.0,-2990000.0
Repayment Of Debt,-61437000.0,-51047000.0,-55253000.0,-57209000.0
Issuance Of Debt,64776000.0,51898000.0,53209000.0,39813000.0
Capital Expenditure,-21680000.0,-20484000.0,-9902000.0,-16566000.0
Interest Paid Supplemental Data,1145000.0,1492000.0,1843000.0,2751000.0
Income Tax Paid Supplemental Data,7965000.0,4044000.0,3398000.0,3229000.0
End Cash Position,155194000.0,158951000.0,159499000.0,128061000.0
Beginning Cash Position,158951000.0,159499000.0,128061000.0,106403000.0
Effect Of Exchange Rate Changes,-1824000.0,-14248000.0,3323000.0,7822000.0
Changes In Cash,-1933000.0,13700000.0,28115000.0,13836000.0
Financing Cash Flow,6798000.0,-1583000.0,-3119000.0,-19833000.0
Cash Flow From Continuing Financing Activities,6798000.0,-1583000.0,-3119000.0,-19833000.0
Net Other Financing Charges,3459000.0,,-1075000.0,641000.0
Cash Dividends Paid,,,0.0,-88000.0
Net Common Stock Issuance,0.0,-2434000.0,0.0,-2990000.0
Common Stock Payments,0.0,-2434000.0,0.0,-2990000.0
Net Issuance Payments Of Debt,3339000.0,851000.0,-2044000.0,-17396000.0
Net Short Term Debt Issuance,3339000.0,1981000.0,2406000.0,
Short Term Debt Payments,-61437000.0,-49917000.0,-50803000.0,
Short Term Debt Issuance,64776000.0,51898000.0,53209000.0,
Net Long Term Debt Issuance,0.0,-1130000.0,-4450000.0,-17396000.0
Long Term Debt Payments,0.0,-1130000.0,-4450000.0,-57209000.0
Long Term Debt Issuance,,,53209000.0,39813000.0
Investing Cash Flow,-28637000.0,-32740000.0,2963000.0,-23757000.0
Cash Flow From Continuing Investing Activities,-28637000.0,-32740000.0,2963000.0,-23757000.0
Net Other Investing Changes,,146000.0,-17000.0,14000.0
Net Investment Purchase And Sale,-2018000.0,-1114000.0,26494000.0,-3340000.0
Sale Of Investment,66532000.0,79130000.0,89972000.0,56715000.0
Purchase Of Investment,-68550000.0,-80244000.0,-63478000.0,-60055000.0
Net Business Purchase And Sale,-7729000.0,-12802000.0,-13762000.0,-5360000.0
Purchase Of Business,-7729000.0,-12802000.0,-13762000.0,-5360000.0
Net Intangibles Purchase And Sale,-3445000.0,-188000.0,-642000.0,-741000.0
Purchase Of Intangibles,-3445000.0,-188000.0,-642000.0,-741000.0
Net PPE Purchase And Sale,-15445000.0,-18782000.0,-9110000.0,-14330000.0
Sale Of PPE,2790000.0,1514000.0,150000.0,1495000.0
Purchase Of PPE,-18235000.0,-20296000.0,-9260000.0,-15825000.0
Operating Cash Flow,19906000.0,48023000.0,28271000.0,57426000.0
Cash Flow From Continuing Operating Activities,19906000.0,48023000.0,28271000.0,57426000.0
Change In Working Capital,-42936000.0,-5485000.0,-9219000.0,40873000.0
Change In Other Working Capital,3091000.0,3580000.0,870000.0,93000.0
Change In Payables And Accrued Expense,10763000.0,33279000.0,-12404000.0,32418000.0
Change In Accrued Expense,-2590000.0,2786000.0,-6802000.0,8142000.0
Change In Payable,13353000.0,30493000.0,-5602000.0,24276000.0
Change In Account Payable,22024000.0,27271000.0,-2801000.0,27248000.0
Change In Tax Payable,-6835000.0,2925000.0,-4501000.0,-3474000.0
Change In Income Tax Payable,-6835000.0,2925000.0,-4501000.0,-3474000.0
Change In Prepaid Assets,-3881000.0,-41000.0,1439000.0,1176000.0
Change In Inventory,-1654000.0,-5368000.0,-25684000.0,-109000.0
Change In Receivables,-51255000.0,-36935000.0,26560000.0,7295000.0
Changes In Account Receivables,-50699000.0,-36935000.0,,
Other Non Cash Items,,,-1253000.0,287000.0
Stock Based Compensation,,0.0,88000.0,0.0
Provisionand Write Offof Assets,1564000.0,4404000.0,2738000.0,6238000.0
Asset Impairment Charge,794000.0,2676000.0,0.0,
Deferred Tax,-1319000.0,1243000.0,4020000.0,2205000.0
Deferred Income Tax,-1319000.0,1243000.0,4020000.0,2205000.0
Depreciation Amortization Depletion,18708000.0,25173000.0,27113000.0,22057000.0
Depreciation And Amortization,18708000.0,25173000.0,27113000.0,22057000.0
Operating Gains Losses,357000.0,-2331000.0,-5942000.0,-3963000.0
Earnings Losses From Equity Investments,360000.0,-2389000.0,-6331000.0,-4092000.0
Gain Loss On Sale Of PPE,-3000.0,58000.0,389000.0,129000.0
Net Income From Continuing Operations,42738000.0,22343000.0,10726000.0,-10271000.0
