,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.21,0.27,0.27
Net Income From Continuing Operation Net Minority Interest,-6130000.0,143161000.0,102261000.0,177530000.0
Reconciled Depreciation,2315000.0,2354000.0,2308000.0,1989000.0
Net Interest Income,-7931000.0,43083000.0,54380000.0,63853000.0
Interest Expense,215448000.0,43612000.0,5671000.0,32615000.0
Interest Income,207517000.0,86695000.0,60051000.0,96468000.0
Normalized Income,-6130000.0,143161000.0,102261000.0,177530000.0
Net Income From Continuing And Discontinued Operation,-6130000.0,143161000.0,102261000.0,177530000.0
Diluted Average Shares,54809462.0,42743000.0,32761000.0,23106000.0
Basic Average Shares,54809462.0,42491000.0,32596000.0,23106000.0
Diluted EPS,-0.25,3.17,2.78,6.93
Basic EPS,-0.25,3.19,2.79,6.93
Diluted NI Availto Com Stockholders,-13824000.0,135467000.0,90945000.0,160017000.0
Net Income Common Stockholders,-13824000.0,135467000.0,90945000.0,160017000.0
Otherunder Preferred Stock Dividend,,,2987000.0,3914000.0
Preferred Stock Dividends,7694000.0,7694000.0,8329000.0,13599000.0
Net Income,-6130000.0,143161000.0,102261000.0,177530000.0
Net Income Including Noncontrolling Interests,-6130000.0,143161000.0,102261000.0,177530000.0
Net Income Continuous Operations,-6130000.0,143161000.0,102261000.0,177530000.0
Pretax Income,-6130000.0,143161000.0,102261000.0,177530000.0
Other Non Operating Income Expenses,-2151000.0,-1487000.0,-1342000.0,-1057000.0
Gain On Sale Of Security,34680000.0,133918000.0,73308000.0,135814000.0
Selling General And Administration,30728000.0,32353000.0,24085000.0,21080000.0
General And Administrative Expense,30728000.0,32353000.0,24085000.0,21080000.0
Other Gand A,13799000.0,15545000.0,11328000.0,9337000.0
Salaries And Wages,16929000.0,16808000.0,12757000.0,11743000.0
Total Revenue,26749000.0,177001000.0,127688000.0,199667000.0
Operating Revenue,26749000.0,177001000.0,127688000.0,199667000.0
Other Non Interest Expense,2151000.0,1487000.0,1342000.0,1057000.0
