,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,0.0,,,
Ordinary Shares Number,50794941.0,51060136.0,53142454.0,55320309.0
Share Issued,50794941.0,51060136.0,53142454.0,55320309.0
Net Debt,956642000.0,1061098000.0,1021029000.0,931688000.0
Total Debt,979198000.0,1077192000.0,1044022000.0,983923000.0
Tangible Book Value,862812000.0,867423000.0,898804000.0,851363000.0
Invested Capital,1842010000.0,1944615000.0,1942826000.0,1835286000.0
Net Tangible Assets,912812000.0,917423000.0,948804000.0,901363000.0
Common Stock Equity,862812000.0,867423000.0,898804000.0,851363000.0
Preferred Stock Equity,50000000.0,50000000.0,50000000.0,50000000.0
Total Capitalization,1892010000.0,1994615000.0,1992826000.0,1885286000.0
Total Equity Gross Minority Interest,912812000.0,917423000.0,948804000.0,901363000.0
Stockholders Equity,912812000.0,917423000.0,948804000.0,901363000.0
Other Equity Interest,-1633000.0,-1633000.0,-1633000.0,-1633000.0
Retained Earnings,-151744000.0,-153679000.0,-152522000.0,-228993000.0
Additional Paid In Capital,1015681000.0,1022224000.0,1052427000.0,1081436000.0
Capital Stock,50508000.0,50511000.0,50532000.0,50553000.0
Common Stock,508000.0,511000.0,532000.0,553000.0
Preferred Stock,50000000.0,50000000.0,50000000.0,50000000.0
Total Liabilities Net Minority Interest,1029766000.0,1124274000.0,1082546000.0,1021250000.0
Derivative Product Liabilities,985000.0,0.0,,
Long Term Debt And Capital Lease Obligation,979198000.0,1077192000.0,1044022000.0,983923000.0
Payables,46970000.0,43874000.0,35796000.0,34774000.0
Other Payable,16058000.0,14392000.0,12301000.0,11634000.0
Accounts Payable,30912000.0,29482000.0,23495000.0,23140000.0
Total Assets,1942578000.0,2041697000.0,2031350000.0,1922613000.0
Investments And Advances,1841881000.0,1979877000.0,1913052000.0,1825749000.0
Investmentin Financial Assets,1841881000.0,1979877000.0,1913052000.0,1825749000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,1841881000.0,1979877000.0,1913052000.0,1825749000.0
Prepaid Assets,6489000.0,5763000.0,4550000.0,816000.0
Receivables,33761000.0,25551000.0,20674000.0,23996000.0
Cash And Cash Equivalents,22556000.0,16094000.0,22993000.0,52235000.0
Cash Cash Equivalents And Federal Funds Sold,60447000.0,30506000.0,93074000.0,68419000.0
