,2023-12-31,2022-12-31,2021-12-31,2020-09-30
Free Cash Flow,-7494625.0,-40022529.0,-1102362.0,-1734299.0
Repayment Of Debt,,0.0,-387483.0,
Issuance Of Capital Stock,0.0,40000000.0,3983828.0,1272290.0
Capital Expenditure,-9250538.0,-32707108.0,,
End Cash Position,884199.0,2505286.0,2507404.0,5249.0
Beginning Cash Position,2505286.0,2507404.0,19402.0,425632.0
Effect Of Exchange Rate Changes,-20053.0,20283.0,-5981.0,179370.0
Changes In Cash,-1601034.0,-22401.0,2493983.0,-599753.0
Financing Cash Flow,0.0,40000000.0,3596345.0,1134546.0
Cash Flow From Continuing Financing Activities,0.0,40000000.0,3596345.0,1134546.0
Net Other Financing Charges,,,-387483.0,-137744.0
Net Common Stock Issuance,0.0,40000000.0,3983828.0,1272290.0
Common Stock Issuance,0.0,40000000.0,3983828.0,1272290.0
Net Issuance Payments Of Debt,,0.0,-387483.0,
Net Short Term Debt Issuance,,0.0,-387483.0,
Short Term Debt Payments,,0.0,-387483.0,
Investing Cash Flow,-3356947.0,-32706980.0,0.0,
Cash Flow From Continuing Investing Activities,-3356947.0,-32706980.0,0.0,
Net Business Purchase And Sale,0.0,128.0,0.0,
Sale Of Business,0.0,128.0,0.0,
Net Intangibles Purchase And Sale,5893591.0,-2000000.0,0.0,
Purchase Of Intangibles,,-2000000.0,0.0,
Net PPE Purchase And Sale,-9250538.0,-30707108.0,0.0,
Purchase Of PPE,-9250538.0,-30707108.0,0.0,
Operating Cash Flow,1755913.0,-7315421.0,-1102362.0,-1734299.0
Cash Flow From Continuing Operating Activities,1755913.0,-7315421.0,-1102362.0,-1734299.0
Change In Working Capital,2002784.0,-4618751.0,455572.0,-1807015.0
Change In Other Current Assets,,-164428.0,0.0,
Change In Payables And Accrued Expense,-397513.0,-585482.0,502402.0,-344317.0
Change In Payable,-397513.0,-585482.0,502402.0,-344317.0
Change In Receivables,2400297.0,-3868841.0,-46830.0,-1462698.0
Provisionand Write Offof Assets,7364650.0,11889000.0,1181916.0,0.0
Asset Impairment Charge,0.0,1076682.0,0.0,
Depreciation Amortization Depletion,4973729.0,6264700.0,0.0,
Depreciation And Amortization,4973729.0,6264700.0,0.0,
Depreciation,4973729.0,6264700.0,0.0,
Operating Gains Losses,,-406938.0,,
Gain Loss On Sale Of Business,0.0,-406938.0,0.0,
Net Income From Continuing Operations,-12585250.0,-21520114.0,-2739850.0,72716.0
