,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,36051000.0,51763000.0,52436000.0,23114000.0
Repurchase Of Capital Stock,-6724000.0,-1671000.0,-1163000.0,-1307000.0
Repayment Of Debt,0.0,0.0,-50000000.0,-459892000.0
Issuance Of Debt,0.0,0.0,83484000.0,231985000.0
Issuance Of Capital Stock,0.0,94051000.0,0.0,61042000.0
Capital Expenditure,-10972000.0,-12290000.0,-6484000.0,-5644000.0
Interest Paid Supplemental Data,102156000.0,26804000.0,20030000.0,32957000.0
Income Tax Paid Supplemental Data,12006000.0,17423000.0,11788000.0,9524000.0
End Cash Position,222046000.0,106285000.0,732198000.0,532694000.0
Beginning Cash Position,106285000.0,732198000.0,532694000.0,192974000.0
Changes In Cash,115761000.0,-625913000.0,199504000.0,339720000.0
Financing Cash Flow,218197000.0,114735000.0,550344000.0,479642000.0
Cash Flow From Continuing Financing Activities,218197000.0,114735000.0,550344000.0,479642000.0
Cash Dividends Paid,-18996000.0,-16859000.0,-15852000.0,-12128000.0
Preferred Stock Dividend Paid,-4302000.0,-4302000.0,-4302000.0,-1147000.0
Common Stock Dividend Paid,-14694000.0,-12557000.0,-11550000.0,-10981000.0
Net Preferred Stock Issuance,,0.0,0.0,57785000.0
Preferred Stock Issuance,,0.0,0.0,57785000.0
Net Common Stock Issuance,-6724000.0,92380000.0,-1163000.0,1950000.0
Common Stock Payments,-6724000.0,-1671000.0,-1163000.0,-1307000.0
Common Stock Issuance,0.0,94051000.0,0.0,3257000.0
Net Issuance Payments Of Debt,-132396000.0,132396000.0,33484000.0,-227907000.0
Net Short Term Debt Issuance,-132396000.0,132396000.0,0.0,0.0
Net Long Term Debt Issuance,0.0,0.0,33484000.0,-227907000.0
Long Term Debt Payments,0.0,0.0,-50000000.0,-459892000.0
Long Term Debt Issuance,0.0,0.0,83484000.0,231985000.0
Investing Cash Flow,-149459000.0,-804701000.0,-409760000.0,-168680000.0
Cash Flow From Continuing Investing Activities,-149459000.0,-804701000.0,-409760000.0,-168680000.0
Net Other Investing Changes,704000.0,-15810000.0,-22868000.0,7268000.0
Net Investment Purchase And Sale,53357000.0,-146492000.0,-137032000.0,1081000.0
Sale Of Investment,72979000.0,116192000.0,204515000.0,227608000.0
Purchase Of Investment,-19622000.0,-262684000.0,-341547000.0,-226527000.0
Net Business Purchase And Sale,,0.0,0.0,72852000.0
Sale Of Business,,0.0,0.0,72852000.0
Net Intangibles Purchase And Sale,-125000.0,0.0,0.0,
Purchase Of Intangibles,-125000.0,0.0,0.0,
Net PPE Purchase And Sale,-10795000.0,-11794000.0,-5738000.0,-4978000.0
Sale Of PPE,52000.0,496000.0,746000.0,666000.0
Purchase Of PPE,-10847000.0,-12290000.0,-6484000.0,-5644000.0
Operating Cash Flow,47023000.0,64053000.0,58920000.0,28758000.0
Cash Flow From Continuing Operating Activities,47023000.0,64053000.0,58920000.0,28758000.0
Change In Working Capital,-20087000.0,507000.0,6732000.0,-10088000.0
Change In Payables And Accrued Expense,-14193000.0,19572000.0,7788000.0,-3846000.0
Change In Payable,-14193000.0,19572000.0,7788000.0,-3846000.0
Change In Account Payable,-14193000.0,19572000.0,7788000.0,-3846000.0
Change In Receivables,-5894000.0,-19065000.0,-1056000.0,-6242000.0
Changes In Account Receivables,-5894000.0,-19065000.0,-1056000.0,-6242000.0
Other Non Cash Items,-4556000.0,-8463000.0,-2791000.0,-6656000.0
Stock Based Compensation,1743000.0,1332000.0,1486000.0,1410000.0
Amortization Of Securities,-3155000.0,-3316000.0,-2127000.0,-1955000.0
Deferred Tax,1111000.0,-1814000.0,-1691000.0,1390000.0
Deferred Income Tax,1111000.0,-1814000.0,-1691000.0,1390000.0
Depreciation Amortization Depletion,7739000.0,6573000.0,6241000.0,6082000.0
Depreciation And Amortization,7739000.0,6573000.0,6241000.0,6082000.0
Operating Gains Losses,-85000.0,-957000.0,-4080000.0,-4382000.0
Gain Loss On Investment Securities,335000.0,498000.0,-1573000.0,-2518000.0
Gain Loss On Sale Of PPE,27000.0,-170000.0,230000.0,1097000.0
Net Income From Continuing Operations,58020000.0,63188000.0,57707000.0,32743000.0
