,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.21,0.27,0.0
Net Income From Continuing Operation Net Minority Interest,-8637936.0,137510755.0,197558203.0,-11391880.0
Net Interest Income,-2847.0,32648.0,173132.0,883954.0
Interest Expense,2847.0,,,
Interest Income,0.0,32648.0,173132.0,883954.0
Normalized Income,-8637936.0,137510755.0,197558203.0,-11391880.0
Net Income From Continuing And Discontinued Operation,-8637936.0,137510755.0,197558203.0,-11391880.0
Diluted Average Shares,,87586468.0,88195626.0,88315994.0
Basic Average Shares,,87586468.0,88195626.0,88315994.0
Diluted EPS,,1.57,2.24,-0.06
Basic EPS,,1.57,2.24,-0.06
Diluted NI Availto Com Stockholders,-8637936.0,137510755.0,197558203.0,-11391880.0
Net Income Common Stockholders,-8637936.0,137510755.0,197558203.0,-11391880.0
Net Income,-8637936.0,137510755.0,197558203.0,-11391880.0
Net Income Including Noncontrolling Interests,-8637936.0,137510755.0,197558203.0,-11391880.0
Net Income Continuous Operations,-8637936.0,137510755.0,197558203.0,-11391880.0
Pretax Income,-8637936.0,137510755.0,197558203.0,-11391880.0
Gain On Sale Of Security,33924124.0,165171370.0,56286240.0,-51645198.0
Operating Expense,2277226.0,2700087.0,2213175.0,2060364.0
Other Operating Expenses,1820189.0,2322288.0,1729800.0,1520517.0
Selling General And Administration,457037.0,377799.0,483375.0,539847.0
General And Administrative Expense,457037.0,377799.0,483375.0,539847.0
Total Revenue,-6360710.0,140210842.0,199771378.0,-9331516.0
Operating Revenue,-6360710.0,140210842.0,199771378.0,-9331516.0
