,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,7112453.0,7102626.0,7075430.0,6565413.0
Share Issued,7112453.0,7102626.0,7075430.0,6565413.0
Net Debt,44556587.0,55204582.0,59916222.0,40721187.0
Total Debt,45000000.0,55600000.0,60000000.0,43000000.0
Tangible Book Value,152435551.0,147659061.0,153502898.0,140789132.0
Invested Capital,197435551.0,203259061.0,213502898.0,183789132.0
Net Tangible Assets,152435551.0,147659061.0,153502898.0,140789132.0
Common Stock Equity,152435551.0,147659061.0,153502898.0,140789132.0
Total Capitalization,197435551.0,203259061.0,213502898.0,183789132.0
Total Equity Gross Minority Interest,152435551.0,147659061.0,153502898.0,140789132.0
Stockholders Equity,152435551.0,147659061.0,153502898.0,140789132.0
Retained Earnings,-3856076.0,-8825243.0,-2651455.0,-4209959.0
Additional Paid In Capital,156284515.0,156477201.0,156147278.0,144992526.0
Capital Stock,7112.0,7103.0,7075.0,6565.0
Common Stock,7112.0,7103.0,7075.0,6565.0
Total Liabilities Net Minority Interest,51260994.0,60840563.0,65235090.0,47571734.0
Derivative Product Liabilities,30593.0,398251.0,599099.0,1625.0
Long Term Debt And Capital Lease Obligation,45000000.0,55600000.0,60000000.0,43000000.0
Payables,5953858.0,4691973.0,4364803.0,3941537.0
Other Payable,898362.0,917926.0,962124.0,901576.0
Total Tax Payable,360470.0,246963.0,,
Accounts Payable,4695026.0,3527084.0,3402679.0,3039961.0
Total Assets,203696545.0,208499624.0,218737988.0,188360866.0
Investments And Advances,196906353.0,203609309.0,215432075.0,178497406.0
Investmentin Financial Assets,196906353.0,203609309.0,215432075.0,178497406.0
Available For Sale Securities,,3441123.0,,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,196625096.0,200168186.0,215432075.0,178362337.0
Prepaid Assets,786000.0,1245974.0,727349.0,613320.0
Receivables,5560779.0,3248923.0,2494786.0,6971327.0
Cash And Cash Equivalents,443413.0,395418.0,83778.0,2278813.0
Cash Financial,443413.0,395418.0,83778.0,2278813.0
Cash Cash Equivalents And Federal Funds Sold,443413.0,395418.0,83778.0,2278813.0
