,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,3090000000.0,7645000000.0,3356000000.0,-586000000.0
Repurchase Of Capital Stock,-1061000000.0,-2530000000.0,-265000000.0,0.0
Repayment Of Debt,-1634000000.0,-4451000000.0,-3520000000.0,-529000000.0
Issuance Of Debt,,0.0,1557000000.0,1326000000.0
Capital Expenditure,-4298000000.0,-3758000000.0,-2563000000.0,-859000000.0
Interest Paid Supplemental Data,402000000.0,647000000.0,811000000.0,381000000.0
Income Tax Paid Supplemental Data,2595000000.0,723000000.0,209000000.0,18000000.0
End Cash Position,2227000000.0,4524000000.0,2873000000.0,378000000.0
Beginning Cash Position,4524000000.0,2873000000.0,378000000.0,186000000.0
Effect Of Exchange Rate Changes,-77000000.0,238000000.0,25000000.0,-55000000.0
Changes In Cash,-2220000000.0,1413000000.0,2470000000.0,247000000.0
Financing Cash Flow,-4313000000.0,-7676000000.0,-2507000000.0,837000000.0
Cash Flow From Continuing Financing Activities,-4313000000.0,-7676000000.0,-2507000000.0,837000000.0
Net Other Financing Charges,-3000000.0,-2000000.0,8000000.0,
Proceeds From Stock Option Exercised,-647000000.0,200000000.0,8000000.0,0.0
Cash Dividends Paid,-1026000000.0,-927000000.0,-210000000.0,-77000000.0
Preferred Stock Dividend Paid,-36000000.0,-26000000.0,-34000000.0,0.0
Common Stock Dividend Paid,-990000000.0,-901000000.0,-176000000.0,-77000000.0
Net Common Stock Issuance,-1061000000.0,-2530000000.0,-265000000.0,0.0
Common Stock Payments,-1061000000.0,-2530000000.0,-265000000.0,0.0
Net Issuance Payments Of Debt,-1576000000.0,-4417000000.0,-2040000000.0,914000000.0
Net Short Term Debt Issuance,58000000.0,34000000.0,-77000000.0,117000000.0
Net Long Term Debt Issuance,-1634000000.0,-4451000000.0,-1963000000.0,797000000.0
Long Term Debt Payments,-1634000000.0,-4451000000.0,-3520000000.0,-529000000.0
Long Term Debt Issuance,,0.0,1557000000.0,1326000000.0
Investing Cash Flow,-5295000000.0,-2314000000.0,-942000000.0,-863000000.0
Cash Flow From Continuing Investing Activities,-5295000000.0,-2314000000.0,-942000000.0,-863000000.0
Net Other Investing Changes,-369000000.0,538000000.0,434000000.0,-38000000.0
Net Investment Purchase And Sale,-125000000.0,-211000000.0,17000000.0,-4000000.0
Purchase Of Investment,,,,-4000000.0
Net Business Purchase And Sale,-503000000.0,1117000000.0,1170000000.0,38000000.0
Sale Of Business,12000000.0,1514000000.0,1170000000.0,38000000.0
Purchase Of Business,-515000000.0,-397000000.0,,
Net PPE Purchase And Sale,0.0,-50000000.0,0.0,0.0
Purchase Of PPE,0.0,-50000000.0,0.0,0.0
Capital Expenditure Reported,-4298000000.0,-3708000000.0,-2563000000.0,-859000000.0
Operating Cash Flow,7388000000.0,11403000000.0,5919000000.0,273000000.0
Cash Flow From Continuing Operating Activities,7388000000.0,11403000000.0,5919000000.0,273000000.0
Dividend Received Cfo,149000000.0,65000000.0,137000000.0,0.0
Change In Working Capital,-1193000000.0,575000000.0,-1227000000.0,198000000.0
Change In Other Working Capital,,,-1227000000.0,126000000.0
Other Non Cash Items,54000000.0,-1109000000.0,524000000.0,34000000.0
Asset Impairment Charge,20000000.0,315000000.0,1549000000.0,-17000000.0
Deferred Tax,-250000000.0,642000000.0,452000000.0,-838000000.0
Deferred Income Tax,-250000000.0,642000000.0,452000000.0,-838000000.0
Depreciation Amortization Depletion,4624000000.0,4679000000.0,4322000000.0,3464000000.0
Depletion,,,,18000000.0
Depreciation And Amortization,4624000000.0,4364000000.0,4322000000.0,2334000000.0
Depreciation,4624000000.0,4364000000.0,4322000000.0,2334000000.0
Operating Gains Losses,-125000000.0,101000000.0,-425000000.0,-189000000.0
Earnings Losses From Equity Investments,-51000000.0,-15000000.0,-57000000.0,0.0
Gain Loss On Investment Securities,52000000.0,-126000000.0,2000000.0,56000000.0
Net Foreign Currency Exchange Gain Loss,-112000000.0,511000000.0,-141000000.0,-164000000.0
Net Income From Continuing Operations,4109000000.0,6450000000.0,587000000.0,-2379000000.0
