,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,240423898.0,239694842.0,238994894.0,238268478.0
Share Issued,240423898.0,239694842.0,238994894.0,238268478.0
Net Debt,2570910000.0,2389812000.0,2971963000.0,2732821000.0
Total Debt,2816849000.0,3047877000.0,3676524000.0,3566641000.0
Tangible Book Value,2302943000.0,2593260000.0,2613644000.0,2209324000.0
Invested Capital,5153740000.0,5686488000.0,6269201000.0,5303075000.0
Working Capital,232549000.0,-37216000.0,178830000.0,151442000.0
Net Tangible Assets,2302943000.0,2593260000.0,2613644000.0,2209324000.0
Capital Lease Obligations,,30177000.0,69713000.0,759403000.0
Common Stock Equity,2336891000.0,2638611000.0,2662390000.0,2495837000.0
Total Capitalization,5153740000.0,4986488000.0,5469201000.0,5303075000.0
Total Equity Gross Minority Interest,2336891000.0,2638611000.0,2662390000.0,2619222000.0
Minority Interest,0.0,0.0,0.0,123385000.0
Stockholders Equity,2336891000.0,2638611000.0,2662390000.0,2495837000.0
Retained Earnings,-2283984000.0,-1980817000.0,-1955475000.0,-2120450000.0
Additional Paid In Capital,4618470000.0,4617031000.0,4615475000.0,4613904000.0
Capital Stock,2405000.0,2397000.0,2390000.0,2383000.0
Common Stock,2405000.0,2397000.0,2390000.0,2383000.0
Total Liabilities Net Minority Interest,3109245000.0,3363482000.0,3961124000.0,3857202000.0
Total Non Current Liabilities Net Minority Interest,3079305000.0,2628863000.0,3123009000.0,3805358000.0
Other Non Current Liabilities,262456000.0,280986000.0,246485000.0,238717000.0
Long Term Debt And Capital Lease Obligation,2816849000.0,2347877000.0,2876524000.0,3566641000.0
Long Term Capital Lease Obligation,,30177000.0,69713000.0,759403000.0
Long Term Debt,2816849000.0,2347877000.0,2806811000.0,2807238000.0
Current Liabilities,29940000.0,734619000.0,838115000.0,51844000.0
Other Current Liabilities,32000.0,,,3525000.0
Current Debt And Capital Lease Obligation,,700000000.0,800000000.0,
Current Debt,,700000000.0,800000000.0,
Line Of Credit,0.0,700000000.0,800000000.0,0.0
Payables And Accrued Expenses,29908000.0,34619000.0,38115000.0,48319000.0
Current Accrued Expenses,22847000.0,29417000.0,29845000.0,23772000.0
Interest Payable,22847000.0,29417000.0,29845000.0,23772000.0
Payables,7061000.0,5202000.0,8270000.0,24547000.0
Dueto Related Parties Current,7061000.0,5202000.0,8270000.0,24547000.0
Total Assets,5446136000.0,6002093000.0,6623514000.0,6476424000.0
Total Non Current Assets,5183647000.0,5304690000.0,5606569000.0,6273138000.0
Other Non Current Assets,222159000.0,233791000.0,235407000.0,197024000.0
Investments And Advances,129916000.0,161357000.0,246667000.0,73772000.0
Investmentin Financial Assets,0.0,5880000.0,31540000.0,73772000.0
Available For Sale Securities,,5880000.0,31540000.0,73772000.0
Long Term Equity Investment,129916000.0,155477000.0,215127000.0,0.0
Investmentsin Joint Venturesat Cost,129916000.0,155477000.0,215127000.0,0.0
Investment Properties,4797624000.0,4864191000.0,5075749000.0,5715829000.0
Goodwill And Other Intangible Assets,33948000.0,45351000.0,48746000.0,286513000.0
Current Assets,262489000.0,697403000.0,1016945000.0,203286000.0
Assets Held For Sale Current,9447000.0,385000.0,0.0,112437000.0
Restricted Cash,1022000.0,30237000.0,382097000.0,16432000.0
Receivables,6081000.0,8716000.0,0.0,0.0
Duefrom Related Parties Current,6081000.0,8716000.0,0.0,0.0
Cash Cash Equivalents And Short Term Investments,245939000.0,658065000.0,634848000.0,74417000.0
Cash And Cash Equivalents,245939000.0,658065000.0,634848000.0,74417000.0
