,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.203,0.21,0.144,0.27
Normalized EBITDA,192477000.0,27562000.0,179333000.0,118280000.0
Net Income From Continuing Operation Net Minority Interest,64459000.0,-80582000.0,62542000.0,9517000.0
Reconciled Depreciation,71874000.0,69519000.0,70743000.0,72625000.0
Reconciled Cost Of Revenue,568499000.0,474227000.0,442599000.0,402159000.0
EBITDA,192477000.0,27562000.0,179333000.0,118280000.0
EBIT,120603000.0,-41957000.0,108590000.0,45655000.0
Net Interest Income,-39775000.0,-28905000.0,-35485000.0,-44052000.0
Interest Expense,39775000.0,28905000.0,35485000.0,44052000.0
Normalized Income,64459000.0,-80582000.0,62542000.0,9517000.0
Net Income From Continuing And Discontinued Operation,64459000.0,-80582000.0,62542000.0,9517000.0
Total Expenses,1124141000.0,975418000.0,900918000.0,816449000.0
Total Operating Income As Reported,120603000.0,70054000.0,109717000.0,46010000.0
Diluted Average Shares,31548000.0,30040000.0,32216000.0,29464000.0
Basic Average Shares,30668000.0,30040000.0,29162000.0,28581000.0
Diluted EPS,2.04,-2.68,1.94,0.32
Basic EPS,2.1,-2.68,2.14,0.33
Diluted NI Availto Com Stockholders,64459000.0,-80582000.0,62542000.0,9517000.0
Net Income Common Stockholders,64459000.0,-80582000.0,62542000.0,9517000.0
Net Income,64459000.0,-80582000.0,62542000.0,9517000.0
Net Income Including Noncontrolling Interests,64459000.0,-80582000.0,62542000.0,9517000.0
Net Income Continuous Operations,64459000.0,-80582000.0,62542000.0,9517000.0
Tax Provision,16369000.0,9720000.0,10563000.0,-7914000.0
Pretax Income,80828000.0,-70862000.0,73105000.0,1603000.0
Other Income Expense,,-112011000.0,-1127000.0,-355000.0
Other Non Operating Income Expenses,,-112011000.0,-1127000.0,-355000.0
Net Non Operating Interest Income Expense,-39775000.0,-28905000.0,-35485000.0,-44052000.0
Interest Expense Non Operating,39775000.0,28905000.0,35485000.0,44052000.0
Operating Income,120603000.0,70054000.0,109717000.0,46010000.0
Operating Expense,555642000.0,501191000.0,458319000.0,414290000.0
Research And Development,52602000.0,47152000.0,43565000.0,40473000.0
Selling General And Administration,503040000.0,454039000.0,414754000.0,373817000.0
Gross Profit,676245000.0,571245000.0,568036000.0,460300000.0
Cost Of Revenue,568499000.0,474227000.0,442599000.0,402159000.0
Total Revenue,1244744000.0,1045472000.0,1010635000.0,862459000.0
Operating Revenue,1244744000.0,1045472000.0,1010635000.0,862459000.0
