,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,46700000.0,49500000.0,51800000.0,52900000.0
Share Issued,46700000.0,49500000.0,51800000.0,52900000.0
Net Debt,860700000.0,996300000.0,504300000.0,759000000.0
Total Debt,1105200000.0,1121800000.0,1097400000.0,1113100000.0
Tangible Book Value,-499900000.0,-560300000.0,-192000000.0,-303500000.0
Invested Capital,2928700000.0,2967900000.0,2899300000.0,2620500000.0
Working Capital,579200000.0,539200000.0,858500000.0,578200000.0
Net Tangible Assets,-499900000.0,-560300000.0,-192000000.0,-303500000.0
Capital Lease Obligations,68600000.0,55200000.0,63500000.0,79700000.0
Common Stock Equity,1892100000.0,1901300000.0,1865400000.0,1587100000.0
Total Capitalization,2928700000.0,2967900000.0,2899300000.0,2620500000.0
Total Equity Gross Minority Interest,1892100000.0,1901300000.0,1865400000.0,1587100000.0
Stockholders Equity,1892100000.0,1901300000.0,1865400000.0,1587100000.0
Gains Losses Not Affecting Retained Earnings,0.0,-2700000.0,-300000.0,-1000000.0
Other Equity Adjustments,,-2700000.0,-300000.0,-1000000.0
Retained Earnings,1195600000.0,1200000000.0,1174400000.0,926300000.0
Additional Paid In Capital,696000000.0,703500000.0,690800000.0,661300000.0
Capital Stock,500000.0,500000.0,500000.0,500000.0
Common Stock,500000.0,500000.0,500000.0,500000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,1652500000.0,1684400000.0,1637400000.0,1690900000.0
Total Non Current Liabilities Net Minority Interest,1258400000.0,1242500000.0,1186500000.0,1274700000.0
Other Non Current Liabilities,16700000.0,14400000.0,23400000.0,65900000.0
Liabilities Heldfor Sale Non Current,,,0.0,11500000.0
Non Current Deferred Liabilities,156000000.0,129200000.0,89000000.0,108500000.0
Non Current Deferred Taxes Liabilities,156000000.0,129200000.0,89000000.0,108500000.0
Long Term Debt And Capital Lease Obligation,1085700000.0,1098900000.0,1074100000.0,1088800000.0
Long Term Capital Lease Obligation,49100000.0,32300000.0,40200000.0,55400000.0
Long Term Debt,1036600000.0,1066600000.0,1033900000.0,1033400000.0
Current Liabilities,394100000.0,441900000.0,450900000.0,416200000.0
Other Current Liabilities,104100000.0,98700000.0,102000000.0,115100000.0
Current Debt And Capital Lease Obligation,19500000.0,22900000.0,23300000.0,24300000.0
Current Capital Lease Obligation,19500000.0,22900000.0,23300000.0,24300000.0
Payables And Accrued Expenses,270500000.0,320300000.0,325600000.0,276800000.0
Current Accrued Expenses,236500000.0,285100000.0,305500000.0,238500000.0
Payables,34000000.0,35200000.0,20100000.0,38300000.0
Accounts Payable,34000000.0,35200000.0,20100000.0,38300000.0
Total Assets,3544600000.0,3585700000.0,3502800000.0,3278000000.0
Total Non Current Assets,2571300000.0,2604600000.0,2193400000.0,2283600000.0
Other Non Current Assets,33700000.0,25600000.0,23900000.0,265100000.0
Goodwill And Other Intangible Assets,2392000000.0,2461600000.0,2057400000.0,1890600000.0
Other Intangible Assets,497900000.0,569600000.0,487900000.0,469900000.0
Goodwill,1894100000.0,1892000000.0,1569500000.0,1420700000.0
Net PPE,145600000.0,117400000.0,112100000.0,127900000.0
Accumulated Depreciation,-162200000.0,-197300000.0,-173800000.0,-151100000.0
Gross PPE,307800000.0,314700000.0,285900000.0,279000000.0
Leases,27000000.0,27000000.0,24400000.0,23900000.0
Construction In Progress,6500000.0,7400000.0,8200000.0,3600000.0
Other Properties,64200000.0,51100000.0,57100000.0,73000000.0
Machinery Furniture Equipment,210100000.0,229200000.0,196200000.0,178500000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,973300000.0,981100000.0,1309400000.0,994400000.0
Other Current Assets,19100000.0,17300000.0,30400000.0,17300000.0
Assets Held For Sale Current,,,0.0,77400000.0
Prepaid Assets,,39900000.0,41200000.0,22500000.0
Receivables,778300000.0,893500000.0,749400000.0,625300000.0
Taxes Receivable,36800000.0,39900000.0,41200000.0,22500000.0
Accounts Receivable,741500000.0,853600000.0,708200000.0,602800000.0
Allowance For Doubtful Accounts Receivable,-4000000.0,-4000000.0,-3100000.0,-3900000.0
Gross Accounts Receivable,745500000.0,857600000.0,711300000.0,606700000.0
Cash Cash Equivalents And Short Term Investments,175900000.0,70300000.0,529600000.0,274400000.0
Cash And Cash Equivalents,175900000.0,70300000.0,529600000.0,274400000.0
