,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,9126992.0,,9126992.0,9126992.0
Ordinary Shares Number,300596394.0,299915762.0,297210053.0,296494411.0
Share Issued,309723386.0,299915762.0,306337045.0,305621403.0
Net Debt,4932659000.0,5019009000.0,4867886000.0,4798655000.0
Total Debt,4933525000.0,5035501000.0,5164518000.0,5167330000.0
Tangible Book Value,2850301000.0,2865010000.0,2718346000.0,2680701000.0
Invested Capital,7783826000.0,7900511000.0,7882864000.0,7848031000.0
Working Capital,-742723000.0,-633492000.0,-221885000.0,-488863000.0
Net Tangible Assets,2850301000.0,2865010000.0,2718346000.0,2680701000.0
Common Stock Equity,2850301000.0,2865010000.0,2718346000.0,2680701000.0
Total Capitalization,7272400000.0,7484925000.0,7586537000.0,7205312000.0
Total Equity Gross Minority Interest,2850301000.0,2865010000.0,2718346000.0,2680701000.0
Stockholders Equity,2850301000.0,2865010000.0,2718346000.0,2680701000.0
Gains Losses Not Affecting Retained Earnings,-2700000.0,8851000.0,-12674000.0,-28058000.0
Other Equity Adjustments,-2700000.0,8851000.0,-12674000.0,-28058000.0
Retained Earnings,-460595000.0,-446336000.0,-503684000.0,-508196000.0
Additional Paid In Capital,3310590000.0,3299496000.0,3231732000.0,3213990000.0
Capital Stock,3006000.0,2999000.0,2972000.0,2965000.0
Common Stock,3006000.0,2999000.0,2972000.0,2965000.0
Total Liabilities Net Minority Interest,5482415000.0,5570920000.0,5659047000.0,5661446000.0
Total Non Current Liabilities Net Minority Interest,4422099000.0,4619915000.0,4868191000.0,4524611000.0
Long Term Debt And Capital Lease Obligation,4422099000.0,4619915000.0,4868191000.0,4524611000.0
Long Term Debt,4422099000.0,4619915000.0,4868191000.0,4524611000.0
Current Liabilities,1060316000.0,951005000.0,790856000.0,1136835000.0
Current Debt And Capital Lease Obligation,511426000.0,415586000.0,296327000.0,642719000.0
Current Debt,511426000.0,415586000.0,296327000.0,642719000.0
Line Of Credit,511426000.0,415586000.0,296327000.0,642719000.0
Payables And Accrued Expenses,548890000.0,535419000.0,494529000.0,494116000.0
Total Assets,8332716000.0,8435930000.0,8377393000.0,8342147000.0
Total Non Current Assets,8015123000.0,8118417000.0,7808422000.0,7694175000.0
Other Non Current Assets,54155000.0,62684000.0,49834000.0,50802000.0
Non Current Deferred Assets,164061000.0,154141000.0,143503000.0,139260000.0
Investment Properties,7796907000.0,7901592000.0,7615085000.0,7504113000.0
Current Assets,317593000.0,317513000.0,568971000.0,647972000.0
Assets Held For Sale Current,0.0,10439000.0,16131000.0,18014000.0
Restricted Cash,18038000.0,4767000.0,1111000.0,1412000.0
Receivables,278775000.0,264146000.0,234873000.0,240323000.0
Accounts Receivable,278775000.0,264146000.0,234873000.0,240323000.0
Cash Cash Equivalents And Short Term Investments,20780000.0,38161000.0,316856000.0,388223000.0
Other Short Term Investments,19914000.0,21669000.0,20224000.0,19548000.0
Cash And Cash Equivalents,866000.0,16492000.0,296632000.0,368675000.0
