,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,96964.228489,0.0,0.0,0.0
Tax Rate For Calcs,0.021006,0.01182,0.001001,0.002295
Total Unusual Items,4616000.0,0.0,0.0,
Total Unusual Items Excluding Goodwill,4616000.0,0.0,0.0,
Net Income From Continuing Operation Net Minority Interest,246555000.0,248642000.0,419193000.0,137670000.0
Net Interest Income,670665000.0,628050000.0,514467000.0,432177000.0
Interest Expense,1366956000.0,710904000.0,340223000.0,347471000.0
Interest Income,2037621000.0,1338954000.0,854690000.0,779648000.0
Normalized Income,242035964.228489,248642000.0,419193000.0,137670000.0
Net Income From Continuing And Discontinued Operation,246555000.0,248642000.0,419193000.0,137670000.0
Diluted Average Shares,172672038.0,170631410.0,151521941.0,141795977.0
Basic Average Shares,172672038.0,170631410.0,151521941.0,141795977.0
Diluted EPS,1.43,1.46,2.77,0.97
Basic EPS,1.43,1.46,2.77,0.97
Diluted NI Availto Com Stockholders,246555000.0,248642000.0,419193000.0,137670000.0
Net Income Common Stockholders,246555000.0,248642000.0,419193000.0,137670000.0
Net Income,246555000.0,248642000.0,419193000.0,137670000.0
Minority Interests,-3342000.0,-2415000.0,-3080000.0,-2744000.0
Net Income Including Noncontrolling Interests,249897000.0,251057000.0,422273000.0,140414000.0
Net Income Continuous Operations,249897000.0,251057000.0,422273000.0,140414000.0
Tax Provision,5362000.0,3003000.0,423000.0,323000.0
Pretax Income,255259000.0,254060000.0,422696000.0,140737000.0
Special Income Charges,4616000.0,0.0,0.0,
Selling General And Administration,37874000.0,41269000.0,35409000.0,38547000.0
General And Administrative Expense,37874000.0,41269000.0,35409000.0,38547000.0
Other Gand A,7219000.0,7855000.0,3762000.0,4015000.0
Salaries And Wages,30655000.0,33414000.0,31647000.0,34532000.0
Total Revenue,670665000.0,628050000.0,514467000.0,432177000.0
Operating Revenue,670665000.0,628050000.0,514467000.0,432177000.0
Professional Expense And Contract Services Expense,13269000.0,10924000.0,7759000.0,7324000.0
Other Non Interest Expense,119089000.0,110292000.0,88467000.0,77916000.0
