,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.0,0.27,0.27
Net Income From Continuing Operation Net Minority Interest,36083749.0,-44527819.0,120100163.0,58289285.0
Net Interest Income,-2654.0,0.0,,
Interest Expense,2654.0,,,
Interest Income,0.0,0.0,,
Normalized Income,36083749.0,-44527819.0,120100163.0,58289285.0
Net Income From Continuing And Discontinued Operation,36083749.0,-44527819.0,120100163.0,58289285.0
Diluted Average Shares,,21827362.0,21651663.0,18046218.0
Basic Average Shares,,21827362.0,21651663.0,18046218.0
Diluted EPS,,-2.04,3.51,3.23
Basic EPS,,-2.04,3.51,3.23
Diluted NI Availto Com Stockholders,36083749.0,-44527819.0,120100163.0,58289285.0
Net Income Common Stockholders,36083749.0,-44527819.0,120100163.0,58289285.0
Net Income,36083749.0,-44527819.0,120100163.0,58289285.0
Net Income Including Noncontrolling Interests,36083749.0,-44527819.0,120100163.0,58289285.0
Net Income Continuous Operations,36083749.0,-44527819.0,120100163.0,58289285.0
Pretax Income,36083749.0,-44527819.0,120100163.0,58289285.0
Gain On Sale Of Security,19142844.0,7529828.0,64377777.0,5073534.0
Operating Expense,1069352.0,1079454.0,-210509.0,877105.0
Other Operating Expenses,727767.0,751293.0,-736496.0,465459.0
Selling General And Administration,341585.0,328161.0,525987.0,411646.0
General And Administrative Expense,341585.0,328161.0,525987.0,411646.0
Total Revenue,37153101.0,-43448365.0,119889654.0,59166390.0
Operating Revenue,37153101.0,-43448365.0,119889654.0,59166390.0
