,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.026489,0.007873,0.001117,0.027262
Net Income From Continuing Operation Net Minority Interest,123375000.0,105480000.0,119807000.0,8278000.0
Net Interest Income,148542000.0,113955000.0,115998000.0,110888000.0
Interest Expense,80008000.0,52318000.0,51345000.0,63309000.0
Interest Income,228550000.0,166273000.0,167343000.0,174197000.0
Normalized Income,123375000.0,105480000.0,119807000.0,8278000.0
Net Income From Continuing And Discontinued Operation,123375000.0,105480000.0,119807000.0,8278000.0
Diluted Average Shares,64562265.0,64562265.0,64562265.0,58670518.0
Basic Average Shares,64562265.0,64562265.0,64562265.0,58670518.0
Diluted EPS,1.91,1.63,1.86,0.14
Basic EPS,1.91,1.63,1.86,0.14
Diluted NI Availto Com Stockholders,123375000.0,105480000.0,119807000.0,8278000.0
Net Income Common Stockholders,123375000.0,105480000.0,119807000.0,8278000.0
Net Income,123375000.0,105480000.0,119807000.0,8278000.0
Net Income Including Noncontrolling Interests,123375000.0,105480000.0,119807000.0,8278000.0
Net Income Continuous Operations,123375000.0,105480000.0,119807000.0,8278000.0
Tax Provision,3357000.0,837000.0,134000.0,232000.0
Pretax Income,126732000.0,106317000.0,119941000.0,8510000.0
Gain On Sale Of Security,-44304000.0,17814000.0,-2547000.0,-27352000.0
Operating Expense,11258000.0,10190000.0,4120000.0,5400000.0
Other Operating Expenses,,747000.0,-4497000.0,-3350000.0
Selling General And Administration,11258000.0,9443000.0,8617000.0,8750000.0
General And Administrative Expense,11258000.0,9443000.0,8617000.0,8750000.0
Total Revenue,137990000.0,116507000.0,124061000.0,13910000.0
Operating Revenue,137990000.0,116507000.0,124061000.0,13910000.0
