,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,263289848.0,263289848.0,263289848.0,263289848.0
Preferred Shares Number,10062500.0,10062500.0,10062500.0,10062500.0
Ordinary Shares Number,1465710376.0,1433344145.0,1425520204.0,1416622070.0
Share Issued,1729000224.0,1696633993.0,1688810052.0,1679911918.0
Net Debt,8232000000.0,8002000000.0,7131000000.0,7397000000.0
Total Debt,9492000000.0,9282000000.0,9451000000.0,9539000000.0
Tangible Book Value,-1109000000.0,-1249000000.0,-1485000000.0,-540000000.0
Invested Capital,28378000000.0,26504000000.0,25679000000.0,24458000000.0
Working Capital,1581000000.0,1957000000.0,2043000000.0,3013000000.0
Net Tangible Assets,-1109000000.0,-1249000000.0,-1485000000.0,-540000000.0
Capital Lease Obligations,395000000.0,352000000.0,395000000.0,408000000.0
Common Stock Equity,19281000000.0,17574000000.0,16623000000.0,15327000000.0
Total Capitalization,27847000000.0,26484000000.0,25418000000.0,24445000000.0
Total Equity Gross Minority Interest,19530000000.0,17573000000.0,16622000000.0,15326000000.0
Minority Interest,248000000.0,0.0,,
Stockholders Equity,19281000000.0,17574000000.0,16623000000.0,15327000000.0
Gains Losses Not Affecting Retained Earnings,49000000.0,269000000.0,263000000.0,207000000.0
Other Equity Adjustments,49000000.0,269000000.0,263000000.0,36000000.0
Foreign Currency Translation Adjustments,,,93000000.0,218000000.0
Minimum Pension Liabilities,,,-36000000.0,-47000000.0
Treasury Stock,2251000000.0,2251000000.0,2251000000.0,2251000000.0
Retained Earnings,819000000.0,-750000000.0,-1392000000.0,-2378000000.0
Additional Paid In Capital,20647000000.0,20289000000.0,19986000000.0,19732000000.0
Capital Stock,17000000.0,17000000.0,17000000.0,17000000.0
Common Stock,17000000.0,17000000.0,17000000.0,17000000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,15606000000.0,14896000000.0,15607000000.0,15451000000.0
Total Non Current Liabilities Net Minority Interest,10673000000.0,11093000000.0,11333000000.0,11770000000.0
Other Non Current Liabilities,625000000.0,589000000.0,828000000.0,870000000.0
Derivative Product Liabilities,,0.0,3000000.0,5000000.0
Non Current Accrued Expenses,,,197000000.0,171000000.0
Tradeand Other Payables Non Current,470000000.0,597000000.0,442000000.0,547000000.0
Non Current Deferred Liabilities,445000000.0,433000000.0,586000000.0,587000000.0
Non Current Deferred Revenue,311000000.0,289000000.0,276000000.0,257000000.0
Non Current Deferred Taxes Liabilities,134000000.0,144000000.0,310000000.0,330000000.0
Long Term Debt And Capital Lease Obligation,8961000000.0,9262000000.0,9190000000.0,9526000000.0
Long Term Capital Lease Obligation,395000000.0,352000000.0,395000000.0,408000000.0
Long Term Debt,8566000000.0,8910000000.0,8795000000.0,9118000000.0
Long Term Provisions,172000000.0,212000000.0,284000000.0,64000000.0
Current Liabilities,4933000000.0,3803000000.0,4274000000.0,3681000000.0
Other Current Liabilities,328000000.0,308000000.0,365000000.0,660000000.0
Current Deferred Liabilities,266000000.0,220000000.0,208000000.0,138000000.0
Current Deferred Revenue,266000000.0,220000000.0,208000000.0,138000000.0
Current Debt And Capital Lease Obligation,531000000.0,20000000.0,261000000.0,13000000.0
Current Debt,531000000.0,20000000.0,261000000.0,13000000.0
Current Provisions,206000000.0,231000000.0,264000000.0,505000000.0
Payables And Accrued Expenses,3602000000.0,3024000000.0,3176000000.0,2365000000.0
Current Accrued Expenses,2440000000.0,1930000000.0,2173000000.0,1694000000.0
Payables,1162000000.0,1094000000.0,1003000000.0,671000000.0
Total Tax Payable,220000000.0,232000000.0,209000000.0,158000000.0
Accounts Payable,942000000.0,862000000.0,794000000.0,513000000.0
Total Assets,35136000000.0,32469000000.0,32229000000.0,30777000000.0
Total Non Current Assets,28621000000.0,26710000000.0,25911000000.0,24081000000.0
Other Non Current Assets,572000000.0,558000000.0,394000000.0,436000000.0
Non Current Deferred Assets,3841000000.0,3942000000.0,4142000000.0,4210000000.0
Non Current Deferred Taxes Assets,3841000000.0,3942000000.0,4142000000.0,4210000000.0
Financial Assets,107000000.0,149000000.0,169000000.0,109000000.0
Investments And Advances,413000000.0,407000000.0,412000000.0,918000000.0
Goodwill And Other Intangible Assets,20390000000.0,18823000000.0,18108000000.0,15867000000.0
Other Intangible Assets,6003000000.0,5903000000.0,6120000000.0,5916000000.0
Goodwill,14387000000.0,12920000000.0,11988000000.0,9951000000.0
Net PPE,3298000000.0,2831000000.0,2686000000.0,2541000000.0
Accumulated Depreciation,-3484000000.0,-3282000000.0,-3273000000.0,-3224000000.0
Gross PPE,6782000000.0,6113000000.0,5959000000.0,5765000000.0
Construction In Progress,857000000.0,598000000.0,605000000.0,446000000.0
Other Properties,439000000.0,386000000.0,435000000.0,458000000.0
Machinery Furniture Equipment,3503000000.0,3297000000.0,3287000000.0,3465000000.0
Buildings And Improvements,1843000000.0,1695000000.0,1523000000.0,1292000000.0
Land And Improvements,140000000.0,137000000.0,109000000.0,104000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,6514000000.0,5760000000.0,6317000000.0,6694000000.0
Other Current Assets,333000000.0,350000000.0,385000000.0,410000000.0
Hedging Assets Current,159000000.0,232000000.0,226000000.0,133000000.0
Assets Held For Sale Current,,,0.0,1133000000.0
