,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,0.0,,,
Ordinary Shares Number,341301.0,63651.0,18746.0,14886.0
Share Issued,341301.0,63651.0,18746.0,14886.0
Tangible Book Value,1582000.0,3905000.0,3451000.0,2359000.0
Invested Capital,1582000.0,3905000.0,3451000.0,2359000.0
Working Capital,654000.0,3266000.0,3451000.0,2359000.0
Net Tangible Assets,1582000.0,3905000.0,3451000.0,2359000.0
Common Stock Equity,1582000.0,3905000.0,3451000.0,2359000.0
Total Capitalization,1582000.0,3905000.0,3451000.0,2359000.0
Total Equity Gross Minority Interest,654000.0,3266000.0,3451000.0,2359000.0
Minority Interest,-928000.0,-639000.0,0.0,
Stockholders Equity,1582000.0,3905000.0,3451000.0,2359000.0
Retained Earnings,-90928000.0,-80551000.0,-76999000.0,-73268000.0
Additional Paid In Capital,92507000.0,84456000.0,80450000.0,75625000.0
Capital Stock,3000.0,0.0,0.0,2000.0
Common Stock,3000.0,0.0,0.0,2000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,1196000.0,3579000.0,509000.0,886000.0
Total Non Current Liabilities Net Minority Interest,0.0,0.0,0.0,0.0
Current Liabilities,1196000.0,3579000.0,509000.0,886000.0
Other Current Liabilities,586000.0,2609000.0,,
Pensionand Other Post Retirement Benefit Plans Current,11000.0,199000.0,24000.0,23000.0
Payables And Accrued Expenses,599000.0,771000.0,485000.0,863000.0
Current Accrued Expenses,198000.0,621000.0,123000.0,691000.0
Payables,401000.0,150000.0,362000.0,172000.0
Dueto Related Parties Current,323000.0,21000.0,58000.0,29000.0
Accounts Payable,78000.0,129000.0,304000.0,143000.0
Total Assets,1850000.0,6845000.0,3960000.0,3245000.0
Total Non Current Assets,0.0,0.0,0.0,0.0
Current Assets,1850000.0,6845000.0,3960000.0,3245000.0
Other Current Assets,67000.0,137000.0,107000.0,113000.0
Prepaid Assets,,,107000.0,113000.0
Receivables,,0.0,90000.0,0.0
Duefrom Related Parties Current,,0.0,90000.0,0.0
Cash Cash Equivalents And Short Term Investments,1783000.0,6708000.0,3763000.0,3132000.0
Cash And Cash Equivalents,1783000.0,6708000.0,3763000.0,3132000.0
