,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,109357540.0,114343070.0,120377152.0,135279119.0
Share Issued,109357540.0,114343070.0,120377152.0,135279119.0
Net Debt,4036100000.0,3813700000.0,3901400000.0,3876400000.0
Total Debt,4150600000.0,3882900000.0,4001000000.0,3930500000.0
Tangible Book Value,2215600000.0,1768800000.0,5259700000.0,5484200000.0
Invested Capital,6366200000.0,5651700000.0,9260700000.0,9414700000.0
Net Tangible Assets,2215600000.0,1768800000.0,5259700000.0,5484200000.0
Common Stock Equity,2215600000.0,1768800000.0,5259700000.0,5484200000.0
Total Capitalization,6366200000.0,5651700000.0,9260700000.0,9414700000.0
Total Equity Gross Minority Interest,2215600000.0,1768800000.0,5259700000.0,5484200000.0
Stockholders Equity,2215600000.0,1768800000.0,5259700000.0,5484200000.0
Gains Losses Not Affecting Retained Earnings,-1576800000.0,-1957300000.0,1947100000.0,2186100000.0
Other Equity Adjustments,-1576800000.0,-1957300000.0,1947100000.0,2186100000.0
Retained Earnings,1899800000.0,1691200000.0,1127200000.0,752300000.0
Additional Paid In Capital,1891500000.0,2033800000.0,2184200000.0,2544500000.0
Capital Stock,1100000.0,1100000.0,1200000.0,1300000.0
Common Stock,1100000.0,1100000.0,1200000.0,1300000.0
Total Liabilities Net Minority Interest,32886900000.0,31364300000.0,30944700000.0,29855700000.0
Long Term Debt And Capital Lease Obligation,4150600000.0,3882900000.0,4001000000.0,3930500000.0
Long Term Debt,4150600000.0,3882900000.0,4001000000.0,3930500000.0
Current Debt And Capital Lease Obligation,0.0,0.0,0.0,0.0
Current Debt,0.0,0.0,0.0,0.0
Line Of Credit,0.0,0.0,0.0,0.0
Total Assets,35102500000.0,33133100000.0,36204400000.0,35339900000.0
Investments And Advances,22594400000.0,21774200000.0,26363300000.0,24956200000.0
Long Term Equity Investment,768600000.0,1077600000.0,1199600000.0,1189400000.0
Investments In Other Ventures Under Equity Method,768600000.0,1077600000.0,1199600000.0,1189400000.0
Receivables,4976900000.0,5286800000.0,4472600000.0,4783700000.0
Taxes Receivable,936200000.0,1063400000.0,118300000.0,199400000.0
Accounts Receivable,4040700000.0,4223400000.0,4354300000.0,4584300000.0
Cash Cash Equivalents And Short Term Investments,21620700000.0,20422600000.0,24905000000.0,23437700000.0
Other Short Term Investments,21506200000.0,20353400000.0,24805400000.0,23383600000.0
Cash And Cash Equivalents,114500000.0,69200000.0,99600000.0,54100000.0
