,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,54010702.0,54010702.0,53993036.0,53935126.0
Share Issued,54010702.0,54010702.0,53993036.0,53935126.0
Net Debt,299058488.0,387341333.0,404890485.0,295428445.0
Total Debt,301028412.0,388042928.0,405791969.0,297010598.0
Tangible Book Value,594982611.0,588071316.0,835313771.0,886969812.0
Invested Capital,896011023.0,976114244.0,1241105740.0,1183980410.0
Net Tangible Assets,594982611.0,588071316.0,835313771.0,886969812.0
Common Stock Equity,594982611.0,588071316.0,835313771.0,886969812.0
Total Capitalization,896011023.0,976114244.0,1241105740.0,1183980410.0
Total Equity Gross Minority Interest,594982611.0,588071316.0,835313771.0,886969812.0
Stockholders Equity,594982611.0,588071316.0,835313771.0,886969812.0
Retained Earnings,-140371718.0,-166509469.0,80031441.0,132612526.0
Capital Stock,735354329.0,754580785.0,755282330.0,754357286.0
Common Stock,735354329.0,754580785.0,755282330.0,754357286.0
Total Liabilities Net Minority Interest,345996162.0,453617485.0,596580718.0,316344054.0
Derivative Product Liabilities,953235.0,1737064.0,10938991.0,13092226.0
Long Term Debt And Capital Lease Obligation,301028412.0,388042928.0,405791969.0,297010598.0
Payables,37721941.0,56275547.0,125016027.0,5816278.0
Other Payable,1191255.0,1898787.0,10093242.0,1023240.0
Accounts Payable,36530686.0,54376760.0,114922785.0,4793038.0
Total Assets,940978773.0,1041688801.0,1431894489.0,1203313866.0
Investments And Advances,915738417.0,1006812984.0,1353285760.0,1179463500.0
Investmentin Financial Assets,915738417.0,1006812984.0,1353285760.0,1179463500.0
Available For Sale Securities,11900896.0,2477689.0,,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,903818999.0,1004317381.0,1353093475.0,1179406681.0
Prepaid Assets,4994.0,4538.0,6160.0,8283.0
Receivables,17758239.0,21440879.0,66158175.0,11291020.0
Cash And Cash Equivalents,1969924.0,701595.0,901484.0,1582153.0
Cash Financial,1969924.0,701595.0,901484.0,1582153.0
Cash Cash Equivalents And Federal Funds Sold,7324924.0,13282701.0,12444394.0,12551063.0
