,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,2229358.0,73604.0,-36077343.0,-3394211.0
Repayment Of Debt,-1412250.0,-1456.0,-10010193.0,-6901596.0
Issuance Of Debt,2259600.0,1486105.0,7750977.0,8096426.0
Issuance Of Capital Stock,0.0,0.0,40515233.0,0.0
Capital Expenditure,-30108.0,-1527877.0,-4864144.0,-1007.0
Interest Paid Supplemental Data,0.0,0.0,88518.0,191486.0
Income Tax Paid Supplemental Data,0.0,2158.0,0.0,0.0
End Cash Position,3316062.0,6679077.0,8882851.0,10272256.0
Beginning Cash Position,6679077.0,8882851.0,10272256.0,11016948.0
Effect Of Exchange Rate Changes,-156895.0,-323238.0,152389.0,631527.0
Changes In Cash,-3206120.0,-1880536.0,-1541794.0,-1376219.0
Financing Cash Flow,847350.0,295765.0,36085744.0,772373.0
Cash Flow From Continuing Financing Activities,847350.0,295765.0,36085744.0,772373.0
Net Other Financing Charges,,,,-422457.0
Cash Dividends Paid,0.0,-1188884.0,-2170273.0,0.0
Common Stock Dividend Paid,0.0,-1188884.0,-2170273.0,0.0
Net Common Stock Issuance,0.0,0.0,40515233.0,0.0
Common Stock Issuance,0.0,0.0,40515233.0,0.0
Net Issuance Payments Of Debt,847350.0,1484649.0,-2259216.0,1194830.0
Net Short Term Debt Issuance,847350.0,1484649.0,-2259216.0,1158715.0
Short Term Debt Payments,-1412250.0,-1456.0,-10010193.0,-6901596.0
Short Term Debt Issuance,2259600.0,1486105.0,7750977.0,8060311.0
Net Long Term Debt Issuance,,1484649.0,-2259216.0,1194830.0
Long Term Debt Payments,,-1456.0,-10010193.0,-6901596.0
Long Term Debt Issuance,,1486105.0,7750977.0,8096426.0
Investing Cash Flow,-6312936.0,-3777782.0,-6414339.0,1244612.0
Cash Flow From Continuing Investing Activities,-6312936.0,-3777782.0,-6414339.0,1244612.0
Net Other Investing Changes,-1412.0,1642724.0,,
Net Investment Purchase And Sale,-3726877.0,-4115545.0,-1550195.0,0.0
Sale Of Investment,2359920.0,1931936.0,0.0,0.0
Purchase Of Investment,-6086797.0,-6047481.0,-1550195.0,0.0
Net Business Purchase And Sale,-2554539.0,0.0,0.0,0.0
Purchase Of Business,-2554539.0,0.0,0.0,0.0
Net Intangibles Purchase And Sale,-22696.0,-13463.0,-3762196.0,1245619.0
Sale Of Intangibles,,0.0,0.0,1245619.0
Purchase Of Intangibles,-22696.0,-13463.0,-3762196.0,0.0
Net PPE Purchase And Sale,-7412.0,-1291498.0,-1101948.0,-1007.0
Sale Of PPE,0.0,222916.0,0.0,0.0
Purchase Of PPE,-7412.0,-1514414.0,-1101948.0,-1007.0
Operating Cash Flow,2259466.0,1601481.0,-31213199.0,-3393204.0
Cash Flow From Continuing Operating Activities,2259466.0,1601481.0,-31213199.0,-3393204.0
Change In Working Capital,3438942.0,3997385.0,-30481534.0,-12309359.0
Change In Other Working Capital,114874.0,-769787.0,-1722679.0,2506020.0
Change In Other Current Liabilities,0.0,-378689.0,-870548.0,-89568.0
Change In Other Current Assets,-445227.0,1745634.0,-1353409.0,-590378.0
Change In Payables And Accrued Expense,-6323132.0,-4291144.0,-23716352.0,-2791966.0
Change In Accrued Expense,-6830.0,-1848320.0,354692.0,-182909.0
Change In Payable,-6316302.0,-2442824.0,-24071044.0,-2609057.0
Change In Account Payable,-6324955.0,-2442824.0,-23769006.0,-2730134.0
Change In Tax Payable,0.0,0.0,-302038.0,121077.0
Change In Income Tax Payable,0.0,0.0,-302038.0,121077.0
Change In Prepaid Assets,4274032.0,6494283.0,-8887667.0,1062518.0
Change In Receivables,5818395.0,1197088.0,6069121.0,-12405985.0
Changes In Account Receivables,5818395.0,1197088.0,6069121.0,-12463921.0
Other Non Cash Items,,,34927.0,
Unrealized Gain Loss On Investment Securities,-596796.0,-17335.0,0.0,0.0
Provisionand Write Offof Assets,-1938328.0,20460667.0,6880008.0,1960604.0
Asset Impairment Charge,2792826.0,0.0,434878.0,0.0
Deferred Tax,,0.0,0.0,108638.0
Deferred Income Tax,,0.0,0.0,108638.0
Depreciation Amortization Depletion,392619.0,900238.0,1018797.0,542014.0
Depreciation And Amortization,392619.0,900238.0,1018797.0,542014.0
Depreciation,392619.0,900238.0,1018797.0,542014.0
Operating Gains Losses,15373.0,-637.0,-2352822.0,-639792.0
Earnings Losses From Equity Investments,9214.0,0.0,0.0,
Gain Loss On Investment Securities,-832.0,-1912.0,-2367632.0,
Gain Loss On Sale Of PPE,6991.0,1275.0,14810.0,-639792.0
Net Income From Continuing Operations,-1845170.0,-23738837.0,-6747453.0,6944691.0
