,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-13865000.0,-770100000.0,-106784400.0,-308281300.0
Tax Rate For Calcs,0.005,0.34,0.046,0.1306
Normalized EBITDA,27039800000.0,25349700000.0,23314700000.0,23134900000.0
Total Unusual Items,-2773000000.0,-2265000000.0,-2321400000.0,-2360500000.0
Total Unusual Items Excluding Goodwill,-2773000000.0,-2265000000.0,-2321400000.0,-2360500000.0
Net Income From Continuing Operation Net Minority Interest,14501900000.0,14457900000.0,12671000000.0,11379400000.0
Reconciled Depreciation,6415200000.0,5956300000.0,5396700000.0,5167400000.0
Reconciled Cost Of Revenue,39291600000.0,40422100000.0,35659700000.0,27066100000.0
EBITDA,24266800000.0,23084700000.0,20993300000.0,20774400000.0
EBIT,17851600000.0,17128400000.0,15596600000.0,15607000000.0
Net Interest Income,-778500000.0,-873000000.0,-994100000.0,-163800000.0
Interest Expense,2815700000.0,2892800000.0,1837400000.0,2112600000.0
Interest Income,2204800000.0,2204800000.0,1144100000.0,2256100000.0
Normalized Income,17261035000.0,15952800000.0,14885615600.0,13431618700.0
Net Income From Continuing And Discontinued Operation,14501900000.0,14457900000.0,12671000000.0,11379400000.0
Total Expenses,60964200000.0,62306100000.0,55663900000.0,42317000000.0
Total Operating Income As Reported,18831000000.0,17687800000.0,17080300000.0,15972200000.0
Diluted Average Shares,15838600000.0,15848600000.0,15857500000.0,15867600000.0
Basic Average Shares,15744800000.0,15741900000.0,15736900000.0,15733100000.0
Diluted EPS,0.9156,0.93,0.82,0.74
Basic EPS,0.9211,0.94,0.83,0.75
Diluted NI Availto Com Stockholders,14501900000.0,14457900000.0,12671000000.0,11379400000.0
Net Income Common Stockholders,14501900000.0,14457900000.0,12671000000.0,11379400000.0
Net Income,14501900000.0,14457900000.0,12671000000.0,11379400000.0
Minority Interests,-458500000.0,-433300000.0,-451600000.0,-352500000.0
Net Income Including Noncontrolling Interests,14960400000.0,14891200000.0,13122600000.0,11731900000.0
Net Income Continuous Operations,14960400000.0,14891200000.0,13122600000.0,11731900000.0
Tax Provision,75500000.0,-655600000.0,636600000.0,1762500000.0
Pretax Income,15035900000.0,14235600000.0,13759200000.0,13494400000.0
Other Income Expense,-2958300000.0,-2294100000.0,-2437100000.0,-2403800000.0
Other Non Operating Income Expenses,,,,2121300000.0
Special Income Charges,56100000.0,1549000000.0,595700000.0,22600000.0
Gain On Sale Of Ppe,86400000.0,88800000.0,66100000.0,27200000.0
Gain On Sale Of Business,,,,0.0
Other Special Charges,-79100000.0,-1578600000.0,-695000000.0,-160100000.0
Write Off,0.0,16600000.0,0.0,0.0
Restructuring And Mergern Acquisition,109400000.0,101800000.0,165400000.0,164700000.0
Earnings From Equity Interest,-185300000.0,-29100000.0,-115700000.0,-43300000.0
Gain On Sale Of Security,-2829100000.0,-3814000000.0,-2917100000.0,-2383100000.0
Net Non Operating Interest Income Expense,-778500000.0,-873000000.0,-994100000.0,-163800000.0
Total Other Finance Cost,167600000.0,185000000.0,300800000.0,307300000.0
Interest Expense Non Operating,2815700000.0,2892800000.0,1837400000.0,2112600000.0
Interest Income Non Operating,2204800000.0,2204800000.0,1144100000.0,2256100000.0
Operating Income,18772700000.0,17402700000.0,17190400000.0,16062000000.0
Operating Expense,21672600000.0,21884000000.0,20004200000.0,15250900000.0
Other Operating Expenses,-1724500000.0,-1411200000.0,-839000000.0,-530900000.0
Other Taxes,-39700000.0,-674300000.0,-1002400000.0,-1786300000.0
Selling General And Administration,23436800000.0,23969500000.0,21845600000.0,17568100000.0
Selling And Marketing Expense,18163100000.0,18732700000.0,16968200000.0,14619600000.0
General And Administrative Expense,5273700000.0,5236800000.0,4877400000.0,2948500000.0
Other Gand A,5273700000.0,5236800000.0,4877400000.0,2948500000.0
Gross Profit,40445300000.0,39286700000.0,37194600000.0,31312900000.0
Cost Of Revenue,39291600000.0,40422100000.0,35659700000.0,27066100000.0
Total Revenue,79736900000.0,79708800000.0,72854300000.0,58379000000.0
Excise Taxes,25227500000.0,24851400000.0,22052600000.0,18259700000.0
Operating Revenue,120117700000.0,125907200000.0,110162700000.0,85221200000.0
