,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,31283000.0,31311000.0,32980000.0,21647000.0
Repurchase Of Capital Stock,-6784000.0,-9349000.0,-7586000.0,-163000.0
Repayment Of Debt,-9395000.0,-23955000.0,-34095000.0,-154800000.0
Issuance Of Debt,85436000.0,50000000.0,39100000.0,25891000.0
Issuance Of Capital Stock,0.0,160000.0,212000.0,131000.0
Capital Expenditure,-2265000.0,-3288000.0,-1864000.0,-3137000.0
Interest Paid Supplemental Data,31936000.0,9497000.0,8174000.0,10742000.0
Income Tax Paid Supplemental Data,6383000.0,5561000.0,10098000.0,3137000.0
End Cash Position,52778000.0,47698000.0,95848000.0,96017000.0
Beginning Cash Position,47698000.0,95848000.0,96017000.0,31122000.0
Changes In Cash,5080000.0,-48150000.0,-169000.0,64895000.0
Financing Cash Flow,24734000.0,151939000.0,68882000.0,-56469000.0
Cash Flow From Continuing Financing Activities,24734000.0,151939000.0,68882000.0,-56469000.0
Cash Dividends Paid,-15569000.0,-15865000.0,-15976000.0,-14469000.0
Common Stock Dividend Paid,-15569000.0,-15865000.0,-15976000.0,-14469000.0
Net Common Stock Issuance,-6784000.0,-9189000.0,-7374000.0,-32000.0
Common Stock Payments,-6784000.0,-9349000.0,-7586000.0,-163000.0
Common Stock Issuance,0.0,160000.0,212000.0,131000.0
Net Issuance Payments Of Debt,29853000.0,104304000.0,-13149000.0,-128909000.0
Net Short Term Debt Issuance,-46188000.0,78259000.0,-18154000.0,-99969000.0
Short Term Debt Payments,,,-18154000.0,-99969000.0
Short Term Debt Issuance,,78259000.0,,
Net Long Term Debt Issuance,76041000.0,26045000.0,5005000.0,-28940000.0
Long Term Debt Payments,-9395000.0,-23955000.0,-34095000.0,-54831000.0
Long Term Debt Issuance,85436000.0,50000000.0,39100000.0,25891000.0
Investing Cash Flow,-53202000.0,-234688000.0,-103895000.0,96580000.0
Cash Flow From Continuing Investing Activities,-53202000.0,-234688000.0,-103895000.0,96580000.0
Net Other Investing Changes,-36559000.0,-4005000.0,2070000.0,5885000.0
Net Investment Purchase And Sale,89728000.0,-50942000.0,-180214000.0,18073000.0
Sale Of Investment,113142000.0,62773000.0,63711000.0,123427000.0
Purchase Of Investment,-23414000.0,-113715000.0,-243925000.0,-105354000.0
Net Business Purchase And Sale,,0.0,0.0,75955000.0
Sale Of Business,,0.0,0.0,75955000.0
Net PPE Purchase And Sale,-2265000.0,-3288000.0,-1237000.0,-3137000.0
Sale Of PPE,0.0,0.0,627000.0,0.0
Purchase Of PPE,-2265000.0,-3288000.0,-1864000.0,-3137000.0
Operating Cash Flow,33548000.0,34599000.0,34844000.0,24784000.0
Cash Flow From Continuing Operating Activities,33548000.0,34599000.0,34844000.0,24784000.0
Change In Working Capital,258000.0,-4792000.0,-109000.0,-111000.0
Change In Other Working Capital,-2703000.0,-545000.0,-573000.0,-515000.0
Change In Other Current Assets,200000.0,-126000.0,68000.0,576000.0
Change In Payables And Accrued Expense,4161000.0,-589000.0,210000.0,2473000.0
Change In Payable,4161000.0,-589000.0,210000.0,2473000.0
Change In Account Payable,4161000.0,-589000.0,210000.0,2473000.0
Change In Receivables,-1400000.0,-3532000.0,186000.0,-2645000.0
Changes In Account Receivables,-1400000.0,-3532000.0,186000.0,-2645000.0
Other Non Cash Items,122000.0,286000.0,23000.0,1456000.0
Stock Based Compensation,1472000.0,1260000.0,1214000.0,1050000.0
Amortization Of Securities,2062000.0,2760000.0,2204000.0,1570000.0
Deferred Tax,836000.0,-400000.0,-1381000.0,-361000.0
Deferred Income Tax,836000.0,-400000.0,-1381000.0,-361000.0
Depreciation Amortization Depletion,2151000.0,2389000.0,2130000.0,1981000.0
Depreciation And Amortization,2151000.0,2389000.0,2130000.0,1981000.0
Depreciation,2151000.0,2389000.0,2130000.0,1981000.0
Operating Gains Losses,2313000.0,-777000.0,-3452000.0,-3936000.0
Gain Loss On Investment Securities,3036000.0,-20000.0,-24000.0,-169000.0
Net Income From Continuing Operations,24148000.0,26618000.0,30554000.0,19222000.0
