,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,0.0,,,4184772.0
Preferred Shares Number,2978808.0,3000000.0,3000000.0,
Ordinary Shares Number,22643034.0,22854775.0,17748678.0,17747268.0
Share Issued,22643034.0,22854775.0,17748678.0,21932040.0
Net Debt,485156000.0,426250000.0,269658000.0,269541000.0
Total Debt,506228000.0,455532000.0,284072000.0,298238000.0
Tangible Book Value,360387000.0,388031000.0,329940000.0,300723000.0
Invested Capital,952866000.0,950323000.0,708723000.0,624729000.0
Working Capital,66801000.0,41976000.0,71415000.0,46949000.0
Net Tangible Assets,360417000.0,388061000.0,329970000.0,300723000.0
Capital Lease Obligations,10858000.0,9949000.0,5799000.0,24408000.0
Common Stock Equity,457496000.0,504740000.0,430450000.0,350899000.0
Preferred Stock Equity,30000.0,30000.0,30000.0,
Total Capitalization,902066000.0,899683000.0,661284000.0,568433000.0
Total Equity Gross Minority Interest,457526000.0,504770000.0,430480000.0,350899000.0
Stockholders Equity,457526000.0,504770000.0,430480000.0,350899000.0
Gains Losses Not Affecting Retained Earnings,6891000.0,15761000.0,1517000.0,-1910000.0
Other Equity Adjustments,6891000.0,15761000.0,1517000.0,-1910000.0
Treasury Stock,,,0.0,77541000.0
Retained Earnings,281944000.0,316279000.0,343459000.0,339917000.0
Additional Paid In Capital,168435000.0,172471000.0,85414000.0,83183000.0
Capital Stock,256000.0,259000.0,90000.0,7250000.0
Common Stock,226000.0,229000.0,60000.0,7250000.0
Preferred Stock,30000.0,30000.0,30000.0,0.0
Total Liabilities Net Minority Interest,532142000.0,481775000.0,302659000.0,315801000.0
Total Non Current Liabilities Net Minority Interest,467020000.0,417616000.0,246633000.0,250154000.0
Other Non Current Liabilities,5521000.0,6104000.0,3983000.0,1322000.0
Derivative Product Liabilities,4879000.0,397000.0,26000.0,1910000.0
Non Current Deferred Liabilities,,0.0,483000.0,3521000.0
Non Current Deferred Revenue,,,4505000.0,3319000.0
Non Current Deferred Taxes Liabilities,,0.0,483000.0,3521000.0
Long Term Debt And Capital Lease Obligation,455398000.0,404862000.0,236603000.0,241942000.0
Long Term Capital Lease Obligation,10858000.0,9949000.0,5799000.0,24408000.0
Long Term Debt,444540000.0,394913000.0,230804000.0,217534000.0
Long Term Provisions,1222000.0,6253000.0,5538000.0,1459000.0
Current Liabilities,65122000.0,64159000.0,56026000.0,65647000.0
Other Current Liabilities,,,5601000.0,831000.0
Current Deferred Liabilities,5200000.0,5735000.0,4505000.0,3319000.0
Current Deferred Revenue,5200000.0,5735000.0,4505000.0,3319000.0
Current Debt And Capital Lease Obligation,50830000.0,50670000.0,47469000.0,56296000.0
Current Debt,50830000.0,50670000.0,47469000.0,56296000.0
Other Current Borrowings,50830000.0,50670000.0,47469000.0,56296000.0
Line Of Credit,,,,164845000.0
Payables And Accrued Expenses,9092000.0,7754000.0,4052000.0,5201000.0
Current Accrued Expenses,4244000.0,4494000.0,2563000.0,3209000.0
Interest Payable,773000.0,872000.0,431000.0,602000.0
Payables,4848000.0,3260000.0,1489000.0,1992000.0
Total Tax Payable,2090000.0,716000.0,813000.0,945000.0
Income Tax Payable,,,,0.0
Accounts Payable,2758000.0,2544000.0,676000.0,1047000.0
Total Assets,989668000.0,986545000.0,733139000.0,666700000.0
Total Non Current Assets,857745000.0,880410000.0,605698000.0,554104000.0
Other Non Current Assets,9603000.0,7493000.0,7566000.0,4769000.0
Non Current Deferred Assets,3647000.0,4581000.0,524000.0,769000.0
Non Current Deferred Taxes Assets,2009000.0,2530000.0,0.0,
Non Current Note Receivables,,,39095000.0,38320000.0
Financial Assets,11770000.0,16158000.0,1543000.0,0.0
Investments And Advances,,,0.0,48677000.0
Investmentin Financial Assets,,,,38320000.0
Held To Maturity Securities,,,,38320000.0
Long Term Equity Investment,,,0.0,48677000.0
Investmentsin Joint Venturesat Cost,,,0.0,48677000.0
Investment Properties,735194000.0,735406000.0,495387000.0,449467000.0
Goodwill And Other Intangible Assets,97109000.0,116709000.0,100510000.0,50176000.0
Other Intangible Assets,97109000.0,116709000.0,100510000.0,50176000.0
Net PPE,422000.0,63000.0,168000.0,246000.0
Gross PPE,422000.0,63000.0,168000.0,246000.0
Other Properties,422000.0,63000.0,168000.0,246000.0
Current Assets,131923000.0,106135000.0,127441000.0,112596000.0
Other Current Assets,,5421000.0,3526000.0,1693000.0
Assets Held For Sale Current,,0.0,6720000.0,833000.0
Restricted Cash,7605000.0,1861000.0,22734000.0,29536000.0
Prepaid Assets,,5421000.0,3526000.0,1693000.0
Receivables,74659000.0,42900000.0,48335000.0,47364000.0
Other Receivables,568000.0,824000.0,1080000.0,1336000.0
Duefrom Related Parties Current,1395000.0,1300000.0,1653000.0,666000.0
Taxes Receivable,246000.0,448000.0,442000.0,26000.0
Accrued Interest Receivable,,,,0.0
Loans Receivable,61849000.0,31908000.0,39095000.0,38320000.0
Accounts Receivable,10601000.0,8420000.0,6065000.0,7016000.0
Allowance For Doubtful Accounts Receivable,-1700000.0,-1800000.0,,
Gross Accounts Receivable,12301000.0,10220000.0,6065000.0,7016000.0
Cash Cash Equivalents And Short Term Investments,49659000.0,61374000.0,49652000.0,34863000.0
Other Short Term Investments,39445000.0,42041000.0,41037000.0,30574000.0
Cash And Cash Equivalents,10214000.0,19333000.0,8615000.0,4289000.0
