,2024-06-30,2023-06-30,2022-06-30,2021-06-30
Free Cash Flow,-6160552.0,-2130740.0,223449.0,-593341.0
Repayment Of Debt,-543721.0,-825924.0,-600000.0,-435042.0
Issuance Of Debt,8111804.0,2602964.0,533643.0,1326693.0
Issuance Of Capital Stock,3024191.0,,,
Capital Expenditure,-3975622.0,-2820536.0,-345777.0,-93616.0
End Cash Position,514140.0,121273.0,474973.0,317881.0
Beginning Cash Position,121273.0,474973.0,317881.0,19571.0
Changes In Cash,392867.0,-353700.0,157092.0,298310.0
Financing Cash Flow,6553419.0,1777040.0,-66357.0,891651.0
Cash Flow From Continuing Financing Activities,6553419.0,1777040.0,-66357.0,891651.0
Net Other Financing Charges,-4038855.0,,,
Net Common Stock Issuance,3024191.0,,,
Common Stock Issuance,3024191.0,,,
Net Issuance Payments Of Debt,7568083.0,1777040.0,-66357.0,891651.0
Net Short Term Debt Issuance,1533742.0,,,
Short Term Debt Issuance,1533742.0,,,
Net Long Term Debt Issuance,6034341.0,1777040.0,-66357.0,891651.0
Long Term Debt Payments,-543721.0,-825924.0,-600000.0,-435042.0
Long Term Debt Issuance,6578062.0,2602964.0,533643.0,1326693.0
Investing Cash Flow,-3975622.0,-2820536.0,-345777.0,-93616.0
Cash Flow From Continuing Investing Activities,-3975622.0,-2820536.0,-345777.0,-93616.0
Net PPE Purchase And Sale,-3975622.0,-2820536.0,-345777.0,-93616.0
Purchase Of PPE,-3975622.0,-2820536.0,-345777.0,-93616.0
Operating Cash Flow,-2184930.0,689796.0,569226.0,-499725.0
Cash Flow From Continuing Operating Activities,-2184930.0,689797.0,569226.0,-499725.0
Change In Working Capital,3057926.0,-1532426.0,-2032710.0,-1614657.0
Change In Other Working Capital,505368.0,34459.0,29883.0,9875.0
Change In Other Current Assets,351485.0,-2877962.0,-572907.0,-783961.0
Change In Payables And Accrued Expense,3742915.0,3891206.0,441856.0,357850.0
Change In Payable,3742915.0,3891206.0,441856.0,357850.0
Change In Prepaid Assets,3672697.0,,,
Change In Inventory,-5181691.0,-1585946.0,906376.0,-876762.0
Change In Receivables,-32848.0,-994183.0,-2837918.0,-321659.0
Other Non Cash Items,15631133.0,-39978.0,-10797.0,-87817.0
Depreciation Amortization Depletion,498566.0,461074.0,391473.0,402561.0
Depreciation And Amortization,498566.0,461074.0,391473.0,402561.0
Depreciation,498566.0,461074.0,391473.0,402561.0
Operating Gains Losses,-141874.0,,,
Gain Loss On Investment Securities,-141874.0,,,
Net Income From Continuing Operations,-21230681.0,1801126.0,2221260.0,800188.0
